MZ_ID,TZ_ID,STATE,STATEFP10,COUNTY,COUNTYFP10,GEOID10_tract,TRACTCE10,GEOID10_block,BLOCKCE10,PUMA2000,PUMACE2010,AFFGEOID10,GEOID10_PUMA10,REGION,PUMA,MAZ,TAZ
8440113251000,844,TN,47,Hamilton,65,47065011325,11325,470650000000000,1000,1800,2003,7950000US4702003,4702003,1,190047,1759,88
8440113251008,844,TN,47,Hamilton,65,47065011325,11325,470650000000000,1008,1900,2003,7950000US4702003,4702003,1,190047,4139,88
8440113251010,844,TN,47,Hamilton,65,47065011325,11325,470650000000000,1010,1800,2003,7950000US4702003,4702003,1,190047,187,88
8440113251012,844,TN,47,Hamilton,65,47065011325,11325,470650000000000,1012,1800,2003,7950000US4702003,4702003,1,190047,186,88
8440113252006,844,TN,47,Hamilton,65,47065011325,11325,470650000000000,2006,1800,2003,7950000US4702003,4702003,1,190047,1119,88
8440113263000,844,TN,47,Hamilton,65,47065011326,11326,470650000000000,3000,1800,2001,7950000US4702001,4702001,1,180047,4599,101
8440113263001,844,TN,47,Hamilton,65,47065011326,11326,470650000000000,3001,1800,2001,7950000US4702001,4702001,1,180047,283,101
8440113263006,844,TN,47,Hamilton,65,47065011326,11326,470650000000000,3006,1800,2001,7950000US4702001,4702001,1,180047,4600,101
8440113263017,844,TN,47,Hamilton,65,47065011326,11326,470650000000000,3017,1800,2001,7950000US4702001,4702001,1,180047,826,101
8440113263018,844,TN,47,Hamilton,65,47065011326,11326,470650000000000,3018,1800,2001,7950000US4702001,4702001,1,180047,2438,101
8440113263020,844,TN,47,Hamilton,65,47065011326,11326,470650000000000,3020,1800,2001,7950000US4702001,4702001,1,180047,3117,101
8450113252000,845,TN,47,Hamilton,65,47065011325,11325,470650000000000,2000,1900,2003,7950000US4702003,4702003,1,190047,4138,88
8450113252001,845,TN,47,Hamilton,65,47065011325,11325,470650000000000,2001,1900,2003,7950000US4702003,4702003,1,190047,2439,88
8450113252002,845,TN,47,Hamilton,65,47065011325,11325,470650000000000,2002,1900,2003,7950000US4702003,4702003,1,190047,5484,88
8450113252003,845,TN,47,Hamilton,65,47065011325,11325,470650000000000,2003,1800,2003,7950000US4702003,4702003,1,190047,2497,88
8450113252006,845,TN,47,Hamilton,65,47065011325,11325,470650000000000,2006,1800,2003,7950000US4702003,4702003,1,190047,1118,88
8450113252008,845,TN,47,Hamilton,65,47065011325,11325,470650000000000,2008,1900,2003,7950000US4702003,4702003,1,190047,1117,88
8450113252009,845,TN,47,Hamilton,65,47065011325,11325,470650000000000,2009,1900,2003,7950000US4702003,4702003,1,190047,191,88
8450113252012,845,TN,47,Hamilton,65,47065011325,11325,470650000000000,2012,1900,2003,7950000US4702003,4702003,1,190047,3719,88
8450113252013,845,TN,47,Hamilton,65,47065011325,11325,470650000000000,2013,1800,2003,7950000US4702003,4702003,1,190047,4133,88
8450113252014,845,TN,47,Hamilton,65,47065011325,11325,470650000000000,2014,1800,2003,7950000US4702003,4702003,1,190047,1979,88
8450113254005,845,TN,47,Hamilton,65,47065011325,11325,470650000000000,4005,1900,2003,7950000US4702003,4702003,1,190047,1762,88
8450113254006,845,TN,47,Hamilton,65,47065011325,11325,470650000000000,4006,1900,2003,7950000US4702003,4702003,1,190047,5488,88
8460305001029,846,GA,13,Catoosa,47,13047030500,30500,130470000000000,1029,100,2600,7950000US1302600,1302600,1,10013,6492,71
8460305001035,846,GA,13,Catoosa,47,13047030500,30500,130470000000000,1035,100,2600,7950000US1302600,1302600,1,10013,6747,71
8460305001039,846,GA,13,Catoosa,47,13047030500,30500,130470000000000,1039,100,2600,7950000US1302600,1302600,1,10013,6406,71
8460305001044,846,GA,13,Catoosa,47,13047030500,30500,130470000000000,1044,100,2600,7950000US1302600,1302600,1,10013,6220,71
8460305001057,846,GA,13,Catoosa,47,13047030500,30500,130470000000000,1057,100,2600,7950000US1302600,1302600,1,10013,6601,71
8470305001008,847,GA,13,Catoosa,47,13047030500,30500,130470000000000,1008,100,2600,7950000US1302600,1302600,1,10013,6163,71
8470305001029,847,GA,13,Catoosa,47,13047030500,30500,130470000000000,1029,100,2600,7950000US1302600,1302600,1,10013,6491,71
8470305001036,847,GA,13,Catoosa,47,13047030500,30500,130470000000000,1036,100,2600,7950000US1302600,1302600,1,10013,6259,71
8470305001045,847,GA,13,Catoosa,47,13047030500,30500,130470000000000,1045,100,2600,7950000US1302600,1302600,1,10013,5991,71
8470305001046,847,GA,13,Catoosa,47,13047030500,30500,130470000000000,1046,100,2600,7950000US1302600,1302600,1,10013,6651,71
8470305001047,847,GA,13,Catoosa,47,13047030500,30500,130470000000000,1047,100,2600,7950000US1302600,1302600,1,10013,5990,71
8470305001049,847,GA,13,Catoosa,47,13047030500,30500,130470000000000,1049,100,2600,7950000US1302600,1302600,1,10013,6221,71
8470305001050,847,GA,13,Catoosa,47,13047030500,30500,130470000000000,1050,100,2600,7950000US1302600,1302600,1,10013,6502,71
8470305001057,847,GA,13,Catoosa,47,13047030500,30500,130470000000000,1057,100,2600,7950000US1302600,1302600,1,10013,6600,71
8490016001020,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1020,1800,2001,7950000US4702001,4702001,1,180047,1819,61
8490016001029,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1029,1800,2001,7950000US4702001,4702001,1,180047,876,61
8490016001030,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1030,1800,2001,7950000US4702001,4702001,1,180047,4887,61
8490016001031,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1031,1800,2001,7950000US4702001,4702001,1,180047,1663,61
8490016001032,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1032,1800,2001,7950000US4702001,4702001,1,180047,2858,61
8490016001033,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1033,1800,2001,7950000US4702001,4702001,1,180047,3783,61
8490016001038,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1038,1800,2001,7950000US4702001,4702001,1,180047,4660,61
8490016001039,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1039,1800,2001,7950000US4702001,4702001,1,180047,2249,61
8490016001044,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1044,1800,2001,7950000US4702001,4702001,1,180047,5625,61
8490016001045,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1045,1800,2001,7950000US4702001,4702001,1,180047,163,61
8490016001046,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1046,1800,2001,7950000US4702001,4702001,1,180047,4882,61
8490016001048,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1048,1800,2001,7950000US4702001,4702001,1,180047,3381,61
8490016001050,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1050,1800,2001,7950000US4702001,4702001,1,180047,4883,61
8490016001051,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1051,1800,2001,7950000US4702001,4702001,1,180047,4880,61
8490016001052,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1052,1800,2001,7950000US4702001,4702001,1,180047,5766,61
8490016001054,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1054,1800,2001,7950000US4702001,4702001,1,180047,4890,61
8490016001055,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1055,1800,2001,7950000US4702001,4702001,1,180047,2346,61
8490016001060,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1060,1800,2001,7950000US4702001,4702001,1,180047,2141,61
8490016001061,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1061,1800,2001,7950000US4702001,4702001,1,180047,1486,61
8490016001062,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1062,1800,2001,7950000US4702001,4702001,1,180047,162,61
8490016001065,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1065,1800,2001,7950000US4702001,4702001,1,180047,4025,61
8490016001067,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1067,1800,2001,7950000US4702001,4702001,1,180047,5624,61
8500112014000,850,TN,47,Hamilton,65,47065011201,11201,470650000000000,4000,1900,2003,7950000US4702003,4702003,1,190047,2825,32
8500112014007,850,TN,47,Hamilton,65,47065011201,11201,470650000000000,4007,1900,2003,7950000US4702003,4702003,1,190047,2596,32
8500112014009,850,TN,47,Hamilton,65,47065011201,11201,470650000000000,4009,1900,2003,7950000US4702003,4702003,1,190047,3129,32
8500112014021,850,TN,47,Hamilton,65,47065011201,11201,470650000000000,4021,1900,2003,7950000US4702003,4702003,1,190047,1425,32
8510112014000,851,TN,47,Hamilton,65,47065011201,11201,470650000000000,4000,1900,2003,7950000US4702003,4702003,1,190047,2826,32
8510112014006,851,TN,47,Hamilton,65,47065011201,11201,470650000000000,4006,1900,2003,7950000US4702003,4702003,1,190047,1542,32
8510112014011,851,TN,47,Hamilton,65,47065011201,11201,470650000000000,4011,1900,2003,7950000US4702003,4702003,1,190047,4363,32
8510112014013,851,TN,47,Hamilton,65,47065011201,11201,470650000000000,4013,1900,2003,7950000US4702003,4702003,1,190047,2554,32
8510112014014,851,TN,47,Hamilton,65,47065011201,11201,470650000000000,4014,1900,2003,7950000US4702003,4702003,1,190047,3130,32
8510112014016,851,TN,47,Hamilton,65,47065011201,11201,470650000000000,4016,1900,2003,7950000US4702003,4702003,1,190047,3649,32
8510112014023,851,TN,47,Hamilton,65,47065011201,11201,470650000000000,4023,1900,2003,7950000US4702003,4702003,1,190047,4795,32
8510112014026,851,TN,47,Hamilton,65,47065011201,11201,470650000000000,4026,1900,2003,7950000US4702003,4702003,1,190047,4793,32
8510112014027,851,TN,47,Hamilton,65,47065011201,11201,470650000000000,4027,1900,2003,7950000US4702003,4702003,1,190047,100,32
8510112014028,851,TN,47,Hamilton,65,47065011201,11201,470650000000000,4028,1900,2003,7950000US4702003,4702003,1,190047,5105,32
8520112015000,852,TN,47,Hamilton,65,47065011201,11201,470650000000000,5000,1900,2003,7950000US4702003,4702003,1,190047,1424,32
8520112015001,852,TN,47,Hamilton,65,47065011201,11201,470650000000000,5001,1900,2003,7950000US4702003,4702003,1,190047,2560,32
8520112015002,852,TN,47,Hamilton,65,47065011201,11201,470650000000000,5002,1900,2003,7950000US4702003,4702003,1,190047,576,32
8520112015075,852,TN,47,Hamilton,65,47065011201,11201,470650000000000,5075,1900,2003,7950000US4702003,4702003,1,190047,3601,32
8520112015081,852,TN,47,Hamilton,65,47065011201,11201,470650000000000,5081,1900,2003,7950000US4702003,4702003,1,190047,3906,32
8520112041022,852,TN,47,Hamilton,65,47065011204,11204,470650000000000,1022,1900,2003,7950000US4702003,4702003,1,190047,4794,50
8520112041026,852,TN,47,Hamilton,65,47065011204,11204,470650000000000,1026,1900,2003,7950000US4702003,4702003,1,190047,29,50
8530114461000,853,TN,47,Hamilton,65,47065011446,11446,470650000000000,1000,1800,2001,7950000US4702001,4702001,1,180047,1849,48
8530114461001,853,TN,47,Hamilton,65,47065011446,11446,470650000000000,1001,1800,2001,7950000US4702001,4702001,1,180047,367,48
8530114461002,853,TN,47,Hamilton,65,47065011446,11446,470650000000000,1002,1800,2001,7950000US4702001,4702001,1,180047,3647,48
8530114461003,853,TN,47,Hamilton,65,47065011446,11446,470650000000000,1003,1800,2001,7950000US4702001,4702001,1,180047,5751,48
8530114461005,853,TN,47,Hamilton,65,47065011446,11446,470650000000000,1005,1800,2001,7950000US4702001,4702001,1,180047,5752,48
8530114461006,853,TN,47,Hamilton,65,47065011446,11446,470650000000000,1006,1800,2001,7950000US4702001,4702001,1,180047,2373,48
8530114461009,853,TN,47,Hamilton,65,47065011446,11446,470650000000000,1009,1800,2001,7950000US4702001,4702001,1,180047,3645,48
8530114461010,853,TN,47,Hamilton,65,47065011446,11446,470650000000000,1010,1800,2001,7950000US4702001,4702001,1,180047,4407,48
8530114461013,853,TN,47,Hamilton,65,47065011446,11446,470650000000000,1013,1800,2001,7950000US4702001,4702001,1,180047,4409,48
8530114461014,853,TN,47,Hamilton,65,47065011446,11446,470650000000000,1014,1800,2001,7950000US4702001,4702001,1,180047,1350,48
8540114461009,854,TN,47,Hamilton,65,47065011446,11446,470650000000000,1009,1800,2001,7950000US4702001,4702001,1,180047,3646,48
8540114461014,854,TN,47,Hamilton,65,47065011446,11446,470650000000000,1014,1800,2001,7950000US4702001,4702001,1,180047,1351,48
8540114461015,854,TN,47,Hamilton,65,47065011446,11446,470650000000000,1015,1800,2001,7950000US4702001,4702001,1,180047,4408,48
8540114461016,854,TN,47,Hamilton,65,47065011446,11446,470650000000000,1016,1800,2001,7950000US4702001,4702001,1,180047,365,48
8550114421002,855,TN,47,Hamilton,65,47065011442,11442,470650000000000,1002,1900,2001,7950000US4702001,4702001,1,190047,1589,73
8550114421005,855,TN,47,Hamilton,65,47065011442,11442,470650000000000,1005,1800,2001,7950000US4702001,4702001,1,190047,2520,73
8550114421006,855,TN,47,Hamilton,65,47065011442,11442,470650000000000,1006,1800,2001,7950000US4702001,4702001,1,190047,503,73
8550114421013,855,TN,47,Hamilton,65,47065011442,11442,470650000000000,1013,1900,2001,7950000US4702001,4702001,1,190047,2451,73
8560114421002,856,TN,47,Hamilton,65,47065011442,11442,470650000000000,1002,1900,2001,7950000US4702001,4702001,1,190047,1590,73
8560114421003,856,TN,47,Hamilton,65,47065011442,11442,470650000000000,1003,1900,2001,7950000US4702001,4702001,1,190047,4406,73
8560114421004,856,TN,47,Hamilton,65,47065011442,11442,470650000000000,1004,1900,2001,7950000US4702001,4702001,1,190047,366,73
8560114421013,856,TN,47,Hamilton,65,47065011442,11442,470650000000000,1013,1900,2001,7950000US4702001,4702001,1,190047,2452,73
8560114421015,856,TN,47,Hamilton,65,47065011442,11442,470650000000000,1015,1900,2001,7950000US4702001,4702001,1,190047,5007,73
8560114421020,856,TN,47,Hamilton,65,47065011442,11442,470650000000000,1020,1900,2001,7950000US4702001,4702001,1,190047,1591,73
8560114421023,856,TN,47,Hamilton,65,47065011442,11442,470650000000000,1023,1800,2001,7950000US4702001,4702001,1,190047,2721,73
8570033001000,857,TN,47,Hamilton,65,47065003300,3300,470650000000000,1000,1800,2001,7950000US4702001,4702001,1,180047,5863,67
8570033001002,857,TN,47,Hamilton,65,47065003300,3300,470650000000000,1002,1800,2001,7950000US4702001,4702001,1,180047,1673,67
8570033001003,857,TN,47,Hamilton,65,47065003300,3300,470650000000000,1003,1800,2001,7950000US4702001,4702001,1,180047,225,67
8570033001006,857,TN,47,Hamilton,65,47065003300,3300,470650000000000,1006,1800,2001,7950000US4702001,4702001,1,180047,1459,67
8570033001007,857,TN,47,Hamilton,65,47065003300,3300,470650000000000,1007,1800,2001,7950000US4702001,4702001,1,180047,4592,67
8570033001008,857,TN,47,Hamilton,65,47065003300,3300,470650000000000,1008,1800,2001,7950000US4702001,4702001,1,180047,5602,67
8579801001015,857,TN,47,Hamilton,65,47065980100,980100,470660000000000,1015,1800,2001,7950000US4702001,4702001,1,180047,1940,100
8579801001016,857,TN,47,Hamilton,65,47065980100,980100,470660000000000,1016,1800,2001,7950000US4702001,4702001,1,180047,5730,100
8580033001000,858,TN,47,Hamilton,65,47065003300,3300,470650000000000,1000,1800,2001,7950000US4702001,4702001,1,180047,5864,67
8580033001004,858,TN,47,Hamilton,65,47065003300,3300,470650000000000,1004,1800,2001,7950000US4702001,4702001,1,180047,1632,67
8580033001009,858,TN,47,Hamilton,65,47065003300,3300,470650000000000,1009,1800,2001,7950000US4702001,4702001,1,180047,2993,67
8580033001010,858,TN,47,Hamilton,65,47065003300,3300,470650000000000,1010,1800,2001,7950000US4702001,4702001,1,180047,1939,67
8580033001011,858,TN,47,Hamilton,65,47065003300,3300,470650000000000,1011,1800,2001,7950000US4702001,4702001,1,180047,1964,67
8580033001012,858,TN,47,Hamilton,65,47065003300,3300,470650000000000,1012,1800,2001,7950000US4702001,4702001,1,180047,1965,67
8589801001016,858,TN,47,Hamilton,65,47065980100,980100,470660000000000,1016,1800,2001,7950000US4702001,4702001,1,180047,5731,100
8590113112004,859,TN,47,Hamilton,65,47065011311,11311,470650000000000,2004,1900,2002,7950000US4702002,4702002,1,190047,1803,7
8590113112007,859,TN,47,Hamilton,65,47065011311,11311,470650000000000,2007,1900,2002,7950000US4702002,4702002,1,190047,4299,7
8590113112012,859,TN,47,Hamilton,65,47065011311,11311,470650000000000,2012,1900,2002,7950000US4702002,4702002,1,190047,1048,7
8590113112013,859,TN,47,Hamilton,65,47065011311,11311,470650000000000,2013,1800,2002,7950000US4702002,4702002,1,190047,4262,7
8600113111003,860,TN,47,Hamilton,65,47065011311,11311,470650000000000,1003,1900,2002,7950000US4702002,4702002,1,190047,1622,7
8600113111009,860,TN,47,Hamilton,65,47065011311,11311,470650000000000,1009,1900,2002,7950000US4702002,4702002,1,190047,3722,7
8600113111010,860,TN,47,Hamilton,65,47065011311,11311,470650000000000,1010,1800,2002,7950000US4702002,4702002,1,190047,2124,7
8600113111013,860,TN,47,Hamilton,65,47065011311,11311,470650000000000,1013,1900,2002,7950000US4702002,4702002,1,190047,3350,7
8600113111014,860,TN,47,Hamilton,65,47065011311,11311,470650000000000,1014,1900,2002,7950000US4702002,4702002,1,190047,278,7
8600113112007,860,TN,47,Hamilton,65,47065011311,11311,470650000000000,2007,1900,2002,7950000US4702002,4702002,1,190047,4300,7
8600113112009,860,TN,47,Hamilton,65,47065011311,11311,470650000000000,2009,1900,2002,7950000US4702002,4702002,1,190047,4005,7
8600113112012,860,TN,47,Hamilton,65,47065011311,11311,470650000000000,2012,1900,2002,7950000US4702002,4702002,1,190047,1049,7
8610113213000,861,TN,47,Hamilton,65,47065011321,11321,470650000000000,3000,1800,2001,7950000US4702001,4702001,1,180047,1509,11
8620113213000,862,TN,47,Hamilton,65,47065011321,11321,470650000000000,3000,1800,2001,7950000US4702001,4702001,1,180047,1510,11
8620113213008,862,TN,47,Hamilton,65,47065011321,11321,470650000000000,3008,1800,2001,7950000US4702001,4702001,1,180047,3087,11
8620113213010,862,TN,47,Hamilton,65,47065011321,11321,470650000000000,3010,1800,2001,7950000US4702001,4702001,1,180047,1974,11
8630113211002,863,TN,47,Hamilton,65,47065011321,11321,470650000000000,1002,1800,2001,7950000US4702001,4702001,1,180047,3838,11
8630113211003,863,TN,47,Hamilton,65,47065011321,11321,470650000000000,1003,1800,2001,7950000US4702001,4702001,1,180047,5320,11
8630113211006,863,TN,47,Hamilton,65,47065011321,11321,470650000000000,1006,1800,2001,7950000US4702001,4702001,1,180047,4444,11
8630113211007,863,TN,47,Hamilton,65,47065011321,11321,470650000000000,1007,1800,2001,7950000US4702001,4702001,1,180047,1766,11
8640113211000,864,TN,47,Hamilton,65,47065011321,11321,470650000000000,1000,1800,2001,7950000US4702001,4702001,1,180047,2988,11
8640113211001,864,TN,47,Hamilton,65,47065011321,11321,470650000000000,1001,1800,2001,7950000US4702001,4702001,1,180047,2166,11
8640113211002,864,TN,47,Hamilton,65,47065011321,11321,470650000000000,1002,1800,2001,7950000US4702001,4702001,1,180047,3839,11
8650114452000,865,TN,47,Hamilton,65,47065011445,11445,470650000000000,2000,1800,2001,7950000US4702001,4702001,1,180047,2177,29
8650114452016,865,TN,47,Hamilton,65,47065011445,11445,470650000000000,2016,1800,2001,7950000US4702001,4702001,1,180047,71,29
8650114452040,865,TN,47,Hamilton,65,47065011445,11445,470650000000000,2040,1800,2001,7950000US4702001,4702001,1,180047,2275,29
8650114452044,865,TN,47,Hamilton,65,47065011445,11445,470650000000000,2044,1800,2001,7950000US4702001,4702001,1,180047,919,29
8650114452045,865,TN,47,Hamilton,65,47065011445,11445,470650000000000,2045,1800,2001,7950000US4702001,4702001,1,180047,2809,29
8650114452047,865,TN,47,Hamilton,65,47065011445,11445,470650000000000,2047,1800,2001,7950000US4702001,4702001,1,180047,2893,29
8650114452048,865,TN,47,Hamilton,65,47065011445,11445,470650000000000,2048,1800,2001,7950000US4702001,4702001,1,180047,1222,29
8650114452049,865,TN,47,Hamilton,65,47065011445,11445,470650000000000,2049,1800,2001,7950000US4702001,4702001,1,180047,4296,29
8650114452050,865,TN,47,Hamilton,65,47065011445,11445,470650000000000,2050,1800,2001,7950000US4702001,4702001,1,180047,3993,29
8650114452051,865,TN,47,Hamilton,65,47065011445,11445,470650000000000,2051,1800,2001,7950000US4702001,4702001,1,180047,916,29
8650114452056,865,TN,47,Hamilton,65,47065011445,11445,470650000000000,2056,1800,2001,7950000US4702001,4702001,1,180047,3937,29
8650114452057,865,TN,47,Hamilton,65,47065011445,11445,470650000000000,2057,1800,2001,7950000US4702001,4702001,1,180047,2900,29
8660114452016,866,TN,47,Hamilton,65,47065011445,11445,470650000000000,2016,1800,2001,7950000US4702001,4702001,1,180047,70,29
8660114452033,866,TN,47,Hamilton,65,47065011445,11445,470650000000000,2033,1800,2001,7950000US4702001,4702001,1,180047,2268,29
8660114452036,866,TN,47,Hamilton,65,47065011445,11445,470650000000000,2036,1800,2001,7950000US4702001,4702001,1,180047,1752,29
8660114452037,866,TN,47,Hamilton,65,47065011445,11445,470650000000000,2037,1800,2001,7950000US4702001,4702001,1,180047,4297,29
8660114452039,866,TN,47,Hamilton,65,47065011445,11445,470650000000000,2039,1800,2001,7950000US4702001,4702001,1,180047,1751,29
8660114452040,866,TN,47,Hamilton,65,47065011445,11445,470650000000000,2040,1800,2001,7950000US4702001,4702001,1,180047,2274,29
8660114452041,866,TN,47,Hamilton,65,47065011445,11445,470650000000000,2041,1800,2001,7950000US4702001,4702001,1,180047,1726,29
8670306004012,867,GA,13,Catoosa,47,13047030600,30600,130470000000000,4012,100,2600,7950000US1302600,1302600,1,10013,5961,68
8670306004016,867,GA,13,Catoosa,47,13047030600,30600,130470000000000,4016,100,2600,7950000US1302600,1302600,1,10013,5962,68
8670306004021,867,GA,13,Catoosa,47,13047030600,30600,130470000000000,4021,100,2600,7950000US1302600,1302600,1,10013,6319,68
8670306004022,867,GA,13,Catoosa,47,13047030600,30600,130470000000000,4022,100,2600,7950000US1302600,1302600,1,10013,6223,68
8670306004023,867,GA,13,Catoosa,47,13047030600,30600,130470000000000,4023,100,2600,7950000US1302600,1302600,1,10013,6014,68
8670306004026,867,GA,13,Catoosa,47,13047030600,30600,130470000000000,4026,100,2600,7950000US1302600,1302600,1,10013,6596,68
8670306004028,867,GA,13,Catoosa,47,13047030600,30600,130470000000000,4028,100,2600,7950000US1302600,1302600,1,10013,6500,68
8670306004030,867,GA,13,Catoosa,47,13047030600,30600,130470000000000,4030,100,2600,7950000US1302600,1302600,1,10013,6361,68
8670306005025,867,GA,13,Catoosa,47,13047030600,30600,130470000000000,5025,100,2600,7950000US1302600,1302600,1,10013,6742,68
8670306005026,867,GA,13,Catoosa,47,13047030600,30600,130470000000000,5026,100,2600,7950000US1302600,1302600,1,10013,5911,68
8670307003013,867,GA,13,Catoosa,47,13047030700,30700,130470000000000,3013,100,2600,7950000US1302600,1302600,1,10013,6649,70
8670307003020,867,GA,13,Catoosa,47,13047030700,30700,130470000000000,3020,100,2600,7950000US1302600,1302600,1,10013,6577,70
8670307003021,867,GA,13,Catoosa,47,13047030700,30700,130470000000000,3021,100,2600,7950000US1302600,1302600,1,10013,6309,70
8670307003023,867,GA,13,Catoosa,47,13047030700,30700,130470000000000,3023,100,2600,7950000US1302600,1302600,1,10013,6413,70
8670307003038,867,GA,13,Catoosa,47,13047030700,30700,130470000000000,3038,100,2600,7950000US1302600,1302600,1,10013,6578,70
8670307004000,867,GA,13,Catoosa,47,13047030700,30700,130470000000000,4000,100,2600,7950000US1302600,1302600,1,10013,6499,70
8670307004001,867,GA,13,Catoosa,47,13047030700,30700,130470000000000,4001,100,2600,7950000US1302600,1302600,1,10013,6080,70
8670307004002,867,GA,13,Catoosa,47,13047030700,30700,130470000000000,4002,100,2600,7950000US1302600,1302600,1,10013,6165,70
8670307004004,867,GA,13,Catoosa,47,13047030700,30700,130470000000000,4004,100,2600,7950000US1302600,1302600,1,10013,6501,70
8670307004007,867,GA,13,Catoosa,47,13047030700,30700,130470000000000,4007,100,2600,7950000US1302600,1302600,1,10013,5909,70
8670307004013,867,GA,13,Catoosa,47,13047030700,30700,130470000000000,4013,100,2600,7950000US1302600,1302600,1,10013,6224,70
8670307004019,867,GA,13,Catoosa,47,13047030700,30700,130470000000000,4019,100,2600,7950000US1302600,1302600,1,10013,6739,70
8680306005000,868,GA,13,Catoosa,47,13047030600,30600,130470000000000,5000,100,2600,7950000US1302600,1302600,1,10013,5913,68
8680306005001,868,GA,13,Catoosa,47,13047030600,30600,130470000000000,5001,100,2600,7950000US1302600,1302600,1,10013,6218,68
8680306005008,868,GA,13,Catoosa,47,13047030600,30600,130470000000000,5008,100,2600,7950000US1302600,1302600,1,10013,6125,68
8680306005009,868,GA,13,Catoosa,47,13047030600,30600,130470000000000,5009,100,2600,7950000US1302600,1302600,1,10013,6054,68
8680306005010,868,GA,13,Catoosa,47,13047030600,30600,130470000000000,5010,100,2600,7950000US1302600,1302600,1,10013,6652,68
8680306005013,868,GA,13,Catoosa,47,13047030600,30600,130470000000000,5013,100,2600,7950000US1302600,1302600,1,10013,6124,68
8680306005014,868,GA,13,Catoosa,47,13047030600,30600,130470000000000,5014,100,2600,7950000US1302600,1302600,1,10013,6690,68
8680306005015,868,GA,13,Catoosa,47,13047030600,30600,130470000000000,5015,100,2600,7950000US1302600,1302600,1,10013,6055,68
8680306005016,868,GA,13,Catoosa,47,13047030600,30600,130470000000000,5016,100,2600,7950000US1302600,1302600,1,10013,6056,68
8680306005017,868,GA,13,Catoosa,47,13047030600,30600,130470000000000,5017,100,2600,7950000US1302600,1302600,1,10013,6057,68
8680306005018,868,GA,13,Catoosa,47,13047030600,30600,130470000000000,5018,100,2600,7950000US1302600,1302600,1,10013,6262,68
8680306005022,868,GA,13,Catoosa,47,13047030600,30600,130470000000000,5022,100,2600,7950000US1302600,1302600,1,10013,6653,68
8680306005024,868,GA,13,Catoosa,47,13047030600,30600,130470000000000,5024,100,2600,7950000US1302600,1302600,1,10013,6315,68
8680306005027,868,GA,13,Catoosa,47,13047030600,30600,130470000000000,5027,100,2600,7950000US1302600,1302600,1,10013,6058,68
8690305003000,869,GA,13,Catoosa,47,13047030500,30500,130470000000000,3000,100,2600,7950000US1302600,1302600,1,10013,6299,71
8690305003005,869,GA,13,Catoosa,47,13047030500,30500,130470000000000,3005,100,2600,7950000US1302600,1302600,1,10013,6746,71
8690305003016,869,GA,13,Catoosa,47,13047030500,30500,130470000000000,3016,100,2600,7950000US1302600,1302600,1,10013,5965,71
8690305003018,869,GA,13,Catoosa,47,13047030500,30500,130470000000000,3018,100,2600,7950000US1302600,1302600,1,10013,6692,71
8700305003000,870,GA,13,Catoosa,47,13047030500,30500,130470000000000,3000,100,2600,7950000US1302600,1302600,1,10013,6300,71
8700305003002,870,GA,13,Catoosa,47,13047030500,30500,130470000000000,3002,100,2600,7950000US1302600,1302600,1,10013,6631,71
8700305003003,870,GA,13,Catoosa,47,13047030500,30500,130470000000000,3003,100,2600,7950000US1302600,1302600,1,10013,5942,71
8700305003007,870,GA,13,Catoosa,47,13047030500,30500,130470000000000,3007,100,2600,7950000US1302600,1302600,1,10013,6110,71
8700305003009,870,GA,13,Catoosa,47,13047030500,30500,130470000000000,3009,100,2600,7950000US1302600,1302600,1,10013,6686,71
8700305003012,870,GA,13,Catoosa,47,13047030500,30500,130470000000000,3012,100,2600,7950000US1302600,1302600,1,10013,6316,71
8700305003014,870,GA,13,Catoosa,47,13047030500,30500,130470000000000,3014,100,2600,7950000US1302600,1302600,1,10013,6217,71
8700305003016,870,GA,13,Catoosa,47,13047030500,30500,130470000000000,3016,100,2600,7950000US1302600,1302600,1,10013,5966,71
8700305003021,870,GA,13,Catoosa,47,13047030500,30500,130470000000000,3021,100,2600,7950000US1302600,1302600,1,10013,6082,71
