TAZ_ID,MZ_ID,Notes,MZ_num,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,empedu_p,emptot_p,emptrn_p
"77","0770302011015",,770302011015,,,,,,,,,,,
"77","0770302011008",,770302011008,,,,,,,,,,,
"804","8040302011017",,8040302011017,,,,,,,,,,,
"95","0950301004037",,950301004037,,,,,,,,,,,
"91","0910301004051",,910301004051,,,,,,,,,,,
"91","0910301002008",,910301002008,,,,,,,,,,,
"91","0910301002009",,910301002009,,,,,,,,,,,
"91","0910301002015",,910301002015,,,,,,,,,,,
"805","8050301001067",,8050301001067,,,,,,,,,,,
"91","0910301004049",,910301004049,,,,,,,,,,,
"91","0910301002048",,910301002048,,,,,,,,,,,
"91","0910301002010",,910301002010,,,,,,,,,,,
"91","0910301002049",,910301002049,,,,,,,,,,,
"91","0910301002007",,910301002007,,,,,,,,,,,
"91","0910301002014",,910301002014,,,,,,,,,,,
"91","0910301002046",,910301002046,,,,,,,,,,,
"95","0950301004038",,950301004038,,,,,,,,,,,
"805","8050301001037",,8050301001037,,,,,,,,,,,
"805","8050301001035",,8050301001035,,,,,,,,,,,
"805","8050301001038",,8050301001038,,,,,,,,,,,
"806","8060301001019",,8060301001019,,,,,,,,,,,
"806","8060301001022",,8060301001022,,,,,,,,,,,
"805","8050301001026",,8050301001026,,,,,,,,,,,
"699","6990302023020",,6990302023020,,,,,,,,,,,
"68","0680113254011",,680113254011,,,,,,,,,,,
"75","0750302021001",,750302021001,,,,,,,,,,,
"74","0740302021012",,740302021012,,,,,,,,,,,
"71","0710302023001",,710302023001,,,,,,,,,,,
"699","6990302023011",,6990302023011,,,,,,,,,,,
"68","0680113254024",,680113254024,,,,,,,,,,,
"71","0710302023018",,710302023018,,,,,,,,,,,
"699","6990302023012",,6990302023012,,,,,,,,,,,
"845","8450113254006",,8450113254006,,,,,,,,,,,
"845","8450113252001",,8450113252001,,,,,,,,,,,
"699","6990302023010",,6990302023010,,,,,,,,,,,
"699","6990302023028",,6990302023028,,,,,,,,,,,
"68","0680113254013",,680113254013,,,,,,,,,,,
"68","0680113254014",,680113254014,,,,,,,,,,,
"68","0680113254017",,680113254017,,,,,,,,,,,
"134","1340113115025",,1340113115025,,,,,,,,,,,
"373","3739802001009",,3739802001009,,,,,,,,,,,
"438","4389802001040",,4389802001040,,,,,,,,,,,
"748","7489802001144",,7489802001144,,,,,,,,,,,
"603","6030113115027",,6030113115027,,,,,,,,,,,
"548","5480113232005",,5480113232005,,,,,,,,,,,
"548","5480113232020",,5480113232020,,,,,,,,,,,
"812","8120114434002",,8120114434002,,,,,,,,,,,
"813","8130114434001",,8130114434001,,,,,,,,,,,
"812","8120114434011",,8120114434011,,,,,,,,,,,
"491","4910114434032",,4910114434032,,,,,,,,,,,
"862","8620113213008",,8620113213008,,,,,,,,,,,
"491","4910114434031",,4910114434031,,,,,,,,,,,
"712","7120113214016",,7120113214016,,,,,,,,,,,
"764","7640114453011",,7640114453011,,,,,,,,,,,
"764","7640114462016",,7640114462016,,,,,,,,,,,
"487","4870114462013",,4870114462013,,,,,,,,,,,
"764","7640114462020",,7640114462020,,,,,,,,,,,
"841","8410113261005",,8410113261005,,,,,,,,,,,
"764","7640114462028",,7640114462028,,,,,,,,,,,
"853","8530114461006",,8530114461006,,,,,,,,,,,
"764","7640114462018",,7640114462018,,,,,,,,,,,
"854","8540114461015",,8540114461015,,,,,,,,,,,
"854","8540114461016",,8540114461016,,,,,,,,,,,
"765","7650034003023",,7650034003023,,,,,,,,,,,
"853","8530114461013",,8530114461013,,,,,,,,,,,
"765","7650034003015",,7650034003015,,,,,,,,,,,
"765","7650034003010",,7650034003010,,,,,,,,,,,
"856","8560114421004",,8560114421004,,,,,,,,,,,
"856","8560114421020",,8560114421020,,,,,,,,,,,
"765","7650034003030",,7650034003030,,,,,,,,,,,
"765","7650034003029",,7650034003029,,,,,,,,,,,
"765","7650034003008",,7650034003008,,,,,,,,,,,
"694","6940034001020",,6940034001020,,,,,,,,,,,
"694","6940034001013",,6940034001013,,,,,,,,,,,
"765","7650034003025",,7650034003025,,,,,,,,,,,
"854","8540114461014",,8540114461014,,,,,,,,,,,
"853","8530114461010",,8530114461010,,,,,,,,,,,
"764","7640114462027",,7640114462027,,,,,,,,,,,
"764","7640114462024",,7640114462024,,,,,,,,,,,
"812","8120114434014",,8120114434014,,,,,,,,,,,
"475","4750114452015",,4750114452015,,,,,,,,,,,
"866","8660114452037",,8660114452037,,,,,,,,,,,
"866","8660114452036",,8660114452036,,,,,,,,,,,
"467","4679801001006",,4679801001006,,,,,,,,,,,
"472","4720114451031",,4720114451031,,,,,,,,,,,
"474","4749801001008",,4749801001008,,,,,,,,,,,
"472","4720114452053",,4720114452053,,,,,,,,,,,
"866","8660114452033",,8660114452033,,,,,,,,,,,
"475","4750114452032",,4750114452032,,,,,,,,,,,
"469","4690114434010",,4690114434010,,,,,,,,,,,
"763","7630114453008",,7630114453008,,,,,,,,,,,
"763","7630114453007",,7630114453007,,,,,,,,,,,
"866","8660114452041",,8660114452041,,,,,,,,,,,
"763","7630114453018",,7630114453018,,,,,,,,,,,
"764","7640114462014",,7640114462014,,,,,,,,,,,
"764","7640114462015",,7640114462015,,,,,,,,,,,
"491","4910114434023",,4910114434023,,,,,,,,,,,
"812","8120114434015",,8120114434015,,,,,,,,,,,
"812","8120114434018",,8120114434018,,,,,,,,,,,
"491","4910114434029",,4910114434029,,,,,,,,,,,
"842","8420113212004",,8420113212004,,,,,,,,,,,
"864","8640113211001",,8640113211001,,,,,,,,,,,
"841","8410113261010",,8410113261010,,,,,,,,,,,
"841","8410113261011",,8410113261011,,,,,,,,,,,
"841","8410113263008",,8410113263008,,,,,,,,,,,
"841","8410113261009",,8410113261009,,,,,,,,,,,
"841","8410113263004",,8410113263004,,,,,,,,,,,
"843","8430113212008",,8430113212008,,,,,,,,,,,
"709","7090113214020",,7090113214020,,,,,,,,,,,
"712","7120113214002",,7120113214002,,,,,,,,,,,
"711","7110113214013",,7110113214013,,,,,,,,,,,
"815","8150114432029",,8150114432029,,,,,,,,,,,
"486","4860114431008",,4860114431008,,,,,,,,,,,
"486","4860114431007",,4860114431007,,,,,,,,,,,
"815","8150114432031",,8150114432031,,,,,,,,,,,
"815","8150114432014",,8150114432014,,,,,,,,,,,
"486","4860114431009",,4860114431009,,,,,,,,,,,
"815","8150114432027",,8150114432027,,,,,,,,,,,
"712","7120113214004",,7120113214004,,,,,,,,,,,
"712","7120113214009",,7120113214009,,,,,,,,,,,
"540","5400114432024",,5400114432024,,,,,,,,,,,
"744","7449802001052",,7449802001052,,,,,,,,,,,
"750","7509802001017",,7509802001017,,,,,,,,,,,
"439","4399802001030",,4399802001030,,,,,,,,,,,
"744","7449802001055",,7449802001055,,,,,,,,,,,
"751","7519802001017",,7519802001017,,,,,,,,,,,
"751","7519802001018",,7519802001018,,,,,,,,,,,
"439","4399802001092",,4399802001092,,,,,,,,,,,
"439","4399802001032",,4399802001032,,,,,,,,,,,
"439","4399802001082",,4399802001082,,,,,,,,,,,
"439","4399802001035",,4399802001035,,,,,,,,,,,
"439","4399802001036",,4399802001036,,,,,,,,,,,
"439","4399802001165",,4399802001165,,,,,,,,,,,
"439","4399802001063",,4399802001063,,,,,,,,,,,
"747","7470114433035",,7470114433035,,,,,,,,,,,
"443","4430114112009",,4430114112009,,,,,,,,,,,
"443","4430114113006",,4430114113006,,,,,,,,,,,
"887","8870114022004",,8870114022004,,,,,,,,,,,
"440","4400114024010",,4400114024010,,,,,,,,,,,
"887","8870114022023",,8870114022023,,,,,,,,,,,
"440","4400114024011",,4400114024011,,,,,,,,,,,
"470","4700114433019",,4700114433019,,,,,,,,,,,
"440","4400114024020",,4400114024020,,,,,,,,,,,
"440","4400114024013",,4400114024013,,,,,,,,,,,
"442","4420114021031",,4420114021031,,,,,,,,,,,
"442","4420114021029",,4420114021029,,,,,,,,,,,
"442","4420114021030",,4420114021030,,,,,,,,,,,
"442","4420114021032",,4420114021032,,,,,,,,,,,
"442","4420114021023",,4420114021023,,,,,,,,,,,
"887","8870114022005",,8870114022005,,,,,,,,,,,
"442","4420114022012",,4420114022012,,,,,,,,,,,
"442","4420114022013",,4420114022013,,,,,,,,,,,
"887","8870114022002",,8870114022002,,,,,,,,,,,
"442","4420114022018",,4420114022018,,,,,,,,,,,
"442","4420114022010",,4420114022010,,,,,,,,,,,
"442","4420114022017",,4420114022017,,,,,,,,,,,
"442","4420114022014",,4420114022014,,,,,,,,,,,
"442","4420114022016",,4420114022016,,,,,,,,,,,
"492","4920114433008",,4920114433008,,,,,,,,,,,
"492","4920114433011",,4920114433011,,,,,,,,,,,
"492","4920114433018",,4920114433018,,,,,,,,,,,
"470","4700114433033",,4700114433033,,,,,,,,,,,
"470","4700114433009",,4700114433009,,,,,,,,,,,
"492","4920114433013",,4920114433013,,,,,,,,,,,
"492","4920114433014",,4920114433014,,,,,,,,,,,
"470","4700114433030",,4700114433030,,,,,,,,,,,
"440","4400114024019",,4400114024019,,,,,,,,,,,
"440","4400114024018",,4400114024018,,,,,,,,,,,
"813","8130114434002",,8130114434002,,,,,,,,,,,
"813","8130114434012",,8130114434012,,,,,,,,,,,
"374","3740114023011",,3740114023011,,,,,,,,,,,
"374","3740114023005",,3740114023005,,,,,,,,,,,
"374","3740114023006",,3740114023006,,,,,,,,,,,
"440","4400114024008",,4400114024008,,,,,,,,,,,
"440","4400114024012",,4400114024012,,,,,,,,,,,
"440","4400114024002",,4400114024002,,,,,,,,,,,
"346","3460114133019",,3460114133019,,,,,,,,,,,
"376","3760114133018",,3760114133018,,,,,,,,,,,
"346","3460114133026",,3460114133026,,,,,,,,,,,
"443","4430114112002",,4430114112002,,,,,,,,,,,
"443","4430114112005",,4430114112005,,,,,,,,,,,
"443","4430114112016",,4430114112016,,,,,,,,,,,
"376","3760114133020",,3760114133020,,,,,,,,,,,
"374","3740114023002",,3740114023002,,,,,,,,,,,
"744","7449802001061",,7449802001061,,,,,,,,,,,
"744","7449802001077",,7449802001077,,,,,,,,,,,
"744","7449802001076",,7449802001076,,,,,,,,,,,
"743","7439802001113",,7439802001113,,,,,,,,,,,
"743","7439802001151",,7439802001151,,,,,,,,,,,
"439","4399802001062",,4399802001062,,,,,,,,,,,
"751","7519802001086",,7519802001086,,,,,,,,,,,
"747","7470114433017",,7470114433017,,,,,,,,,,,
"747","7470114433040",,7470114433040,,,,,,,,,,,
"439","4399802001166",,4399802001166,,,,,,,,,,,
"751","7519802001101",,7519802001101,,,,,,,,,,,
"747","7470114433002",,7470114433002,,,,,,,,,,,
"815","8150114432007",,8150114432007,,,,,,,,,,,
"751","7519802001109",,7519802001109,,,,,,,,,,,
"751","7519802001111",,7519802001111,,,,,,,,,,,
"751","7519802001110",,7519802001110,,,,,,,,,,,
"751","7519802001160",,7519802001160,,,,,,,,,,,
"439","4399802001078",,4399802001078,,,,,,,,,,,
"439","4399802001079",,4399802001079,,,,,,,,,,,
"439","4399802001090",,4399802001090,,,,,,,,,,,
"751","7519802001089",,7519802001089,,,,,,,,,,,
"439","4399802001103",,4399802001103,,,,,,,,,,,
"439","4399802001104",,4399802001104,,,,,,,,,,,
"439","4399802001091",,4399802001091,,,,,,,,,,,
"439","4399802001081",,4399802001081,,,,,,,,,,,
"751","7519802001106",,7519802001106,,,,,,,,,,,
"750","7509802001093",,7509802001093,,,,,,,,,,,
"439","4399802001080",,4399802001080,,,,,,,,,,,
"748","7489802001152",,7489802001152,,,,,,,,,,,
"540","5400114432016",,5400114432016,,,,,,,,,,,
"439","4399802001026",,4399802001026,,,,,,,,,,,
"364","3640114134014",,3640114134014,,,,,,,,,,,
"364","3640114134013",,3640114134013,,,,,,,,,,,
"364","3640114134031",,3640114134031,,,,,,,,,,,
"439","4399802001037",,4399802001037,,,,,,,,,,,
"370","3700114133014",,3700114133014,,,,,,,,,,,
"370","3700114133010",,3700114133010,,,,,,,,,,,
"439","4399802001025",,4399802001025,,,,,,,,,,,
"439","4399802001033",,4399802001033,,,,,,,,,,,
"439","4399802001031",,4399802001031,,,,,,,,,,,
"439","4399802001028",,4399802001028,,,,,,,,,,,
"439","4399802001029",,4399802001029,,,,,,,,,,,
"439","4399802001083",,4399802001083,,,,,,,,,,,
"370","3700114133013",,3700114133013,,,,,,,,,,,
"370","3700114133006",,3700114133006,,,,,,,,,,,
"370","3700114133005",,3700114133005,,,,,,,,,,,
"370","3700114133016",,3700114133016,,,,,,,,,,,
"370","3700114133004",,3700114133004,,,,,,,,,,,
"370","3700114133011",,3700114133011,,,,,,,,,,,
"370","3700114133009",,3700114133009,,,,,,,,,,,
"370","3700114133002",,3700114133002,,,,,,,,,,,
"536","5360114132008",,5360114132008,,,,,,,,,,,
"536","5360114132009",,5360114132009,,,,,,,,,,,
"536","5360114132007",,5360114132007,,,,,,,,,,,
"536","5360114132012",,5360114132012,,,,,,,,,,,
"744","7449802001038",,7449802001038,,,,,,,,,,,
"744","7449802001039",,7449802001039,,,,,,,,,,,
"438","4389802001010",,4389802001010,,,,,,,,,,,
"364","3640114134007",,3640114134007,,,,,,,,,,,
"364","3640114134009",,3640114134009,,,,,,,,,,,
"364","3640114134025",,3640114134025,,,,,,,,,,,
"364","3640114134006",,3640114134006,,,,,,,,,,,
"364","3640114134032",,3640114134032,,,,,,,,,,,
"364","3640114134027",,3640114134027,,,,,,,,,,,
"605","6050112031008",,6050112031008,,,,,,,,,,,
"604","6040113142007",,6040113142007,,,,,,,,,,,
"604","6040113142003",,6040113142003,,,,,,,,,,,
"604","6040113142006",,6040113142006,,,,,,,,,,,
"558","5580113241007",,5580113241007,,,,,,,,,,,
"558","5580113241005",,5580113241005,,,,,,,,,,,
"548","5480113232009",,5480113232009,,,,,,,,,,,
"558","5580113242012",,5580113242012,,,,,,,,,,,
"132","1320113242016",,1320113242016,,,,,,,,,,,
"132","1320113242020",,1320113242020,,,,,,,,,,,
"132","1320113242022",,1320113242022,,,,,,,,,,,
"548","5480113232017",,5480113232017,,,,,,,,,,,
"556","5560113232029",,5560113232029,,,,,,,,,,,
"555","5550113233003",,5550113233003,,,,,,,,,,,
"554","5540113253000",,5540113253000,,,,,,,,,,,
"554","5540113253004",,5540113253004,,,,,,,,,,,
"555","5550113233002",,5550113233002,,,,,,,,,,,
"556","5560113232025",,5560113232025,,,,,,,,,,,
"842","8420113212000",,8420113212000,,,,,,,,,,,
"132","1320113242002",,1320113242002,,,,,,,,,,,
"132","1320113242013",,1320113242013,,,,,,,,,,,
"132","1320113242019",,1320113242019,,,,,,,,,,,
"132","1320113242024",,1320113242024,,,,,,,,,,,
"558","5580113242018",,5580113242018,,,,,,,,,,,
"558","5580113241004",,5580113241004,,,,,,,,,,,
"558","5580113241002",,5580113241002,,,,,,,,,,,
"558","5580113241016",,5580113241016,,,,,,,,,,,
"558","5580113241014",,5580113241014,,,,,,,,,,,
"558","5580113241015",,5580113241015,,,,,,,,,,,
"558","5580113241017",,5580113241017,,,,,,,,,,,
"558","5580113241013",,5580113241013,,,,,,,,,,,
"548","5480113232028",,5480113232028,,,,,,,,,,,
"558","5580113241009",,5580113241009,,,,,,,,,,,
"558","5580113241010",,5580113241010,,,,,,,,,,,
"558","5580113241018",,5580113241018,,,,,,,,,,,
"558","5580113241006",,5580113241006,,,,,,,,,,,
"860","8600113112007",,8600113112007,,,,,,,,,,,
"603","6030113115040",,6030113115040,,,,,,,,,,,
"860","8600113111014",,8600113111014,,,,,,,,,,,
"548","5480113232011",,5480113232011,,,,,,,,,,,
"548","5480113232013",,5480113232013,,,,,,,,,,,
"548","5480113232008",,5480113232008,,,,,,,,,,,
"126","1260112033002",,1260112033002,,,,,,,,,,,
"132","1320113242005",,1320113242005,,,,,,,,,,,
"132","1320113242025",,1320113242025,,,,,,,,,,,
"604","6040113142010",,6040113142010,,,,,,,,,,,
"605","6050112031013",,6050112031013,,,,,,,,,,,
"604","6040113142009",,6040113142009,,,,,,,,,,,
"605","6050112031022",,6050112031022,,,,,,,,,,,
"604","6040113142011",,6040113142011,,,,,,,,,,,
"605","6050112031012",,6050112031012,,,,,,,,,,,
"133","1330113143000",,1330113143000,,,,,,,,,,,
"133","1330113143008",,1330113143008,,,,,,,,,,,
"134","1340113115016",,1340113115016,,,,,,,,,,,
"134","1340113115033",,1340113115033,,,,,,,,,,,
"133","1330113143010",,1330113143010,,,,,,,,,,,
"604","6040113142004",,6040113142004,,,,,,,,,,,
"604","6040113142001",,6040113142001,,,,,,,,,,,
"604","6040113142002",,6040113142002,,,,,,,,,,,
"603","6030113115014",,6030113115014,,,,,,,,,,,
"603","6030113115013",,6030113115013,,,,,,,,,,,
"603","6030113115028",,6030113115028,,,,,,,,,,,
"603","6030113115005",,6030113115005,,,,,,,,,,,
"134","1340113115042",,1340113115042,,,,,,,,,,,
"134","1340113115036",,1340113115036,,,,,,,,,,,
"705","7050112031004",,7050112031004,,,,,,,,,,,
"822","8220113114004",,8220113114004,,,,,,,,,,,
"818","8180114472005",,8180114472005,,,,,,,,,,,
"740","7409802001072",,7409802001072,,,,,,,,,,,
"817","8170114473021",,8170114473021,,,,,,,,,,,
"817","8170114473025",,8170114473025,,,,,,,,,,,
"817","8170114473011",,8170114473011,,,,,,,,,,,
"817","8179802001000",,8179802001000,,,,,,,,,,,
"817","8170114473023",,8170114473023,,,,,,,,,,,
"817","8170114473037",,8170114473037,,,,,,,,,,,
"372","3720114474012",,3720114474012,,,,,,,,,,,
"822","8220113114024",,8220113114024,,,,,,,,,,,
"739","7399802001143",,7399802001143,,,,,,,,,,,
"817","8170114473035",,8170114473035,,,,,,,,,,,
"369","3690114135018",,3690114135018,,,,,,,,,,,
"369","3690114135014",,3690114135014,,,,,,,,,,,
"369","3690114135017",,3690114135017,,,,,,,,,,,
"822","8220113114012",,8220113114012,,,,,,,,,,,
"825","8250113114016",,8250113114016,,,,,,,,,,,
"603","6030113115003",,6030113115003,,,,,,,,,,,
"817","8170114473028",,8170114473028,,,,,,,,,,,
"135","1350112015066",,1350112015066,,,,,,,,,,,
"825","8250113114003",,8250113114003,,,,,,,,,,,
"817","8170114473001",,8170114473001,,,,,,,,,,,
"817","8170114473012",,8170114473012,,,,,,,,,,,
"817","8170114473003",,8170114473003,,,,,,,,,,,
"817","8170114473004",,8170114473004,,,,,,,,,,,
"817","8170114474004",,8170114474004,,,,,,,,,,,
"818","8180114472002",,8180114472002,,,,,,,,,,,
"109","1090301001054",,1090301001054,,,,,,,,,,,
"107","1070301001060",,1070301001060,,,,,,,,,,,
"105","1050301001061",,1050301001061,,,,,,,,,,,
"105","1050301001062",,1050301001062,,,,,,,,,,,
"105","1050301001065",,1050301001065,,,,,,,,,,,
"110","1100301001004",,1100301001004,,,,,,,,,,,
"105","1050301001064",,1050301001064,,,,,,,,,,,
"104","1040301003020",,1040301003020,,,,,,,,,,,
"103","1030301003006",,1030301003006,,,,,,,,,,,
"99","0990301001027",,990301001027,,,,,,,,,,,
"99","0990301001044",,990301001044,,,,,,,,,,,
"99","0990301001043",,990301001043,,,,,,,,,,,
"99","0990301001042",,990301001042,,,,,,,,,,,
"123","1230301004000",,1230301004000,,,,,,,,,,,
"123","1230301004053",,1230301004053,,,,,,,,,,,
"100","1000301004002",,1000301004002,,,,,,,,,,,
"100","1000301004001",,1000301004001,,,,,,,,,,,
"122","1220301003037",,1220301003037,,,,,,,,,,,
"100","1000301004005",,1000301004005,,,,,,,,,,,
"99","0990301003009",,990301003009,,,,,,,,,,,
"95","0950301004022",,950301004022,,,,,,,,,,,
"95","0950301004040",,950301004040,,,,,,,,,,,
"101","1010301003039",,1010301003039,,,,,,,,,,,
"101","1010301003040",,1010301003040,,,,,,,,,,,
"99","0990301003041",,990301003041,,,,,,,,,,,
"99","0990301001046",,990301001046,,,,,,,,,,,
"99","0990301001045",,990301001045,,,,,,,,,,,
"99","0990301003058",,990301003058,,,,,,,,,,,
"99","0990301001057",,990301001057,,,,,,,,,,,
"99","0990301001058",,990301001058,,,,,,,,,,,
"101","1010301003038",,1010301003038,,,,,,,,,,,
"101","1010301003044",,1010301003044,,,,,,,,,,,
"124","1240301003029",,1240301003029,,,,,,,,,,,
"124","1240301003054",,1240301003054,,,,,,,,,,,
"124","1240301003028",,1240301003028,,,,,,,,,,,
"124","1240301003030",,1240301003030,,,,,,,,,,,
"104","1040301003032",,1040301003032,,,,,,,,,,,
"124","1240301003018",,1240301003018,,,,,,,,,,,
"124","1240301003031",,1240301003031,,,,,,,,,,,
"122","1220301003012",,1220301003012,,,,,,,,,,,
"122","1220301003016",,1220301003016,,,,,,,,,,,
"122","1220301003014",,1220301003014,,,,,,,,,,,
"124","1240301003034",,1240301003034,,,,,,,,,,,
"124","1240301003051",,1240301003051,,,,,,,,,,,
"122","1220301003036",,1220301003036,,,,,,,,,,,
"122","1220301003013",,1220301003013,,,,,,,,,,,
"122","1220301003015",,1220301003015,,,,,,,,,,,
"124","1240301003055",,1240301003055,,,,,,,,,,,
"124","1240301003017",,1240301003017,,,,,,,,,,,
"124","1240301003053",,1240301003053,,,,,,,,,,,
"124","1240301003023",,1240301003023,,,,,,,,,,,
"124","1240301003019",,1240301003019,,,,,,,,,,,
"124","1240301003026",,1240301003026,,,,,,,,,,,
"107","1070301001053",,1070301001053,,,,,,,,,,,
"115","1150112044015",,1150112044015,,,,,,,,,,,
"103","1030301003005",,1030301003005,,,,,,,,,,,
"103","1030301001018",,1030301001018,,,,,,,,,,,
"103","1030301003002",,1030301003002,,,,,,,,,,,
"103","1030301001031",,1030301001031,,,,,,,,,,,
"106","1060301001009",,1060301001009,,,,,,,,,,,
"118","1180112044012",,1180112044012,,,,,,,,,,,
"118","1180112044013",,1180112044013,,,,,,,,,,,
"118","1180112044009",,1180112044009,,,,,,,,,,,
"118","1180112044004",,1180112044004,,,,,,,,,,,
"105","1050301001063",,1050301001063,,,,,,,,,,,
"110","1100301001056",,1100301001056,,,,,,,,,,,
"110","1100301001007",,1100301001007,,,,,,,,,,,
"110","1100301001006",,1100301001006,,,,,,,,,,,
"109","1090301001000",,1090301001000,,,,,,,,,,,
"109","1090301001068",,1090301001068,,,,,,,,,,,
"109","1090301001069",,1090301001069,,,,,,,,,,,
"109","1090301001001",,1090301001001,,,,,,,,,,,
"114","1140112044028",,1140112044028,,,,,,,,,,,
"111","1110112044033",,1110112044033,,,,,,,,,,,
"111","1110112044029",,1110112044029,,,,,,,,,,,
"109","1090301001055",,1090301001055,,,,,,,,,,,
"109","1090301001002",,1090301001002,,,,,,,,,,,
"111","1110112044032",,1110112044032,,,,,,,,,,,
"111","1110112043047",,1110112043047,,,,,,,,,,,
"111","1110112044034",,1110112044034,,,,,,,,,,,
"121","1210112043004",,1210112043004,,,,,,,,,,,
"117","1170112043019",,1170112043019,,,,,,,,,,,
"131","1310112041031",,1310112041031,,,,,,,,,,,
"121","1210112043007",,1210112043007,,,,,,,,,,,
"121","1210112043006",,1210112043006,,,,,,,,,,,
"117","1170112043024",,1170112043024,,,,,,,,,,,
"703","7030112015080",,7030112015080,,,,,,,,,,,
"852","8520112015081",,8520112015081,,,,,,,,,,,
"852","8520112041022",,8520112041022,,,,,,,,,,,
"137","1370112041020",,1370112041020,,,,,,,,,,,
"130","1300112042002",,1300112042002,,,,,,,,,,,
"131","1310112041030",,1310112041030,,,,,,,,,,,
"117","1170112043049",,1170112043049,,,,,,,,,,,
"137","1370112041026",,1370112041026,,,,,,,,,,,
"852","8520112041026",,8520112041026,,,,,,,,,,,
"114","1140112044025",,1140112044025,,,,,,,,,,,
"130","1300112042011",,1300112042011,,,,,,,,,,,
"119","1190112042016",,1190112042016,,,,,,,,,,,
"120","1200112043058",,1200112043058,,,,,,,,,,,
"130","1300112042004",,1300112042004,,,,,,,,,,,
"127","1270112032022",,1270112032022,,,,,,,,,,,
"119","1190112032040",,1190112032040,,,,,,,,,,,
"119","1190112032043",,1190112032043,,,,,,,,,,,
"119","1190112032038",,1190112032038,,,,,,,,,,,
"127","1270112032023",,1270112032023,,,,,,,,,,,
"127","1270112032031",,1270112032031,,,,,,,,,,,
"119","1190112032035",,1190112032035,,,,,,,,,,,
"127","1270112032032",,1270112032032,,,,,,,,,,,
"127","1270112032034",,1270112032034,,,,,,,,,,,
"127","1270112032033",,1270112032033,,,,,,,,,,,
"119","1190112032011",,1190112032011,,,,,,,,,,,
"137","1370112041027",,1370112041027,,,,,,,,,,,
"706","7060112031005",,7060112031005,,,,,,,,,,,
"706","7060112032002",,7060112032002,,,,,,,,,,,
"119","1190112032020",,1190112032020,,,,,,,,,,,
"119","1190112032019",,1190112032019,,,,,,,,,,,
"127","1270112032026",,1270112032026,,,,,,,,,,,
"127","1270112032025",,1270112032025,,,,,,,,,,,
"127","1270112032027",,1270112032027,,,,,,,,,,,
"119","1190112032015",,1190112032015,,,,,,,,,,,
"130","1300112042012",,1300112042012,,,,,,,,,,,
"130","1300112042013",,1300112042013,,,,,,,,,,,
"137","1370112041029",,1370112041029,,,,,,,,,,,
"608","6080112043033",,6080112043033,,,,,,,,,,,
"116","1160112043037",,1160112043037,,,,,,,,,,,
"113","1130112043051",,1130112043051,,,,,,,,,,,
"116","1160112044017",,1160112044017,,,,,,,,,,,
"119","1190112032041",,1190112032041,,,,,,,,,,,
"119","1190112032048",,1190112032048,,,,,,,,,,,
"608","6080112043032",,6080112043032,,,,,,,,,,,
"116","1160112043036",,1160112043036,,,,,,,,,,,
"608","6080112043053",,6080112043053,,,,,,,,,,,
"121","1210112043012",,1210112043012,,,,,,,,,,,
"131","1310112041032",,1310112041032,,,,,,,,,,,
"121","1210112042000",,1210112042000,,,,,,,,,,,
"607","6070112042003",,6070112042003,,,,,,,,,,,
"607","6070112042020",,6070112042020,,,,,,,,,,,
"119","1190112042018",,1190112042018,,,,,,,,,,,
"119","1190112032039",,1190112032039,,,,,,,,,,,
"607","6070112042007",,6070112042007,,,,,,,,,,,
"121","1210112043010",,1210112043010,,,,,,,,,,,
"851","8510112014011",,8510112014011,,,,,,,,,,,
"131","1310112041005",,1310112041005,,,,,,,,,,,
"852","8520112015002",,8520112015002,,,,,,,,,,,
"824","8240112011030",,8240112011030,,,,,,,,,,,
"703","7030112015014",,7030112015014,,,,,,,,,,,
"852","8520112015000",,8520112015000,,,,,,,,,,,
"852","8520112015001",,8520112015001,,,,,,,,,,,
"703","7030112015060",,7030112015060,,,,,,,,,,,
"703","7030112015052",,7030112015052,,,,,,,,,,,
"703","7030112015071",,7030112015071,,,,,,,,,,,
"602","6020112014001",,6020112014001,,,,,,,,,,,
"816","8160112012004",,8160112012004,,,,,,,,,,,
"816","8160112012014",,8160112012014,,,,,,,,,,,
"609","6090112013029",,6090112013029,,,,,,,,,,,
"602","6020112014029",,6020112014029,,,,,,,,,,,
"851","8510112014023",,8510112014023,,,,,,,,,,,
"131","1310112041002",,1310112041002,,,,,,,,,,,
"131","1310112041015",,1310112041015,,,,,,,,,,,
"131","1310112041012",,1310112041012,,,,,,,,,,,
"131","1310112041000",,1310112041000,,,,,,,,,,,
"131","1310112041003",,1310112041003,,,,,,,,,,,
"851","8510112014013",,8510112014013,,,,,,,,,,,
"851","8510112014016",,8510112014016,,,,,,,,,,,
"117","1170112043031",,1170112043031,,,,,,,,,,,
"117","1170112043029",,1170112043029,,,,,,,,,,,
"117","1170112043028",,1170112043028,,,,,,,,,,,
"117","1170112043044",,1170112043044,,,,,,,,,,,
"117","1170112043040",,1170112043040,,,,,,,,,,,
"114","1140112043039",,1140112043039,,,,,,,,,,,
"117","1170112043048",,1170112043048,,,,,,,,,,,
"117","1170112043027",,1170112043027,,,,,,,,,,,
"117","1170112043020",,1170112043020,,,,,,,,,,,
"117","1170112043045",,1170112043045,,,,,,,,,,,
