MZ_ID,TAZ_ID,STATE,STATEFP10,COUNTY,COUNTYFP10,GEOID10_tract,TRACTCE10,GEOID10_block,BLOCKCE10,PUMA2000,PUMACE2010,AFFGEOID10,GEOID10_PUMA10,Region
9040114441026,904,TN,47,Hamilton,65,47065011444,11444,470650000000000,1026,1800,2002,7950000US4702002,4702002,1
8570033001003,857,TN,47,Hamilton,65,47065003300,3300,470650000000000,1003,1800,2001,7950000US4702001,4702001,1
4679801001002,467,TN,47,Hamilton,65,47065980100,980100,470660000000000,1002,1800,2001,7950000US4702001,4702001,1
4720034001006,472,TN,47,Hamilton,65,47065003400,3400,470650000000000,1006,1800,2001,7950000US4702001,4702001,1
4340123003019,434,TN,47,Hamilton,65,47065012300,12300,470650000000000,3019,1800,2001,7950000US4702001,4702001,1
7340122001039,734,TN,47,Hamilton,65,47065012200,12200,470650000000000,1039,1800,2001,7950000US4702001,4702001,1
3340122001035,334,TN,47,Hamilton,65,47065012200,12200,470650000000000,1035,1800,2001,7950000US4702001,4702001,1
3340122001014,334,TN,47,Hamilton,65,47065012200,12200,470650000000000,1014,1800,2001,7950000US4702001,4702001,1
3440123002050,344,TN,47,Hamilton,65,47065012300,12300,470650000000000,2050,1800,2001,7950000US4702001,4702001,1
5570113141000,557,TN,47,Hamilton,65,47065011314,11314,470650000000000,1000,1900,2002,7950000US4702002,4702002,1
6040113142010,604,TN,47,Hamilton,65,47065011314,11314,470650000000000,2010,1900,2002,7950000US4702002,4702002,1
6040113142013,604,TN,47,Hamilton,65,47065011314,11314,470650000000000,2013,1900,2002,7950000US4702002,4702002,1
4700114433009,470,TN,47,Hamilton,65,47065011443,11443,470650000000000,3009,1800,2002,7950000US4702002,4702002,1
5400114432001,540,TN,47,Hamilton,65,47065011443,11443,470650000000000,2001,1800,2002,7950000US4702002,4702002,1
4920114433006,492,TN,47,Hamilton,65,47065011443,11443,470650000000000,3006,1800,2002,7950000US4702002,4702002,1
4910114434032,491,TN,47,Hamilton,65,47065011443,11443,470650000000000,4032,1800,2002,7950000US4702002,4702002,1
4880114431020,488,TN,47,Hamilton,65,47065011443,11443,470650000000000,1020,1800,2002,7950000US4702002,4702002,1
4860114431016,486,TN,47,Hamilton,65,47065011443,11443,470650000000000,1016,1800,2002,7950000US4702002,4702002,1
3490101032031,349,TN,47,Hamilton,65,47065010103,10103,470650000000000,2031,1900,2003,7950000US4702003,4702003,1
3500101012036,350,TN,47,Hamilton,65,47065010101,10101,470650000000000,2036,1900,2003,7950000US4702003,4702003,1
1310112041012,131,TN,47,Hamilton,65,47065011204,11204,470650000000000,1012,1900,2003,7950000US4702003,4702003,1
6130101032036,613,TN,47,Hamilton,65,47065010103,10103,470650000000000,2036,1900,2003,7950000US4702003,4702003,1
1170112043041,117,TN,47,Hamilton,65,47065011204,11204,470650000000000,3041,1900,2003,7950000US4702003,4702003,1
5330104131029,533,TN,47,Hamilton,65,47065010413,10413,470650000000000,1029,1900,2003,7950000US4702003,4702003,1
5330104131024,533,TN,47,Hamilton,65,47065010413,10413,470650000000000,1024,1900,2003,7950000US4702003,4702003,1
5330104131025,533,TN,47,Hamilton,65,47065010413,10413,470650000000000,1025,1800,2003,7950000US4702003,4702003,1
4950104322002,495,TN,47,Hamilton,65,47065010432,10432,470650000000000,2002,1800,2002,7950000US4702002,4702002,1
4950104322013,495,TN,47,Hamilton,65,47065010432,10432,470650000000000,2013,1800,2002,7950000US4702002,4702002,1
6840104334018,684,TN,47,Hamilton,65,47065010433,10433,470650000000000,4018,1800,2002,7950000US4702002,4702002,1
4990104321005,499,TN,47,Hamilton,65,47065010432,10432,470650000000000,1005,1800,2002,7950000US4702002,4702002,1
4930104324004,493,TN,47,Hamilton,65,47065010432,10432,470650000000000,4004,1800,2002,7950000US4702002,4702002,1
6300102021011,630,TN,47,Hamilton,65,47065010202,10202,470650000000000,1011,1900,2003,7950000US4702003,4702003,1
6340102022014,634,TN,47,Hamilton,65,47065010202,10202,470650000000000,2014,1900,2003,7950000US4702003,4702003,1
6240102023004,624,TN,47,Hamilton,65,47065010202,10202,470650000000000,3004,1900,2003,7950000US4702003,4702003,1
6280102021021,628,TN,47,Hamilton,65,47065010202,10202,470650000000000,1021,1900,2003,7950000US4702003,4702003,1
6240102023012,624,TN,47,Hamilton,65,47065010202,10202,470650000000000,3012,1900,2003,7950000US4702003,4702003,1
6290102022041,629,TN,47,Hamilton,65,47065010202,10202,470650000000000,2041,1900,2003,7950000US4702003,4702003,1
6280102021012,628,TN,47,Hamilton,65,47065010202,10202,470650000000000,1012,1900,2003,7950000US4702003,4702003,1
6240102023009,624,TN,47,Hamilton,65,47065010202,10202,470650000000000,3009,1900,2003,7950000US4702003,4702003,1
5800110011077,580,TN,47,Hamilton,65,47065011001,11001,470650000000000,1077,1900,2003,7950000US4702003,4702003,1
3440123002022,344,TN,47,Hamilton,65,47065012300,12300,470650000000000,2022,1800,2001,7950000US4702001,4702001,1
3370032002017,337,TN,47,Hamilton,65,47065003200,3200,470650000000000,2017,1800,2001,7950000US4702001,4702001,1
3360032001015,336,TN,47,Hamilton,65,47065003200,3200,470650000000000,1015,1800,2001,7950000US4702001,4702001,1
7260012002013,726,TN,47,Hamilton,65,47065001200,1200,470650000000000,2013,1800,2001,7950000US4702001,4702001,1
4399802001083,439,TN,47,Hamilton,65,47065980200,980200,470660000000000,1083,1800,2002,7950000US4702002,4702002,1
4399802001033,439,TN,47,Hamilton,65,47065980200,980200,470660000000000,1033,1800,2002,7950000US4702002,4702002,1
4399802001082,439,TN,47,Hamilton,65,47065980200,980200,470660000000000,1082,1800,2002,7950000US4702002,4702002,1
7509802001093,750,TN,47,Hamilton,65,47065980200,980200,470660000000000,1093,1800,2002,7950000US4702002,4702002,1
4399802001035,439,TN,47,Hamilton,65,47065980200,980200,470660000000000,1035,1800,2002,7950000US4702002,4702002,1
7519802001108,751,TN,47,Hamilton,65,47065980200,980200,470660000000000,1108,1800,2002,7950000US4702002,4702002,1
7439802001157,743,TN,47,Hamilton,65,47065980200,980200,470660000000000,1157,1800,2002,7950000US4702002,4702002,1
5430114432036,543,TN,47,Hamilton,65,47065011443,11443,470650000000000,2036,1800,2002,7950000US4702002,4702002,1
5450113111006,545,TN,47,Hamilton,65,47065011311,11311,470650000000000,1006,1800,2002,7950000US4702002,4702002,1
5480113232013,548,TN,47,Hamilton,65,47065011323,11323,470650000000000,2013,1900,2002,7950000US4702002,4702002,1
8600113111014,860,TN,47,Hamilton,65,47065011311,11311,470650000000000,1014,1900,2002,7950000US4702002,4702002,1
5560113232029,556,TN,47,Hamilton,65,47065011323,11323,470650000000000,2029,1900,2002,7950000US4702002,4702002,1
6040113142006,604,TN,47,Hamilton,65,47065011314,11314,470650000000000,2006,1900,2002,7950000US4702002,4702002,1
8410113263003,841,TN,47,Hamilton,65,47065011326,11326,470650000000000,3003,1800,2001,7950000US4702001,4702001,1
6910113263007,691,TN,47,Hamilton,65,47065011326,11326,470650000000000,3007,1800,2001,7950000US4702001,4702001,1
8440113263001,844,TN,47,Hamilton,65,47065011326,11326,470650000000000,3001,1800,2001,7950000US4702001,4702001,1
3640114134028,364,TN,47,Hamilton,65,47065011413,11413,470650000000000,4028,1900,2003,7950000US4702003,4702003,1
3460114131000,346,TN,47,Hamilton,65,47065011413,11413,470650000000000,1000,1900,2003,7950000US4702003,4702003,1
1190112032043,119,TN,47,Hamilton,65,47065011203,11203,470650000000000,2043,1900,2003,7950000US4702003,4702003,1
1330113143001,133,TN,47,Hamilton,65,47065011314,11314,470650000000000,3001,1900,2002,7950000US4702002,4702002,1
3590101043026,359,TN,47,Hamilton,65,47065010104,10104,470650000000000,3026,1900,2003,7950000US4702003,4702003,1
5100104351032,510,TN,47,Hamilton,65,47065010435,10435,470650000000000,1032,1900,2002,7950000US4702002,4702002,1
5050105012009,505,TN,47,Hamilton,65,47065010501,10501,470650000000000,2009,1800,2002,7950000US4702002,4702002,1
5010104314015,501,TN,47,Hamilton,65,47065010431,10431,470650000000000,4015,1800,2002,7950000US4702002,4702002,1
3930105013016,393,TN,47,Hamilton,65,47065010501,10501,470650000000000,3016,1800,2002,7950000US4702002,4702002,1
5040104314007,504,TN,47,Hamilton,65,47065010431,10431,470650000000000,4007,1800,2002,7950000US4702002,4702002,1
5020104331004,502,TN,47,Hamilton,65,47065010433,10433,470650000000000,1004,1800,2002,7950000US4702002,4702002,1
3960104333001,396,TN,47,Hamilton,65,47065010433,10433,470650000000000,3001,1800,2002,7950000US4702002,4702002,1
3960104332006,396,TN,47,Hamilton,65,47065010433,10433,470650000000000,2006,1800,2002,7950000US4702002,4702002,1
5000104334010,500,TN,47,Hamilton,65,47065010433,10433,470650000000000,4010,1800,2002,7950000US4702002,4702002,1
5800110011084,580,TN,47,Hamilton,65,47065011001,11001,470650000000000,1084,1900,2003,7950000US4702003,4702003,1
5790110011094,579,TN,47,Hamilton,65,47065011001,11001,470650000000000,1094,1900,2003,7950000US4702003,4702003,1
7439802001113,743,TN,47,Hamilton,65,47065980200,980200,470660000000000,1113,1800,2002,7950000US4702002,4702002,1
680113254000,68,TN,47,Hamilton,65,47065011325,11325,470650000000000,4000,1900,2003,7950000US4702003,4702003,1
5580113241010,558,TN,47,Hamilton,65,47065011324,11324,470650000000000,1010,1900,2002,7950000US4702002,4702002,1
1340113115016,134,TN,47,Hamilton,65,47065011311,11311,470650000000000,5016,1900,2002,7950000US4702002,4702002,1
6030113115018,603,TN,47,Hamilton,65,47065011311,11311,470650000000000,5018,1900,2002,7950000US4702002,4702002,1
5440113231002,544,TN,47,Hamilton,65,47065011323,11323,470650000000000,1002,1800,2002,7950000US4702002,4702002,1
4910114434023,491,TN,47,Hamilton,65,47065011443,11443,470650000000000,4023,1800,2002,7950000US4702002,4702002,1
7110113214003,711,TN,47,Hamilton,65,47065011321,11321,470650000000000,4003,1800,2001,7950000US4702001,4702001,1
2510121001003,251,TN,47,Hamilton,65,47065012100,12100,470650000000000,1003,1900,2002,7950000US4702002,4702002,1
1480120001038,148,TN,47,Hamilton,65,47065012000,12000,470650000000000,1038,1900,2001,7950000US4702001,4702001,1
5150110021052,515,TN,47,Hamilton,65,47065011002,11002,470650000000000,1052,1900,2003,7950000US4702003,4702003,1
4030109034017,403,TN,47,Hamilton,65,47065010903,10903,470650000000000,4017,1800,2002,7950000US4702002,4702002,1
1470018001052,147,TN,47,Hamilton,65,47065001800,1800,470650000000000,1052,1800,2001,7950000US4702001,4702001,1
2520109021039,252,TN,47,Hamilton,65,47065010902,10902,470650000000000,1039,1800,2003,7950000US4702003,4702003,1
5130111001003,513,TN,47,Hamilton,65,47065011100,11100,470650000000000,1003,1900,2003,7950000US4702003,4702003,1
5090104341066,509,TN,47,Hamilton,65,47065010434,10434,470650000000000,1066,1900,2003,7950000US4702003,4702003,1
5070104351040,507,TN,47,Hamilton,65,47065010435,10435,470650000000000,1040,1800,2002,7950000US4702002,4702002,1
5040104314008,504,TN,47,Hamilton,65,47065010431,10431,470650000000000,4008,1800,2002,7950000US4702002,4702002,1
4990104311024,499,TN,47,Hamilton,65,47065010431,10431,470650000000000,1024,1800,2002,7950000US4702002,4702002,1
6840104334019,684,TN,47,Hamilton,65,47065010433,10433,470650000000000,4019,1800,2002,7950000US4702002,4702002,1
6820104321035,682,TN,47,Hamilton,65,47065010432,10432,470650000000000,1035,1800,2002,7950000US4702002,4702002,1
4940104324001,494,TN,47,Hamilton,65,47065010432,10432,470650000000000,4001,1800,2002,7950000US4702002,4702002,1
4990104321007,499,TN,47,Hamilton,65,47065010432,10432,470650000000000,1007,1800,2002,7950000US4702002,4702002,1
5690103041008,569,TN,47,Hamilton,65,47065010304,10304,470650000000000,1008,1900,2003,7950000US4702003,4702003,1
3960104333014,396,TN,47,Hamilton,65,47065010433,10433,470650000000000,3014,1800,2002,7950000US4702002,4702002,1
5690103041018,569,TN,47,Hamilton,65,47065010304,10304,470650000000000,1018,1900,2003,7950000US4702003,4702003,1
5680104122009,568,TN,47,Hamilton,65,47065010412,10412,470650000000000,2009,1900,2003,7950000US4702003,4702003,1
5730104111022,573,TN,47,Hamilton,65,47065010411,10411,470650000000000,1022,1900,2003,7950000US4702003,4702003,1
7210012001008,721,TN,47,Hamilton,65,47065001200,1200,470650000000000,1008,1800,2001,7950000US4702001,4702001,1
4740114451015,474,TN,47,Hamilton,65,47065011445,11445,470650000000000,1015,1800,2001,7950000US4702001,4702001,1
8170114473003,817,TN,47,Hamilton,65,47065011447,11447,470650000000000,3003,1900,2003,7950000US4702003,4702003,1
8170114473037,817,TN,47,Hamilton,65,47065011447,11447,470650000000000,3037,1800,2003,7950000US4702003,4702003,1
8170114473001,817,TN,47,Hamilton,65,47065011447,11447,470650000000000,3001,1900,2003,7950000US4702003,4702003,1
8170114473011,817,TN,47,Hamilton,65,47065011447,11447,470650000000000,3011,1900,2003,7950000US4702003,4702003,1
1470121004045,147,TN,47,Hamilton,65,47065012100,12100,470650000000000,4045,1800,2002,7950000US4702002,4702002,1
3790121004025,379,TN,47,Hamilton,65,47065012100,12100,470650000000000,4025,1800,2002,7950000US4702002,4702002,1
2940011002029,294,TN,47,Hamilton,65,47065001100,1100,470650000000000,2029,1800,2001,7950000US4702001,4702001,1
7110113214012,711,TN,47,Hamilton,65,47065011321,11321,470650000000000,4012,1800,2001,7950000US4702001,4702001,1
4270117003003,427,TN,47,Hamilton,65,47065011700,11700,470650000000000,3003,1900,2001,7950000US4702001,4702001,1
4590116001009,459,TN,47,Hamilton,65,47065011600,11600,470650000000000,1009,1900,2001,7950000US4702001,4702001,1
4590116001006,459,TN,47,Hamilton,65,47065011600,11600,470650000000000,1006,1900,2001,7950000US4702001,4702001,1
4290028002002,429,TN,47,Hamilton,65,47065002800,2800,470650000000000,2002,1800,2001,7950000US4702001,4702001,1
7640114462020,764,TN,47,Hamilton,65,47065011446,11446,470650000000000,2020,1800,2001,7950000US4702001,4702001,1
7640114462015,764,TN,47,Hamilton,65,47065011446,11446,470650000000000,2015,1800,2001,7950000US4702001,4702001,1
2520109021017,252,TN,47,Hamilton,65,47065010902,10902,470650000000000,1017,1900,2003,7950000US4702003,4702003,1
3810109034000,381,TN,47,Hamilton,65,47065010903,10903,470650000000000,4000,1800,2002,7950000US4702002,4702002,1
3030018001058,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1058,1800,2001,7950000US4702001,4702001,1
1950018001082,195,TN,47,Hamilton,65,47065001800,1800,470650000000000,1082,1800,2001,7950000US4702001,4702001,1
3300013002008,330,TN,47,Hamilton,65,47065001300,1300,470650000000000,2008,1800,2001,7950000US4702001,4702001,1
3270013002006,327,TN,47,Hamilton,65,47065001300,1300,470650000000000,2006,1800,2001,7950000US4702001,4702001,1
3320029002005,332,TN,47,Hamilton,65,47065002900,2900,470650000000000,2005,1800,2001,7950000US4702001,4702001,1
3300028003008,330,TN,47,Hamilton,65,47065002800,2800,470650000000000,3008,1800,2001,7950000US4702001,4702001,1
4260028003020,426,TN,47,Hamilton,65,47065002800,2800,470650000000000,3020,1800,2001,7950000US4702001,4702001,1
3090008001048,309,TN,47,Hamilton,65,47065000800,800,470650000000000,1048,1800,2002,7950000US4702002,4702002,1
3850105022002,385,TN,47,Hamilton,65,47065010502,10502,470650000000000,2002,1900,2002,7950000US4702002,4702002,1
4280029001006,428,TN,47,Hamilton,65,47065002900,2900,470650000000000,1006,1800,2001,7950000US4702001,4702001,1
4280029001005,428,TN,47,Hamilton,65,47065002900,2900,470650000000000,1005,1800,2001,7950000US4702001,4702001,1
4540029001015,454,TN,47,Hamilton,65,47065002900,2900,470650000000000,1015,1800,2001,7950000US4702001,4702001,1
4540029001020,454,TN,47,Hamilton,65,47065002900,2900,470650000000000,1020,1800,2001,7950000US4702001,4702001,1
4520033003018,452,TN,47,Hamilton,65,47065003300,3300,470650000000000,3018,1800,2001,7950000US4702001,4702001,1
4520033003022,452,TN,47,Hamilton,65,47065003300,3300,470650000000000,3022,1800,2001,7950000US4702001,4702001,1
4610029001022,461,TN,47,Hamilton,65,47065002900,2900,470650000000000,1022,1800,2001,7950000US4702001,4702001,1
4650033002017,465,TN,47,Hamilton,65,47065003300,3300,470650000000000,2017,1800,2001,7950000US4702001,4702001,1
4650033002007,465,TN,47,Hamilton,65,47065003300,3300,470650000000000,2007,1800,2001,7950000US4702001,4702001,1
6940034001028,694,TN,47,Hamilton,65,47065003400,3400,470650000000000,1028,1800,2001,7950000US4702001,4702001,1
8540114461016,854,TN,47,Hamilton,65,47065011446,11446,470650000000000,1016,1800,2001,7950000US4702001,4702001,1
8560114421004,856,TN,47,Hamilton,65,47065011442,11442,470650000000000,1004,1900,2001,7950000US4702001,4702001,1
8530114461001,853,TN,47,Hamilton,65,47065011446,11446,470650000000000,1001,1800,2001,7950000US4702001,4702001,1
7150121004081,715,TN,47,Hamilton,65,47065012100,12100,470650000000000,4081,1800,2002,7950000US4702002,4702002,1
1480120001006,148,TN,47,Hamilton,65,47065012000,12000,470650000000000,1006,1900,2001,7950000US4702001,4702001,1
1480120001017,148,TN,47,Hamilton,65,47065012000,12000,470650000000000,1017,1900,2001,7950000US4702001,4702001,1
5120110022002,512,TN,47,Hamilton,65,47065011002,11002,470650000000000,2002,1900,2003,7950000US4702003,4702003,1
1480120001030,148,TN,47,Hamilton,65,47065012000,12000,470650000000000,1030,1900,2001,7950000US4702001,4702001,1
4020110021040,402,TN,47,Hamilton,65,47065011002,11002,470650000000000,1040,1900,2003,7950000US4702003,4702003,1
5280110024006,528,TN,47,Hamilton,65,47065011002,11002,470650000000000,4006,1900,2003,7950000US4702003,4702003,1
3090008001000,309,TN,47,Hamilton,65,47065000800,800,470650000000000,1000,1800,2002,7950000US4702002,4702002,1
1890018001074,189,TN,47,Hamilton,65,47065001800,1800,470650000000000,1074,1800,2001,7950000US4702001,4702001,1
1890018001077,189,TN,47,Hamilton,65,47065001800,1800,470650000000000,1077,1800,2001,7950000US4702001,4702001,1
8340018002007,834,TN,47,Hamilton,65,47065001800,1800,470650000000000,2007,1800,2001,7950000US4702001,4702001,1
8340018002006,834,TN,47,Hamilton,65,47065001800,1800,470650000000000,2006,1800,2001,7950000US4702001,4702001,1
8340018002002,834,TN,47,Hamilton,65,47065001800,1800,470650000000000,2002,1800,2001,7950000US4702001,4702001,1
8340018002019,834,TN,47,Hamilton,65,47065001800,1800,470650000000000,2019,1800,2001,7950000US4702001,4702001,1
1890018001095,189,TN,47,Hamilton,65,47065001800,1800,470650000000000,1095,1800,2001,7950000US4702001,4702001,1
8380019003034,838,TN,47,Hamilton,65,47065001900,1900,470650000000000,3034,1800,2001,7950000US4702001,4702001,1
4100023001048,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1048,1800,2001,7950000US4702001,4702001,1
8370019003041,837,TN,47,Hamilton,65,47065001900,1900,470650000000000,3041,1800,2001,7950000US4702001,4702001,1
4130025003025,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3025,1800,2001,7950000US4702001,4702001,1
8300023001028,830,TN,47,Hamilton,65,47065002300,2300,470650000000000,1028,1800,2001,7950000US4702001,4702001,1
4230119001009,423,TN,47,Hamilton,65,47065011900,11900,470650000000000,1009,1900,2001,7950000US4702001,4702001,1
4230119002007,423,TN,47,Hamilton,65,47065011900,11900,470650000000000,2007,1900,2001,7950000US4702001,4702001,1
