parcelid xcoord_p ycoord_p sqft_p taz_p block_p hh_p stugrd_p stuhgh_p stuuni_p empedu_p empfoo_p empgov_p empind_p empmed_p empofc_p empret_p empsvc_p empoth_p emptot_p parkdy_p parkhr_p ppricdyp pprichrp
254 2203397.075 284540 1100779 493 4 16 0 0 0 0 0 0 0 0 4 0 0 0 4 0 0 0 0
255 2235403.968 394464 1397847 630 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
256 2255274.899 386513 8722224 634 4 27 0 0 0 0 0 0 0 0 0 0 100 0 100 0 0 0 0
257 2236916.533 384776 7014323 624 4 16 0 560 0 73 0 0 0 1 3 0 0 0 77 0 0 0 0
258 2232700.206 381769 476362 628 1 9 0 0 0 0 0 0 0 0 0 0 1 5 6 0 0 0 0
259 2236734.082 383248 1020779 624 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
260 2243745.533 381460 4658552 629 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
261 2234499.436 387920 1189594 628 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
262 2233280.571 380568 294172 624 9 1 0 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0
263 2194907.503 352246 73248504 580 7 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
264 2193795.26 268110 266692 344 2 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
265 2193475.401 260120 160391 337 7 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
266 2193853.226 260849 372835 336 5 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
267 2188173.791 256702 148864 726 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
268 2221584.886 278506 328813 439 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
269 2221405.919 278915 583974 439 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
270 2221204.557 277758 876592 439 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
271 2219245.182 276658 362896 750 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
272 2222245.285 278636 690236 439 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
273 2221051.704 271400 870884 751 8 0 0 0 0 0 0 0 505 0 0 0 0 0 505 0 0 0 0
274 2221447.461 270431 396805 743 7 0 0 0 0 0 0 136 26 0 0 0 0 0 162 0 0 0 0
275 2227585.796 265066 1332230 543 6 1 0 0 0 0 0 0 40 0 16 97 0 0 153 0 0 0 0
276 2227651.299 263067 3034694 545 6 1 0 0 0 0 0 0 80 2 175 177 0 0 434 0 0 0 0
277 2229811.282 257298 306344 548 3 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
278 2230973.254 259829 493309 860 4 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
279 2233337.331 250873 4452607 556 9 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
280 2238059.673 256565 296734 604 6 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
281 2222876.586 244626 984511 841 3 17 0 0 0 0 4 0 0 12 10 22 11 0 59 0 0 0 0
282 2223128.709 241628 2232535 691 7 102 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
283 2223600.026 244370 1202126 844 1 20 0 0 0 5 25 0 3 28 4 68 33 0 166 0 0 0 0
284 2228643.028 286436 4085326 364 8 195 0 0 0 0 7 0 0 0 0 0 0 1 8 0 0 0 0
285 2223250.857 299000 2226843 346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
286 2258234.215 254775 1158893 119 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
287 2244731.243 261347 1052078 133 1 13 0 0 0 0 0 0 0 0 0 4 0 3 7 0 0 0 0
288 2271498.806 349650 1274186 359 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
289 2184532.811 306836 184861 510 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
290 2187342.007 289335 478188 505 9 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
291 2193984.71 294127 301759 501 5 0 0 0 0 0 55 0 0 0 0 15 32 0 102 0 0 0 0
292 2188111.831 286666 3162930 393 6 115 0 0 0 0 0 0 0 22 40 0 1 0 63 0 0 0 0
293 2193344.729 296188 1232012 504 7 16 0 0 0 0 69 0 17 18 24 38 76 0 242 0 0 0 0
294 2190200.227 288665 542977 502 4 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
295 2191612.97 288234 705854 396 1 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
296 2192153.292 291983 346120 396 6 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
297 2194127.924 288485 224709 500 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
298 2189816.04 349538 17406930 580 4 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
299 2194986.81 338231 96514522 579 4 106 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0
300 2223959.584 269834 1204088 743 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
301 2238155.003 242479 8009771 68 0 107 0 0 0 0 63 0 0 6 5 109 14 5 202 0 0 0 0
302 2234904.36 252154 488964 558 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
303 2243622.953 264336 324652 134 6 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
304 2242929.847 267348 1472263 603 8 1 0 0 0 0 0 0 0 0 12 0 0 0 12 0 0 0 0
305 2226864.134 261441 9768514 544 2 369 0 0 0 0 7 0 4 0 4 0 51 1 67 0 0 0 0
306 2216184.661 262101 421434 491 3 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
307 2222179.504 256317 190602 711 3 0 0 0 0 0 50 0 0 0 21 5 0 0 76 0 0 0 0
308 2154773.229 281709 37644632 251 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
309 2164685.283 243605 865863 148 8 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
310 2169744.616 299842 2693771 515 2 41 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0
311 2169021.734 276349 778814 403 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
312 2166295.784 245465 720185 147 2 8 0 0 0 0 0 0 0 0 3 3 0 1 7 0 0 0 0
313 2168644.857 280254 576035 252 9 34 0 0 0 0 0 0 0 0 0 6 0 0 6 0 0 0 0
314 2164587.621 298219 655015 513 3 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
315 2188766.139 311327 456938 509 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
316 2184767.197 297270 2031823 507 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
317 2196578.648 295877 1196739 504 8 0 0 0 0 0 0 0 4 0 0 0 25 10 39 0 0 0 0
318 2202238.545 298919 84694 499 4 0 0 0 0 0 50 0 0 0 0 0 0 0 50 0 0 0 0
319 2195951.752 284588 5552567 684 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
320 2197102.859 288169 461911 682 5 13 0 0 0 0 0 0 0 4 0 0 0 0 4 0 0 0 0
321 2201005.673 289277 4268382 494 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
322 2203639.817 291576 225632 499 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
323 2230450.389 319248 1742849 569 8 23 0 0 0 0 0 5 0 0 0 0 0 0 5 0 0 0 0
324 2190161.029 286107 639636 396 4 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
325 2226772.678 320602 39199 569 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
326 2217080.352 313853 333610 568 9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
327 2206226.153 312714 336191 573 2 20 0 0 0 0 0 0 0 0 1 0 0 3 4 0 0 0 0
328 2189775.858 254943 245104 721 8 3 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0
329 2209877.879 258275 1353211 474 5 24 0 0 0 0 0 0 19 0 29 7 10 0 65 0 0 0 0
330 2241281.636 279607 225639 817 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
331 2239587.403 273276 825718 817 7 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
332 2242982.459 280879 7359363 817 1 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
333 2238012.102 282090 489999 817 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
334 2158699.883 245070 15875784 147 5 7 0 0 0 0 0 0 0 0 0 0 4 0 4 0 0 0 0
335 2165197.545 251618 2868499 379 5 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
336 2182674.092 256999 142686 294 9 4 0 0 0 0 0 0 0 0 13 0 0 0 13 0 0 0 0
337 2222980.324 256488 942617 711 2 0 0 0 0 0 0 0 0 3 14 205 0 0 222 0 0 0 0
338 2193672.379 246984 2988934 427 3 185 0 0 0 0 7 0 0 0 8 0 0 0 15 0 0 0 0
339 2199003.677 245494 177923 459 9 8 0 0 0 0 0 0 0 0 10 0 0 0 10 0 0 0 0
340 2199352.807 245344 182326 459 6 8 0 0 0 0 0 0 0 0 5 0 0 0 5 0 0 0 0
341 2194999.785 251035 734545 429 2 27 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
342 2219083.973 253973 227331 764 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
343 2218370.566 254788 283655 764 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
344 2153065.209 290529 25864667 252 7 19 0 0 0 0 0 0 0 0 0 0 0 4 4 0 0 0 0
345 2172638.419 281529 19521200 381 0 392 0 0 0 0 41 0 0 242 11 22 6 0 322 0 0 0 0
346 2166348.02 242979 2236201 303 8 24 0 0 0 4 0 0 0 0 4 0 0 0 8 0 0 0 0
347 2164899.892 239785 603031 195 2 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
348 2189840.86 252828 2413476 330 8 44 0 0 0 0 0 0 0 0 0 18 0 0 18 0 0 0 0
349 2188620.065 254969 80689 327 6 0 0 0 0 0 0 0 3 0 0 0 3 2 8 0 0 0 0
350 2191874.016 255121 187586 332 5 28 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0
351 2190632.673 252503 555356 330 8 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
352 2192725.685 251526 66603 426 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
353 2175137.096 266600 111653 309 8 0 0 0 0 0 80 0 0 13 5 21 21 0 140 0 0 0 0
354 2178912.654 277153 1961424 385 2 173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
355 2195173.207 253919 826579 428 6 1 0 0 0 0 0 0 0 85 0 0 0 0 85 0 0 0 0
356 2196017.058 253619 920929 428 5 28 0 0 0 0 0 0 0 0 4 0 1 0 5 0 0 0 0
357 2196623.988 250950 688508 454 5 99 0 0 0 0 30 0 0 1 0 1 7 0 39 0 0 0 0
358 2198184.034 251205 175106 454 0 9 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0
359 2199861.024 252440 61330 452 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
360 2199124.305 251312 226756 452 2 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
361 2198571.787 249967 406744 461 2 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
362 2199656.493 250974 191264 465 7 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
363 2200297.419 251956 256246 465 7 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
364 2207462.026 250489 341269 694 8 126 0 0 0 0 9 0 0 0 4 2 3 0 18 0 0 0 0
365 2215378.571 243456 1469877 854 6 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
366 2211991.327 244758 1110217 856 4 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
367 2216929.056 249765 877352 853 1 19 0 0 0 1 0 0 0 7 3 21 0 16 48 0 0 0 0
368 2149604.141 242457 6163610 715 1 0 0 0 0 0 0 0 0 0 9 0 0 14 23 0 0 0 0
369 2164589.876 246133 159840 148 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
370 2161615.694 242388 434432 148 7 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
371 2175684.31 300532 994071 512 2 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
372 2164303.4 244251 355912 148 0 15 0 0 0 0 0 0 1 0 5 0 0 0 6 0 0 0 0
373 2156199.335 300028 6153577 402 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
374 2186925.199 333218 250858 528 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
375 2174020.542 270562 5746342 309 0 86 0 0 0 0 0 0 0 0 2 0 3 0 5 0 0 0 0
376 2169074.2 244826 181955 189 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
377 2169347.02 244970 84720 189 7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
378 2169598.77 244841 120424 834 7 9 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
379 2169810.922 244851 123644 834 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
380 2170332.123 244907 186822 834 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
381 2169447.364 242448 201778 834 9 10 0 0 0 0 0 0 0 0 0 5 3 0 8 0 0 0 0
382 2168761.74 241054 277052 189 5 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
383 2173480.773 238580 6059175 838 4 88 0 0 0 0 0 0 3 0 0 0 13 0 16 0 0 0 0
384 2178519.502 244238 503337 410 8 5 0 0 0 0 0 0 16 0 0 0 0 0 16 0 0 0 0
385 2176740.002 240455 181428 837 1 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
386 2180386.125 248024 936965 413 5 0 0 0 0 0 0 0 275 0 0 0 0 0 275 0 0 0 0
387 2179725.775 246854 83532 830 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
388 2189565.079 249333 323009 423 9 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
389 2189614.978 246529 446446 423 7 12 0 0 0 0 0 0 0 0 5 0 9 0 14 0 0 0 0
390 2190540.749 242898 460484 421 6 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
391 2190292.374 241458 255990 422 2 26 0 0 0 0 0 0 15 0 1 0 0 0 16 0 0 0 0
392 2193396.619 249667 186065 429 9 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
393 2191540.921 245163 874748 425 4 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
394 2193167.671 248184 693855 427 1 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
395 2191808.375 243017 75143 425 3 0 0 0 0 0 0 0 0 0 6 3 14 0 23 0 0 0 0
396 2190968.705 241652 252518 422 7 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
397 2187086.27 241046 205386 422 8 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
398 2187724.736 240048 331635 422 6 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
399 2190582.298 238626 246776 3 3 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
400 2188050.327 238672 402988 3 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
401 2189214.728 238756 234213 3 1 15 0 0 0 0 0 0 0 6 0 0 0 0 6 0 0 0 0
402 2193112.22 331504 32010327 528 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
403 2167519.813 316324 466521 519 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
404 2171014.708 324151 2827493 519 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
405 2154284.165 261420 6199407 253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
406 2180411.064 286702 778776 387 0 18 0 0 0 0 14 0 0 1 27 155 12 0 209 0 0 0 0
407 2179407.489 284608 295174 387 3 87 0 0 0 0 0 0 0 0 13 0 0 0 13 0 0 0 0
408 2179641.906 284911 228014 387 4 9 0 0 0 0 0 0 0 0 7 1 0 0 8 0 0 0 0
409 2181560.593 286005 337775 386 3 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
410 2180842.024 281366 92654 394 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
411 2182653.269 281062 554634 394 9 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
412 2179904.005 274970 482491 384 1 24 0 0 0 0 0 0 0 0 1 0 2 0 3 0 0 0 0
413 2180812.825 270751 483089 313 8 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
414 2179890.263 269145 181875 313 1 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
415 2182145.152 270360 475132 312 7 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
416 2181422.131 248171 109074 413 1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
417 2180997.842 246794 613912 413 5 0 652 0 0 95 0 0 0 0 0 0 0 0 95 0 0 0 0
418 2181851.493 247089 457734 413 4 0 0 0 0 0 0 0 107 0 0 0 10 0 117 0 0 0 0
419 2181987.92 246123 115742 413 3 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
420 2182364.94 246138 220647 413 1 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
421 2179475.613 244484 192387 410 1 0 0 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0
422 2180125.969 245056 170777 831 6 0 0 0 0 0 0 0 0 0 2 2 0 0 4 0 0 0 0
423 2180356.722 243694 171938 410 3 2 0 0 0 0 3 0 0 0 2 0 0 0 5 0 0 0 0
424 2180510.638 242789 171771 410 1 2 0 0 0 0 2 0 0 0 0 2 0 0 4 0 0 0 0
425 2180227.63 242273 165139 410 4 0 0 0 0 0 0 0 15 0 0 0 0 35 50 0 0 0 0
426 2180880.826 245317 224637 414 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
427 2180878.365 244753 121659 414 3 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
428 2182223.95 243726 103099 417 4 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
429 2182544.524 244685 185069 417 1 16 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
430 2180784.692 242835 84481 410 7 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 0 0 0
431 2180861.376 242380 84044 410 2 0 0 0 0 0 0 0 0 0 0 4 4 9 17 0 0 0 0
432 2180177.231 255378 125875 299 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
433 2182397.995 257301 188634 294 7 17 0 0 0 0 0 0 0 5 22 0 0 0 27 0 0 0 0
434 2182579.755 257724 107310 294 9 4 0 0 0 0 5 0 0 0 0 0 13 0 18 0 0 0 0
435 2181189.935 253988 159482 297 0 0 0 0 0 0 0 0 0 0 48 0 0 0 48 0 0 0 0
436 2179313.018 254810 162672 297 4 0 0 0 0 0 0 0 0 0 5 3 7 0 15 0 0 0 0
437 2182787.616 247193 91240 413 2 3 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0
438 2185552.284 250689 170106 321 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
439 2185384.266 246483 60934 418 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
440 2196295.356 249937 348664 455 0 5 0 0 0 0 0 0 0 10 3 0 9 0 22 0 0 0 0
441 2195709.845 248298 305520 455 5 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
442 2196090.573 248720 257218 455 0 12 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
443 2197702.925 247505 72372 455 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
444 2194630.897 243235 2183663 456 9 138 0 0 0 0 27 0 18 40 166 1 34 14 300 0 0 0 0
445 2195979.86 243411 157195 456 5 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
446 2196643.351 242796 724529 456 7 42 0 0 0 0 16 0 0 0 9 2 12 15 54 0 0 0 0
447 2196287.487 241954 395672 424 1 21 0 0 0 8 7 0 2 31 43 8 19 0 118 0 0 0 0
448 2197899.533 243953 322146 459 8 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
449 2197609.117 242401 337650 459 0 18 0 0 0 0 0 0 0 0 0 23 4 0 27 0 0 0 0
450 2198393.325 248486 244012 455 1 10 0 0 0 0 0 0 0 16 0 0 0 0 16 0 0 0 0
451 2199941.569 249999 312466 463 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
452 2198506.837 247494 121293 455 7 8 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0
453 2198476.74 248168 239341 455 3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
454 2199353.053 247228 468369 460 2 35 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
455 2199161.037 245816 303119 460 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
456 2200511.093 249021 335497 462 1 28 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0
457 2200653.57 247085 271443 460 5 16 0 0 0 0 0 0 0 0 0 0 4 1 5 0 0 0 0
458 2199738.799 241149 254140 707 0 4 0 0 0 0 0 0 0 0 7 11 0 0 18 0 0 0 0
459 2198922.466 243171 1116687 707 3 94 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0
460 2140390.264 237430 2145789 150 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
461 2160836.986 244264 56959121 147 3 20 0 0 0 0 0 0 0 0 13 0 150 0 163 0 0 0 0
462 2161563.141 299086 227554 515 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
463 2161027.518 288972 283687 401 9 13 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0
464 2166834.211 290258 893658 513 9 27 0 0 0 0 0 0 0 25 0 0 15 0 40 0 0 0 0
465 2162283.244 288209 616305 401 6 6 0 0 0 0 0 0 0 20 3 0 40 0 63 0 0 0 0
466 2166578.727 305130 558672 516 9 15 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
467 2178484.202 311867 34686298 523 0 14 0 0 0 0 0 0 0 0 0 0 1 3 4 0 0 0 0
468 2177728.385 307994 11679670 522 1 29 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0
469 2170951.727 298418 678701 514 8 11 0 0 0 0 0 0 0 0 33 0 0 2 35 0 0 0 0
470 2165310.062 294731 665184 513 6 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
471 2166940.315 294186 449006 513 2 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
472 2186226.704 246664 69187 418 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
473 2185530.516 245942 84260 418 8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
474 2184175.788 245418 169886 416 2 8 0 0 0 0 0 0 0 0 0 0 0 10 10 0 0 0 0
475 2183564.038 243340 97144 418 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
476 2183934.767 241982 142627 157 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
477 2184645.698 242855 204916 418 9 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
478 2168155.63 248317 725401 303 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
479 2180057.731 254860 187795 299 1 2 0 0 0 0 0 0 125 0 0 0 0 60 185 0 0 0 0
480 2181563.156 253405 125463 315 8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
481 2182478.382 254870 51970 314 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
482 2182700.621 254772 107800 314 3 14 0 0 0 0 0 0 0 0 4 0 0 0 4 0 0 0 0
483 2181114.817 251540 138480 316 1 0 0 0 0 0 0 0 0 0 0 0 3 6 9 0 0 0 0
484 2182105.178 252354 62654 315 9 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
485 2181952.308 252007 66305 316 5 0 0 0 0 0 0 0 0 0 0 0 0 8 8 0 0 0 0
486 2182086.2 251729 211911 316 6 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
487 2182165.379 251101 131397 316 9 0 0 0 0 0 17 0 0 0 12 0 6 0 35 0 0 0 0
488 2183691.402 257146 69801 317 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
489 2182498.496 255206 130504 314 8 4 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0
490 2183553.663 255752 76970 318 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
491 2184089 256970 76680 317 2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
492 2184369.707 256485 75288 317 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
493 2184651.737 255999 75031 317 5 5 0 0 0 0 0 0 20 0 20 0 0 0 40 0 0 0 0
494 2185060.418 244889 143905 418 4 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
495 2201725.785 246281 161159 481 1 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
496 2197332.367 239784 487382 7 7 33 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
497 2194701.675 239854 412222 424 6 20 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0
498 2199212.037 239732 1011233 7 0 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
499 2199671.931 240448 389351 7 2 11 0 0 0 0 0 0 32 0 12 5 7 0 56 0 0 0 0
500 2201384.268 238398 59311 18 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
501 2201906.184 239657 372360 18 2 23 0 0 0 0 0 0 8 0 6 2 7 2 25 0 0 0 0
502 2202433.736 248958 161834 462 4 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
503 2206256.894 245281 4606683 855 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
504 2207880.994 249270 277762 476 6 9 0 0 0 0 0 0 0 4 0 0 0 0 4 0 0 0 0
505 2208735.235 248922 540346 476 3 18 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
506 2208310.514 249927 269771 694 4 8 0 0 0 0 0 0 0 0 0 0 4 0 4 0 0 0 0
507 2202353.592 240870 221703 482 9 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
508 2203012.882 240269 163371 482 4 4 0 0 0 0 0 0 0 0 21 0 0 0 21 0 0 0 0
