ID LINKS XCOORD_P YCOORD_P
2594 3 2202526 277006
2200 2 2202553 276999
2253 3 2202453 276809
2201 3 2202574 277076
7834 3 2203132 277535
4039 2 2206362 271479
8297 3 2206454 270792
8257 3 2206053 271214
8517 3 2205118 268768
8518 1 2204547 269091
11968 2 2207078 269537
11969 1 2205947 269830
13633 2 2205362 268959
13634 2 2206378 270605
13944 1 2205412 267569
11919 2 2204635 268546
13632 2 2204861 268671
8238 3 2205653 271437
8333 1 2205638 270330
8339 3 2205118 270239
8381 3 2205124 269904
8449 3 2204889 269378
8340 2 2204487 270506
8353 3 2204397 270174
8404 3 2204475 269782
8476 1 2204268 269172
12046 3 2204385 271321
12047 2 2205117 271138
12048 1 2204414 271056
8239 1 2205464 271519
13792 1 2208792 267458
2001 2 2208240 270905
2182 3 2207657 271158
2183 3 2207600 271169
2609 4 2207637 271103
2610 3 2207505 271132
2611 3 2207649 271024
2075 3 2208183 270879
8322 3 2207253 270442
2608 4 2207307 271174
8426 1 2208531 269629
2067 3 2207315 271228
2002 3 2207827 271560
2069 3 2208436 271055
2070 5 2208443 270986
2197 2 2208058 271071
2554 2 2207786 271512
2072 3 2208413 270939
2076 3 2208068 271009
8209 3 2208234 271662
8224 3 2208471 271503
8267 1 2208684 271123
2058 3 2206429 273929
2057 3 2206102 274018
2062 3 2206319 273805
2223 3 2206626 273993
2060 4 2206217 273822
7838 3 2206430 277464
7904 3 2206494 276216
7901 3 2206221 276239
7917 3 2206346 276014
7894 3 2207552 276337
7963 3 2206270 275067
7936 3 2206661 275529
7970 3 2205289 274957
7971 1 2205045 275614
7978 3 2207091 274881
7940 3 2207694 275381
7980 3 2206933 274832
7987 4 2206081 274767
7990 2 2205004 274722
7991 1 2204462 275540
8007 3 2206661 274437
8135 3 2206558 272729
8136 2 2206317 272960
8175 1 2206341 272207
7985 3 2208404 274917
13721 3 2208513 275140
3246 3 2206864 274111
2198 2 2206061 273522
2059 3 2205786 273822
2066 3 2205767 273560
2199 2 2206095 273697
2604 3 2205555 273540
2065 3 2206022 273489
2558 2 2205751 273785
2605 3 2205627 273566
2694 2 2205740 273611
2063 3 2205203 273399
4041 2 2205044 273095
3738 2 2204965 273262
2184 4 2205606 273500
2606 3 2205707 273294
8150 1 2206110 272605
2064 3 2205344 273422
2695 2 2205328 273462
2008 3 2205490 274133
2603 3 2206068 273748
8003 2 2205945 274530
7979 2 2205254 274855
2556 2 2205536 274017
2061 3 2206218 273753
7883 3 2205261 276548
7860 3 2205242 277068
7884 1 2205100 276536
11865 2 2203992 276239
11866 2 2204599 276692
14137 3 2204772 277516
7854 3 2204269 277144
7842 3 2204538 277649
14138 1 2205048 277846
7825 1 2205558 277948
7861 1 2205839 277284
3243 3 2207897 274454
7999 3 2206938 274600
8051 3 2207565 273615
8060 3 2207958 273465
8036 3 2208108 273794
8078 2 2206422 273292
8026 3 2206680 273942
8104 3 2207313 273012
8107 3 2206664 273014
8034 3 2207013 273843
8114 2 2206904 272888
8044 4 2207259 273739
8119 3 2207715 272862
8134 3 2207204 272745
8155 3 2207128 272504
3248 3 2206658 274008
13747 1 2207371 273995
8099 1 2207803 273060
8027 3 2208161 273911
8039 3 2208198 273776
7853 1 2207457 277316
7885 4 2207841 276492
7895 1 2207254 276961
7925 3 2207359 275801
7924 3 2207882 275819
7839 3 2206998 277457
13723 1 2208006 275358
13741 3 2208555 275497
13743 1 2208236 275768
13722 2 2208604 275338
13742 1 2208363 275554
2044 3 2199013 283913
2042 3 2199186 284038
2278 3 2199323 283657
7603 4 2204238 285913
7604 1 2203642 287098
7622 3 2203741 285159
7614 3 2204151 285523
7631 3 2203918 284705
7644 3 2203800 284137
7636 3 2203971 284458
11902 3 2201979 283358
12030 3 2202492 284337
12034 3 2203014 284119
12038 2 2202392 283685
12037 3 2202515 284057
12039 2 2202488 283711
12083 2 2204124 283648
2517 2 2199205 280114
2358 2 2199047 283061
2956 2 2199113 280801
2818 2 2199020 283061
2276 3 2199357 283537
2929 2 2199181 280118
2359 2 2199038 283414
2819 2 2199011 283414
7494 3 2199823 288164
7495 1 2200252 288724
7504 1 2200319 288302
7560 1 2201144 287930
12031 3 2202623 284327
12036 3 2202627 284247
12032 3 2202760 284787
12033 3 2202766 284369
12035 1 2203435 284942
12082 1 2205195 283351
7515 4 2206275 287666
7477 3 2205791 288397
7555 4 2204331 286958
7540 3 2204757 287581
7556 3 2204011 287338
7561 1 2206078 286896
7543 3 2205650 287260
7564 1 2204804 286827
7539 3 2204982 287415
7610 2 2206775 285751
7553 3 2207226 287015
11863 2 2206130 287919
12133 3 2205726 285324
13753 2 2204687 288454
7617 3 2204299 285309
7628 3 2205067 284751
11832 2 2204906 284681
7625 3 2204055 284827
7641 1 2204640 284238
7626 1 2204252 284839
7627 1 2204050 285092
12135 4 2205682 285215
12136 1 2205637 285240
12134 1 2205917 285020
12137 1 2205766 285194
7478 3 2205172 288676
7501 3 2204781 287930
7502 1 2205333 288022
13755 2 2204239 287616
7503 3 2204777 287959
7549 1 2205544 287154
13584 1 2206151 289015
7453 3 2207468 288858
7445 3 2208297 289076
7485 3 2207398 288228
7486 1 2207264 288558
7523 3 2207657 287597
7461 3 2206981 288749
11849 1 2206418 288810
7516 1 2206616 288083
7537 3 2206669 287450
7538 1 2206775 287651
7487 1 2206943 288250
7462 1 2206624 289219
7443 3 2208375 289070
7444 3 2208480 289402
11848 2 2208264 289899
7456 1 2208605 288817
11801 2 2208660 289683
19594 3 2248802 188939
19595 1 2249225 190818
19620 3 2247734 183516
19621 1 2250183 183561
20096 2 2250143 188966
19694 4 2214173 170738
19695 1 2214175 172372
19693 3 2224100 170105
19775 2 2224092 171062
19824 3 2212073 170527
19826 3 2211873 171916
19823 3 2213160 171308
20377 3 2215510 170035
20569 1 2215316 171613
19692 3 2218735 170037
20399 3 2218755 171566
18079 2 2221050 154637
18056 2 2219348 155201
18222 1 2219498 157299
18223 3 2219570 159036
18639 2 2222824 158649
18213 3 2222884 159279
18785 1 2210619 154957
18088 3 2213831 159213
18787 1 2215390 153912
18087 3 2218409 158928
18047 3 2219749 159209
20527 3 2219829 163254
18038 3 2218792 163249
20531 3 2220024 164227
20533 1 2219150 164285
17488 2 2210211 155674
18081 1 2210350 155945
18577 3 2210222 157200
18581 2 2210647 157345
18582 1 2210691 156810
18082 1 2210263 156243
18580 1 2210030 156801
18057 1 2219556 156149
18046 3 2217131 159350
19665 3 2214048 162794
19666 3 2216192 163915
19688 3 2216179 167944
19672 3 2213394 167317
19819 3 2212107 162861
18225 3 2214282 161015
18226 2 2214211 161878
18313 2 2212838 160567
19820 1 2212040 164022
18224 3 2214204 160593
19673 1 2213124 168086
19825 1 2212499 170560
19827 3 2212273 169986
20184 3 2211254 167608
20187 3 2211243 167852
20592 1 2211375 168883
19664 4 2212463 167316
20183 3 2211702 167510
20185 3 2211649 168103
20182 3 2211899 167231
20594 1 2210108 168094
19689 1 2210732 166028
19690 3 2210820 167015
20189 1 2211034 167592
20188 1 2211044 167865
20186 1 2211939 168247
19663 1 2212335 166176
20190 1 2213847 170291
18037 2 2218428 161891
19828 3 2217469 168443
19830 1 2217169 167297
19829 3 2218717 169990
18163 3 2222032 156731
18164 3 2222352 157265
18165 2 2221695 156776
18640 2 2221501 155678
18975 3 2224125 163040
19667 1 2225309 163061
20177 3 2223054 164632
20181 1 2223226 164972
19773 3 2224121 163884
20519 3 2224117 165380
20528 3 2220925 163260
20520 3 2224108 167750
18214 2 2221432 159474
20709 3 2222087 163270
18936 2 2223087 159871
20411 2 2224058 162173
18048 1 2219672 160442
20534 3 2220923 163758
20535 1 2220515 163755
20532 1 2220230 164826
20536 1 2220819 164358
18976 3 2224126 163269
20175 3 2223550 163879
20176 1 2223078 163948
20710 1 2222086 163761
20178 1 2222720 164767
20179 3 2223875 163886
20180 1 2223588 164720
20526 2 2224132 168795
20522 3 2223880 165375
20523 1 2223387 165392
20524 1 2223913 164974
20521 1 2223514 167774
19598 1 2219199 187434
19596 3 2220258 187818
19619 1 2216193 182676
19615 3 2216431 183224
19637 3 2219287 178840
19638 3 2220262 178907
19652 3 2220345 176279
19648 3 2218771 177056
19623 3 2215460 181250
19616 3 2216043 183399
19778 2 2226657 179508
19703 3 2226599 184007
19577 3 2218303 191095
19568 3 2219751 192684
19843 1 2220594 181840
19844 3 2221903 183602
20400 3 2219274 174079
20367 2 2220066 175538
19815 3 2220643 188764
20538 3 2219282 189269
20539 1 2219407 188724
20547 1 2219254 186200
19599 3 2219937 186774
20551 1 2218685 182515
20550 3 2218729 183710
20552 3 2220144 183605
20554 1 2216503 182508
20683 3 2220010 192952
20684 1 2219181 193356
20564 3 2214502 182072
22226 3 2213656 183052
22238 1 2213638 182422
22225 2 2213620 182702
19590 4 2220403 188070
19625 2 2213905 180236
19626 3 2214895 180255
19836 1 2213900 176196
19837 2 2213900 176869
20051 3 2214482 176867
19643 3 2214903 178268
20401 3 2216405 173920
20395 3 2215960 176817
20565 1 2213706 181716
20580 3 2214870 176837
20581 1 2214876 176415
20588 3 2213701 173318
20587 3 2214638 173763
20590 3 2215054 173147
19624 3 2215667 180600
20568 1 2211065 174403
19822 1 2213074 171162
20589 1 2214080 173325
19696 1 2213828 178241
20392 2 2214332 176865
20191 3 2216654 172451
19658 3 2217285 172456
20402 1 2217593 173937
20403 1 2217043 173368
20404 3 2216385 173413
20405 3 2217716 172948
20407 3 2218468 173515
20578 3 2218481 174105
19835 3 2216688 171621
20584 4 2215309 173561
20585 1 2216001 173749
20586 1 2214635 173377
19833 3 2216664 172047
20582 3 2216127 172669
20591 1 2215534 172882
19832 1 2216337 171979
19834 1 2216422 171506
20583 1 2216014 172566
19662 1 2217986 171600
19659 3 2217972 172466
20408 1 2217848 173633
20406 1 2217510 173448
20579 1 2217549 174890
20273 1 2215747 178952
20274 3 2215959 180151
19649 3 2217895 178435
19841 3 2218419 180598
22222 3 2214902 178745
19627 3 2214896 180201
19642 1 2215336 178177
19650 3 2215377 176889
19651 1 2215624 177495
22221 1 2215274 178741
19622 3 2215405 180984
19698 1 2216488 181430
19636 3 2215886 180275
19628 1 2215151 180145
19635 1 2216213 180274
19842 2 2218106 181080
22233 1 2217942 181311
20023 1 2218412 181133
18981 3 2213074 185249
18982 3 2214728 187622
19608 4 2215780 184271
18983 3 2214898 187765
19864 3 2214692 191229
19588 3 2218814 188544
20194 3 2218728 189148
19786 4 2211011 184664
20369 2 2212151 190523
20383 2 2219120 188587
19584 3 2219084 189224
20545 1 2217841 187517
20546 3 2216561 188806
20686 1 2213761 193187
20773 2 2216334 188673
19785 3 2211667 184404
20676 3 2212799 185021
20677 1 2212187 186137
20174 1 2210622 183019
20173 3 2209838 183060
20679 3 2209965 183330
20680 1 2210664 183438
19867 1 2213685 194325
19609 3 2215586 185630
19706 3 2218148 186100
19704 3 2216421 184058
18984 3 2215988 188466
19705 1 2216429 184520
19712 1 2216019 187585
19850 1 2218126 186547
19851 1 2218458 186627
19587 1 2218801 188326
19580 2 2216704 190660
19581 3 2218140 190865
19585 3 2217000 189071
19586 1 2216577 189421
20711 3 2217604 190012
19865 1 2215168 191353
20537 3 2217285 189390
19582 3 2219159 189239
19583 1 2219130 189868
19576 1 2218791 190925
19656 3 2225261 175423
19657 3 2224015 175437
18974 3 2224139 173192
19776 2 2224499 173916
19653 3 2220507 176237
20562 3 2220647 177392
22223 3 2225733 176351
20775 2 2226214 177295
22275 3 2224278 172768
22276 1 2228736 174722
22279 3 2224278 172476
22278 3 2224127 172497
19660 3 2224050 174109
18973 3 2224047 172758
19774 2 2224080 172107
22280 2 2224255 172665
22277 3 2224235 172480
19661 1 2223531 174097
19631 3 2220550 179681
19632 1 2220555 180045
19646 3 2220729 177982
19647 1 2223395 178690
19840 1 2219966 179851
19629 3 2220574 179281
19630 1 2221341 179466
20563 1 2220186 177606
22224 1 2227855 176399
19777 2 2224850 174615
19644 3 2226652 178635
19640 3 2224862 178804
20774 2 2226564 178124
19641 1 2224909 179224
19645 1 2224838 178418
19702 3 2223958 183984
19713 3 2220745 188772
19675 3 2221339 189057
19854 3 2223974 186685
20548 3 2226096 187355
20776 2 2225947 188264
20363 2 2225794 189631
19579 3 2225642 190813
19707 3 2223942 185480
19600 3 2220137 186852
19847 3 2221723 183553
20553 1 2220214 184206
19846 3 2221706 183724
20192 1 2221688 184070
19845 1 2221583 183712
19589 1 2221228 188041
19597 3 2220115 187365
19711 1 2221184 187607
19601 1 2219658 186003
19591 1 2220024 188089
19700 3 2222608 183619
19848 3 2223550 183671
19611 3 2223953 184202
20193 3 2223955 184413
19701 1 2222584 183950
19610 1 2223542 184191
19849 1 2223472 183980
20549 1 2223519 184424
20026 1 2222362 187388
19571 1 2221114 191560
19570 3 2220503 192083
19574 1 2220082 191522
19674 3 2221982 189048
19715 1 2221781 189691
19787 3 2221348 193997
19714 1 2220895 190888
20540 3 2221292 189676
20541 1 2221224 190582
20542 1 2221299 189945
19566 1 2221144 192190
19567 3 2219986 192522
19855 3 2222250 189983
19856 1 2222237 190408
20543 1 2221965 190315
20544 2 2222250 189637
19708 3 2226572 186056
19709 1 2227281 188334
19779 3 2226581 185456
19781 3 2226577 185809
19852 3 2226589 184873
19780 1 2225833 185460
19853 1 2226285 184889
20777 2 2226225 187018
19782 1 2225749 185809
20778 2 2226335 186764
19783 1 2226853 192695
19784 3 2225237 193226
20516 1 2228491 189684
20364 3 2225760 190006
19578 1 2225357 190476
19716 3 2225223 193441
19717 1 2224731 193477
20199 1 2224644 194503
19633 3 2244054 180671
19699 3 2242251 183064
19874 3 2247605 182237
20379 2 2241688 181330
19603 3 2236249 186951
20507 3 2242872 192767
19040 2 2231916 176137
20508 3 2234374 184499
19792 3 2242266 183796
19039 1 2231844 175535
19606 3 2233147 186104
19604 3 2234401 186177
19605 3 2234462 186469
19710 1 2231295 190230
20509 1 2233329 184627
19607 1 2232791 185402
22239 3 2232436 186108
22240 1 2231316 186557
22241 1 2232501 186851
19612 3 2234378 185478
20200 1 2236220 185880
19602 1 2235939 186395
20082 2 2242476 178305
20083 2 2240759 178249
19654 1 2246622 178282
19655 2 2245442 178281
19697 3 2245447 179665
19634 3 2244324 180677
20512 3 2246341 179684
19871 3 2247562 180169
20513 1 2246249 180237
19878 3 2245441 179002
19879 1 2244684 178806
19639 1 2244324 180044
19875 1 2248341 180617
19876 3 2247571 180722
19873 3 2247566 181585
20515 1 2248657 181766
19872 1 2246637 180164
20510 3 2247561 180194
20511 1 2247272 180294
19877 1 2246822 181596
19593 3 2247714 189413
20381 2 2247446 187652
19592 2 2247667 189336
19791 1 2241673 183655
20782 2 2242836 193433
19617 3 2247221 184756
19618 1 2247560 186062
19614 3 2246107 185109
19613 1 2245488 184867
20452 3 2246825 192997
20453 1 2247636 193791
19573 1 2247167 193954
20095 1 2250184 188075
33086 1 2199661 284401
33087 1 2203323 291703
2493 2 2247384 275383
2263 2 2248031 275684
2500 3 2248147 275051
2470 4 2248006 275108
2742 2 2248000 275734
2743 2 2248116 275794
2780 2 2247056 275871
2781 3 2248542 276038
2912 3 2248124 275004
2894 3 2247989 275057
3431 3 2246437 275923
3432 3 2248228 276031
3928 2 2248957 265205
3441 4 2247830 265701
3925 2 2247896 266276
4202 3 2248192 267506
2231 4 2247745 275226
2497 3 2248902 276205
6819 3 2247007 273523
6820 3 2248456 274366
6821 3 2248101 272350
3923 3 2248309 267857
6850 1 2247726 268095
9780 3 2247176 288489
9781 1 2248460 288931
9804 1 2248896 286561
9798 3 2247267 287106
9878 3 2248331 279651
9879 1 2246922 280842
9895 1 2247883 278918
9896 3 2248597 279045
9406 3 2248820 271658
9951 1 2247897 272119
12902 3 2247897 277106
12903 2 2248210 277589
12906 2 2248104 276412
12908 2 2247990 282418
9856 3 2247819 282805
13108 1 2248061 269398
13109 3 2248401 270162
13249 2 2247971 274729
13839 3 2248170 275485
14406 3 2247742 267687
16155 4 2223611 242143
16149 4 2223480 243121
16269 3 2239160 241609
16245 4 2239633 243870
16790 3 2227214 242229
16791 3 2227343 242485
17034 3 2227136 242254
17035 2 2227244 242517
19032 3 2249102 198942
19033 3 2248476 199489
19227 1 2249249 234085
19228 3 2248012 234306
19351 3 2248598 230067
19352 1 2248464 230601
19034 3 2247887 200280
19501 1 2249073 200725
19884 1 2248686 195993
19885 3 2249151 196074
20132 3 2248562 230023
19353 2 2248177 230234
19909 3 2248111 234893
20150 2 2248637 239186
19886 3 2249111 196423
20384 2 2248592 196490
20449 2 2249520 199470
22236 3 2247899 223563
19469 3 2249775 224862
22431 4 2250628 255717
22433 3 2247713 256920
22541 4 2247944 252492
22542 1 2248416 252525
22572 1 2249307 251475
22591 1 2248780 250509
22535 3 2247293 252606
25125 1 2236960 242397
25123 4 2237021 242543
25126 4 2237385 242383
25128 3 2235450 242350
25129 1 2235552 242653
25133 3 2233002 242183
25122 3 2232159 242939
25137 3 2234267 242078
25111 3 2235775 243525
25292 3 2244975 241478
25293 3 2244033 243245
25340 1 2241226 242018
25341 3 2241489 243050
25692 1 2212491 242241
25651 3 2211634 242671
25710 3 2211358 242013
25683 3 2211487 242353
25716 1 2212488 241925
26259 3 2225559 242433
26265 3 2225997 242623
26284 3 2221622 242188
26225 4 2221924 242871
26302 4 2222100 241977
26236 4 2222400 242657
26313 3 2222575 241770
26262 3 2222875 242453
26319 3 2227879 241580
26220 3 2228385 242880
25165 3 2228726 241292
26656 3 2220938 241610
26697 2 2221064 242660
26657 2 2220661 241783
26915 3 2224625 242374
26237 3 2224707 242589
26943 1 2220366 242250
26942 3 2220710 243403
26983 2 2226230 242384
26982 3 2226479 243049
26986 3 2226529 242431
26981 4 2226749 242931
26987 3 2226812 242317
26980 3 2227032 242803
22291 3 2269341 242671
27099 3 2268351 243080
27100 4 2266342 242699
27097 3 2267103 243606
27098 3 2266837 244415
27101 3 2263128 242095
27102 3 2264281 243301
27107 3 2274156 240828
27108 3 2275532 246492
27182 3 2236402 241740
25121 3 2236467 242906
27191 3 2231295 242455
25114 3 2229240 243492
27192 3 2230715 243025
27203 1 2240707 242104
25193 3 2248615 239616
27229 3 2247393 239906
27245 2 2250455 242327
27246 3 2250790 243036
27294 3 2233108 241983
27295 1 2233334 242531
28116 3 2265459 242916
27134 3 2253380 239971
28143 2 2253757 243160
27105 3 2257273 240504
28145 2 2257972 246146
16789 3 2227155 242083
22500 3 2249786 253328
31853 4 2249736 253313
28780 3 2242676 242322
29071 2 2250818 202052
29066 3 2247301 204152
29169 3 2250783 201983
29160 3 2247220 204104
30171 2 2248049 205229
30172 1 2249571 207035
19038 3 2247598 200995
30637 2 2248846 201618
30719 1 2250399 202631
30232 3 2248494 203602
30307 2 2247488 209690
30842 2 2248842 210151
25300 3 2253217 239260
16200 2 2228500 244108
27132 3 2260666 240844
29086 4 2245782 205830
16263 2 2236418 243615
19030 3 2250836 196792
16054 3 2225684 244829
3802 2 2248689 270011
12907 2 2247398 286769
12904 2 2248498 278120
2893 3 2249082 274587
19077 3 2229256 238305
19067 2 2228870 238859
19513 1 2230376 197647
19510 3 2228634 198928
19258 2 2228120 233996
19760 1 2229191 234096
19769 3 2226471 234371
19071 3 2229939 238668
19941 1 2228838 225637
19942 3 2228959 226173
19962 1 2227987 229001
19961 3 2229595 230165
19940 3 2227769 225908
25164 3 2228724 240845
25169 4 2228806 240733
25178 4 2228611 240392
25183 1 2229288 240042
25199 3 2228815 239735
25182 3 2228452 240082
26333 3 2228132 241418
28789 3 2215252 218462
28808 2 2214883 218564
28853 2 2222491 218236
28782 3 2222184 218754
28854 2 2222582 217756
28909 3 2215232 218396
28916 3 2214862 218498
28924 2 2222164 218302
28858 3 2221941 219119
28925 2 2222504 217763
28857 2 2222127 218699
