PARCELID	DELTSPUW	SHADPEMP	DELTSPUS	SHADPK12	DELTSPUU	SHADPUNI
5798	0.802170	0.897614	-6.802395	0.000000	-4.605170	-283.669684
5799	-0.411449	-77.102034	-5.991465	0.000000	0.000000	-61.435830
5800	-0.711664	-70.551094	-7.244228	0.000000	-4.605170	-264.839532
5801	0.792414	-31.096037	-6.802395	0.000000	-4.605170	-283.669684
5802	-0.584554	0.590919	-6.396930	0.000000	-4.605170	-62.681392
5803	-0.967547	1.121519	-7.003065	0.000000	0.000000	-72.851361
5804	0.006314	3.326708	-6.551080	0.000000	0.000000	-249.721223
5805	0.290914	3.584900	-5.298317	0.000000	0.000000	-57.572595
5806	-3.000468	-119.121031	-7.170120	0.000000	0.000000	-257.491025
5807	-3.000468	-119.111878	-7.170120	0.000000	0.000000	-257.491025
5808	0.041746	1.270984	-8.895630	0.000000	-4.605170	-261.935265
5809	-0.127796	-0.174380	-8.556414	0.000000	0.000000	-120.889793
5810	-0.127796	-0.174380	-8.556414	0.000000	0.000000	-120.889793
5811	-0.127796	-0.174380	-8.556414	0.000000	0.000000	-120.889793
5812	-0.179089	-0.822633	-6.551080	0.000000	0.000000	-59.700827
5813	-0.222876	0.075067	-5.703782	0.000000	0.000000	-59.072218
5814	0.156276	2.089571	-7.649693	0.000000	0.000000	-69.802384
5815	5.682469	1.483613	-9.323669	0.000000	0.000000	-62.080124
5816	-1.313431	-62.725407	-7.170120	0.000000	-5.298317	-290.662591
5817	-1.313431	-62.725407	-7.170120	0.000000	-5.298317	-290.662591
5818	-0.993485	-51.071589	-7.313220	0.000000	-6.551080	-122.392849
5819	-0.399258	-2.546316	-6.684612	0.000000	-5.991465	-313.653742
5820	0.132422	-1.713646	-7.090077	0.000000	-5.298317	-71.716798
5821	-6.802395	-354.177933	-6.802395	0.000000	-5.991465	-339.604562
5822	-0.152763	4.083964	-7.244228	0.000000	-5.703782	-268.525421
5823	0.116117	2.869738	-6.684612	0.000000	-4.605170	-261.609842
5824	0.263407	-2.252489	-8.294050	0.000000	0.000000	-77.391695
5825	-0.154670	0.922494	-8.294050	0.000000	0.000000	-77.391695
5826	-1.148904	-56.937012	-9.314700	0.000000	0.000000	-262.617872
5827	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
5828	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
5829	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
5830	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
5831	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
5832	-5.298317	-241.333665	-7.244228	0.000000	-4.605170	-74.196906
5833	-0.391401	-32.134452	-8.455318	0.000000	-4.605170	-267.693040
5834	-1.148904	-56.937012	-9.314700	0.000000	0.000000	-262.617872
5835	-1.859063	-88.707112	-7.549609	0.000000	-4.605170	-268.252235
5836	0.228839	0.334114	-8.455318	0.000000	-4.605170	-267.693040
5837	-7.244228	-353.092387	-6.214608	0.000000	-4.605170	-262.769139
5838	-7.244228	-353.092387	-6.214608	0.000000	-4.605170	-262.769139
5839	-2.476191	-133.658955	-6.214608	0.000000	-5.703782	-66.850329
5840	0.004284	-0.902429	-6.684612	0.000000	-4.605170	-60.308814
5841	0.214451	0.210878	-7.003065	0.000000	-4.605170	-299.839489
5842	6.123179	9.790027	-6.214608	0.000000	-4.605170	-289.366738
5843	-1.285352	-80.533962	-7.740664	0.000000	0.000000	-71.216607
5844	0.227186	-1.067972	-7.972466	0.000000	0.000000	-58.229373
5845	-0.385320	-1.631593	-7.170120	0.000000	0.000000	-78.595967
5846	0.004042	-0.327657	-7.244228	0.000000	-4.605170	-264.045478
5847	0.397310	-14.535236	-7.170120	0.000000	-6.214608	-336.155599
5848	-6.214608	-327.142794	-4.605170	0.000000	0.000000	-62.113226
5849	-3.000468	-132.742066	-7.170120	0.000000	0.000000	-257.491025
5850	-7.170120	-317.481507	-6.551080	0.000000	-4.605170	-280.532449
5851	0.252383	1.501058	-7.438384	0.000000	-4.605170	-259.738040
5852	0.226226	1.498245	-7.438384	0.000000	-4.605170	-259.738040
5853	-0.041260	1.937821	-7.377759	0.000000	-4.605170	-284.042102
5854	-5.298317	-230.167473	-4.605170	0.000000	0.000000	-57.627083
5855	0.000000	-57.037820	-5.991465	0.000000	0.000000	-61.995445
5856	-0.055119	-50.548928	-8.839277	0.000000	0.000000	-69.164682
5857	-0.055119	-50.548928	-8.839277	0.000000	0.000000	-69.164682
5858	0.272335	0.807057	-7.090077	0.000000	-4.605170	-261.472640
5859	0.272335	0.807057	-7.090077	0.000000	-4.605170	-261.472640
5860	0.272335	0.807057	-7.090077	0.000000	-4.605170	-261.472640
5861	0.282947	0.439862	-7.824046	0.000000	0.000000	-64.126528
5862	-0.458990	-3.788677	-9.082507	0.000000	-4.605170	-266.372491
5863	-0.004689	4.852228	-5.298317	0.000000	0.000000	-258.901793
5864	0.002443	3.509836	-5.703782	0.000000	0.000000	-69.548073
5865	0.000000	0.000000	0.000000	0.000000	0.000000	-37.534507
5866	-0.123767	-0.296121	-7.438384	0.000000	-5.298317	-298.323819
5867	0.000000	0.000000	-5.298317	0.000000	-5.298317	-47.684853
5868	0.000000	-68.656110	-6.907755	0.000000	0.000000	-257.463627
5869	-0.593173	0.395796	-6.684612	0.000000	-4.605170	-290.239364
5870	-4.605170	-68.574470	-7.549609	0.000000	0.000000	-260.485677
5871	-4.605170	-68.574470	-7.549609	0.000000	0.000000	-260.485677
5872	0.102809	2.944375	-8.131531	0.000000	-5.298317	-266.827736
5873	-0.102966	0.166398	-7.377759	0.000000	0.000000	-261.597666
5874	-0.102966	0.166398	-7.377759	0.000000	0.000000	-261.597666
5875	-0.102966	0.166398	-7.377759	0.000000	0.000000	-261.597666
5876	0.536692	0.527740	-8.131531	0.000000	-5.298317	-266.827736
5877	-0.089991	-0.148302	-8.216088	0.000000	0.000000	-259.019889
5878	-0.065821	3.250462	-7.740664	0.000000	-4.605170	-311.502213
5879	-0.198205	0.241751	-7.740664	0.000000	-4.605170	-311.502213
5880	-0.198205	0.241751	-7.740664	0.000000	-4.605170	-311.502213
5881	0.357685	0.251074	-6.802395	0.000000	-5.991465	-297.265562
5882	-0.198205	0.241751	-7.740664	0.000000	-4.605170	-311.502213
5883	0.128803	-1.509248	-7.090077	0.000000	-5.703782	-74.340102
5884	-1.364895	-96.015501	0.000000	0.000000	-5.298317	-288.705158
5885	0.666888	1.706877	-7.495542	0.000000	-5.298317	-262.875275
5886	-0.585875	-0.801823	-7.495542	0.000000	-5.298317	-262.875275
5887	0.253226	0.510139	-5.991465	0.000000	-4.605170	-284.776074
5888	0.374587	1.921151	-7.495542	0.000000	-5.298317	-262.875275
5889	-5.298317	-284.329261	-6.396930	0.000000	0.000000	-69.506736
5890	-1.941868	-99.383518	-5.703782	0.000000	-5.298317	-289.117278
5891	-1.091354	-42.861340	-6.551080	0.000000	-5.298317	-72.013260
5892	-0.456829	-1.466779	-5.703782	0.000000	-4.605170	-58.922522
5893	0.000000	-186.533100	-5.298317	0.000000	0.000000	-50.616047
5894	0.000000	-186.533100	-5.298317	0.000000	0.000000	-50.616047
5895	0.000000	-186.533100	-5.298317	0.000000	0.000000	-50.616047
5896	0.000000	-130.453981	-5.298317	0.000000	0.000000	-50.616047
5897	0.000000	-46.051700	0.000000	0.000000	-4.605170	-59.615667
5898	0.000000	-186.533100	-5.298317	0.000000	0.000000	-50.616047
5899	5.757779	4.813534	-4.605170	0.000000	0.000000	-50.328365
5900	0.000000	-186.533100	-5.298317	0.000000	0.000000	-50.616047
5901	-0.456829	0.284109	-5.703782	0.000000	0.000000	-68.931368
5902	0.119447	-26.562731	-5.991465	0.000000	-5.298317	-259.506927
5903	5.757779	4.813534	-4.605170	0.000000	0.000000	-50.328365
5904	-2.739922	-150.275081	-9.729134	0.000000	-4.605170	-325.684753
5905	-2.739922	-150.275081	-9.729134	0.000000	-4.605170	-325.684753
5906	0.000000	0.000000	-8.455318	0.000000	0.000000	-70.435437
5907	-0.553401	-52.238171	-6.907755	0.000000	-6.802395	-304.872944
5908	-7.313220	-398.449498	-7.600902	0.000000	-5.991465	-294.462532
5909	-0.653484	-34.423198	-8.748305	0.000000	-5.298317	-264.857552
5910	-3.863852	-168.190958	-6.396930	0.000000	-6.214608	-308.549713
5911	-0.653484	-34.423198	-8.748305	0.000000	-5.298317	-264.857552
5912	-3.863852	-168.190958	-6.396930	0.000000	-6.214608	-308.549713
5913	-1.897739	-101.095323	-6.551080	0.000000	-5.703782	-263.867476
5914	-2.739922	-150.275081	-9.729134	0.000000	-4.605170	-325.684753
5915	-1.596846	-93.895878	-5.703782	0.000000	-5.298317	-96.436827
5916	-0.907687	-50.595200	-6.802395	0.000000	-8.006368	-328.148005
5917	-1.202309	-59.640246	-6.396930	0.000000	-6.396930	-300.441000
5918	0.493293	0.321030	-6.684612	0.000000	-6.214608	-310.500663
5919	0.064624	0.529349	-6.551080	0.000000	-5.298317	-261.242117
5920	-0.099679	-0.479491	-7.740664	0.000000	-6.214608	-86.531488
5921	0.733962	-25.190395	-6.684612	0.000000	-7.495542	-312.467777
5922	-4.605170	-6.149801	0.000000	0.000000	0.000000	-61.289648
5923	-1.057797	-2.154756	-5.298317	0.000000	-5.991465	-64.220838
5924	0.040815	0.740335	0.000000	0.000000	-5.703782	-286.450049
5925	-0.313932	0.431820	-5.703782	0.000000	0.000000	-87.623981
5926	5.011372	4.621701	-6.802395	0.000000	-6.551080	-302.158170
5927	-6.802395	-352.478371	-7.863267	0.000000	-5.298317	-67.735365
5928	0.000000	-46.051700	-5.298317	0.000000	0.000000	-55.367589
5929	0.629346	-1.204010	-5.298317	0.000000	-5.703782	-66.587965
5930	0.064453	1.140920	-6.684612	0.000000	-4.605170	-64.431561
5931	0.965818	-0.635160	-6.214608	0.000000	-4.605170	-259.360747
5932	0.629346	-1.204010	-5.298317	0.000000	-5.703782	-66.587965
5933	0.000000	-53.978578	-6.214608	0.000000	-4.605170	-259.360747
5934	0.000000	-5.823907	-4.605170	0.000000	-6.214608	-66.085333
5935	-0.604694	-0.527895	-8.909235	0.000000	-6.684612	-270.191959
5936	-8.389360	-439.542872	-8.909235	0.000000	-6.684612	-270.191959
5937	0.022856	1.725043	-8.909235	0.000000	-6.684612	-270.191959
5938	-8.389360	-439.542872	-8.909235	0.000000	-6.684612	-270.191959
5939	-8.389360	-439.542872	-8.909235	0.000000	-6.684612	-270.191959
5940	-3.863852	-168.190958	-6.396930	0.000000	-6.214608	-308.549713
5941	-3.089601	-68.792318	-5.298317	0.000000	-4.605170	-66.473895
5942	-1.457085	-99.553031	-6.907755	0.000000	-5.703782	-182.933608
5943	-0.553401	-52.238171	-6.907755	0.000000	-6.802395	-304.872944
5944	-1.885628	-139.203709	-7.090077	0.000000	-6.684612	-246.903360
5945	-1.202309	-73.520757	-6.396930	0.000000	-6.396930	-300.441000
5946	0.128650	-22.540366	-6.684612	0.000000	-6.214608	-310.500663
5947	-0.340841	-42.576517	-7.170120	0.000000	-5.991465	-219.474866
5948	-0.573700	-47.397817	-4.605170	0.000000	-4.605170	-261.614956
5949	-0.573700	-47.397817	-4.605170	0.000000	-4.605170	-261.614956
5950	-4.605170	-61.642990	0.000000	0.000000	0.000000	-58.958891
5951	-0.274508	0.276226	-5.991465	0.000000	0.000000	-58.006230
5952	0.175693	2.638254	-5.991465	0.000000	0.000000	-58.006230
5953	0.000000	-260.956397	0.000000	0.000000	-5.298317	-293.142630
5954	-0.456829	-1.221154	-5.703782	0.000000	-5.298317	-257.913240
5955	-4.605170	-64.472380	-4.605170	0.000000	0.000000	-51.098474
5956	-0.456829	0.284109	-5.703782	0.000000	0.000000	-68.931368
5957	0.000000	-220.131284	-4.605170	0.000000	0.000000	-248.609961
5958	-0.456829	0.284109	-5.703782	0.000000	0.000000	-68.931368
5959	-4.605170	-57.588340	0.000000	0.000000	-4.605170	-59.190002
5960	-0.456829	-1.466779	-5.703782	0.000000	-4.605170	-58.922522
5961	0.019460	-0.463317	-8.748305	0.000000	-5.298317	-264.857552
5962	0.781600	0.857187	-8.748305	0.000000	-5.298317	-264.857552
5963	-7.313220	-398.449498	-7.600902	0.000000	-5.991465	-294.462532
5964	-3.089601	-68.792318	-5.298317	0.000000	-4.605170	-66.473895
5965	-5.991465	-230.430485	-5.991465	0.000000	-5.298317	-303.927110
5966	-1.457085	-78.925206	-6.907755	0.000000	-5.703782	-182.933608
5967	0.000000	0.000000	-6.396930	0.000000	0.000000	-73.408707
5968	0.716437	0.174675	-6.214608	0.000000	-5.298317	-291.683428
5969	-0.907687	-50.595200	-6.802395	0.000000	-8.006368	-328.148005
5970	-1.057797	-0.552826	-5.298317	0.000000	-5.991465	-64.220838
5971	-5.298317	-205.646927	-5.703782	0.000000	-5.991465	-208.720042
5972	-0.199854	0.942292	-6.684612	0.000000	-6.214608	-310.500663
5973	0.000000	-193.412185	0.000000	0.000000	-4.605170	-60.251657
5974	-4.605170	-4.605170	-5.703782	0.000000	0.000000	-52.407806
5975	-4.605170	-4.605170	-5.703782	0.000000	0.000000	-52.407806
5976	0.000000	-220.131284	-4.605170	0.000000	0.000000	-248.609961
5977	0.000000	-260.956397	0.000000	0.000000	-5.298317	-293.142630
5978	0.000000	-220.131284	-4.605170	0.000000	0.000000	-248.609961
5979	-4.605170	-57.588340	0.000000	0.000000	-4.605170	-59.190002
5980	-0.286945	-67.317807	-5.991465	0.000000	-4.605170	-76.629850
5981	0.040442	1.413947	-5.991465	0.000000	0.000000	-68.813586
5982	0.000000	-253.331790	0.000000	0.000000	-4.605170	-245.460305
5983	0.000000	-8.077264	-5.298317	0.000000	-4.605170	-249.524397
5984	-4.605170	-64.472380	-4.605170	0.000000	0.000000	-51.098474
5985	-0.456829	0.284109	-5.703782	0.000000	0.000000	-68.931368
5986	0.000000	-220.131284	-4.605170	0.000000	0.000000	-248.609961
5987	-5.298317	-62.336137	-5.298317	0.000000	-5.298317	-63.697592
5988	0.000000	-260.956397	0.000000	0.000000	-5.298317	-293.142630
5989	0.000000	0.000000	0.000000	0.000000	-4.605170	-55.128278
5990	-1.862550	-99.741596	-6.396930	0.000000	-5.298317	-83.078899
5991	-1.862550	-99.741596	-6.396930	0.000000	-5.298317	-83.078899
5992	-0.170409	0.806102	-7.170120	0.000000	-5.298317	-70.480112
5993	-3.089601	-68.792318	-5.298317	0.000000	-4.605170	-66.473895
5994	-0.183481	-0.466105	-6.907755	0.000000	-6.802395	-304.872944
5995	-3.863852	-168.190958	-6.396930	0.000000	-6.214608	-308.549713
5996	-7.313220	-398.449498	-7.600902	0.000000	-5.991465	-294.462532
5997	-0.180657	0.539725	-6.396930	0.000000	-6.396930	-300.441000
5998	-0.004369	0.739530	-9.609116	0.000000	0.000000	-78.182131
5999	0.048840	1.593966	-5.703782	0.000000	0.000000	-57.613415
6000	1.394898	-45.612421	-5.991465	0.000000	-5.991465	-249.850303
6001	-0.099679	0.123743	-7.740664	0.000000	-6.214608	-86.531488
6002	-0.132296	1.834570	-6.396930	0.000000	0.000000	-67.698225
6003	0.000000	-193.412185	0.000000	0.000000	-4.605170	-60.251657
6004	-4.605170	-61.642990	0.000000	0.000000	0.000000	-58.958891
6005	-1.555442	-0.224177	-5.298317	0.000000	-5.703782	-325.267414
6006	-3.863852	-168.190958	-6.396930	0.000000	-6.214608	-308.549713
6007	-7.313220	-398.449498	-7.600902	0.000000	-5.991465	-294.462532
6008	-8.389360	-439.542872	-8.909235	0.000000	-6.684612	-270.191959
6009	-2.396454	-113.169456	-7.170120	0.000000	-5.298317	-70.480112
6010	-8.389360	-439.542872	-8.909235	0.000000	-6.684612	-270.191959
6011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6013	-2.396454	-113.169456	-7.170120	0.000000	-5.298317	-70.480112
6014	-0.653484	-34.423198	-8.748305	0.000000	-5.298317	-264.857552
6015	-0.093869	-0.238549	-7.170120	0.000000	-5.298317	-70.480112
6016	0.181703	0.826528	-5.991465	0.000000	-4.605170	-81.275843
6017	-1.990766	-67.240486	-6.214608	0.000000	-5.703782	-256.300471
6018	-1.202309	-73.520757	-6.396930	0.000000	-6.396930	-300.441000
6019	1.100277	0.273637	-4.605170	0.000000	0.000000	-57.012979
6020	-1.202309	-73.520757	-6.396930	0.000000	-6.396930	-300.441000
6021	0.061713	1.855557	-6.396930	0.000000	-7.244228	-261.795426
6022	-0.907687	-50.595200	-6.802395	0.000000	-8.006368	-328.148005
6023	-0.907687	-50.595200	-6.802395	0.000000	-8.006368	-328.148005
6024	-0.907687	-50.595200	-6.802395	0.000000	-8.006368	-328.148005
6025	0.000000	-193.412185	0.000000	0.000000	-4.605170	-60.251657
6026	0.000000	0.000000	-5.991465	0.000000	0.000000	-68.813586
6027	-1.351724	-52.932317	-5.703782	0.000000	-4.605170	-88.089535
6028	-0.286945	-67.317807	-5.991465	0.000000	-4.605170	-76.629850
6029	0.570291	1.121277	-4.605170	0.000000	-4.605170	-298.220957
6030	-4.605170	-263.482126	0.000000	0.000000	-5.298317	-88.638677
6031	-0.514602	-1.414543	-6.214608	0.000000	-5.298317	-63.431887
6032	-1.700226	-87.173935	-6.684612	0.000000	0.000000	-76.761530
6033	-0.045668	1.765898	-5.703782	0.000000	-4.605170	-257.954249
6034	0.171576	-0.586587	-4.605170	0.000000	-5.703782	-260.017526
6035	0.319191	1.290120	-6.214608	0.000000	-4.605170	-259.360747
6036	0.332094	0.724619	-6.684612	0.000000	-4.605170	-64.431561
6037	0.436989	2.588569	-5.703782	0.000000	-5.298317	-257.913240
6038	0.000000	-186.533100	-5.298317	0.000000	0.000000	-50.616047
6039	0.000000	-8.077264	-5.298317	0.000000	-4.605170	-249.524397
6040	-1.555442	-0.224177	-5.298317	0.000000	-5.703782	-325.267414
6041	0.000000	-131.719625	-5.298317	0.000000	0.000000	-50.616047
6042	0.554772	1.541417	-5.703782	0.000000	0.000000	-70.253122
6043	5.757779	6.550113	-4.605170	0.000000	0.000000	-50.328365
6044	5.757779	4.813534	-4.605170	0.000000	0.000000	-50.328365
6045	0.000000	-220.131284	-4.605170	0.000000	0.000000	-248.609961
6046	-1.555442	1.745381	-5.991465	0.000000	0.000000	-246.412736
6047	-1.555442	8.151254	-5.298317	0.000000	-5.703782	-325.267414
6048	0.000000	-220.131284	-4.605170	0.000000	0.000000	-248.609961
6049	-1.555442	-0.224177	-5.298317	0.000000	-5.703782	-325.267414
6050	0.000000	-260.956397	0.000000	0.000000	-5.298317	-293.142630
6051	-0.456829	0.284109	-5.703782	0.000000	0.000000	-68.931368
6052	-0.456829	0.284109	-5.703782	0.000000	0.000000	-68.931368
6053	-0.274508	0.276226	-5.991465	0.000000	0.000000	-58.006230
6054	-1.897739	-101.095323	-6.551080	0.000000	-5.703782	-263.867476
6055	-1.897739	-101.095323	-6.551080	0.000000	-5.703782	-263.867476
6056	-1.897739	-101.095323	-6.551080	0.000000	-5.703782	-263.867476
6057	-1.897739	-101.095323	-6.551080	0.000000	-5.703782	-263.867476
6058	-1.897739	-101.095323	-6.551080	0.000000	-5.703782	-263.867476
6059	-2.739922	-150.275081	-9.729134	0.000000	-4.605170	-325.684753
6060	-0.404023	-0.938756	-8.909235	0.000000	-6.684612	-270.191959
6061	-1.596846	-93.895878	-5.703782	0.000000	-5.298317	-96.436827
6062	0.088453	-1.823827	-7.549609	0.000000	0.000000	-71.780921
6063	-0.722477	-2.401279	-4.605170	0.000000	-4.605170	-298.220957
6064	-0.722477	-2.401279	-4.605170	0.000000	-4.605170	-298.220957
6065	-0.340841	-42.576517	-7.170120	0.000000	-5.991465	-219.474866
6066	-0.219326	0.459193	-6.396930	0.000000	-6.396930	-300.441000
6067	0.128650	-34.439188	-6.684612	0.000000	-6.214608	-310.500663
6068	0.158150	0.296422	-9.609116	0.000000	0.000000	-78.182131
6069	0.169985	-44.581913	-7.740664	0.000000	-6.214608	-86.531488
6070	0.169985	-29.925252	-7.740664	0.000000	-6.214608	-86.531488
6071	-4.605170	-229.302100	-9.609116	0.000000	0.000000	-78.182131
6072	-4.605170	-50.656870	-4.605170	0.000000	-4.605170	-255.112252
6073	0.095233	0.983237	-6.907755	0.000000	-6.802395	-304.872944
6074	-0.428238	-0.485863	-7.003065	0.000000	-4.605170	-65.357604
6075	0.029153	1.869397	-7.003065	0.000000	-4.605170	-65.357604
6076	-3.089601	-68.792318	-5.298317	0.000000	-4.605170	-66.473895
6077	-2.739922	-150.275081	-9.729134	0.000000	-4.605170	-325.684753
6078	-0.499334	-37.492502	-6.907755	0.000000	-6.802395	-304.872944
6079	-0.386005	-0.661693	-7.003065	0.000000	-4.605170	-65.357604
6080	-0.653484	-29.529866	-8.748305	0.000000	-5.298317	-264.857552
6081	-1.596846	-93.895878	-5.703782	0.000000	-5.298317	-96.436827
6082	-1.457085	-99.553031	-6.907755	0.000000	-5.703782	-182.933608
6083	0.733962	-25.190395	-6.684612	0.000000	-7.495542	-312.467777
6084	0.000000	-193.412185	0.000000	0.000000	-4.605170	-60.251657
6085	0.000000	-1.933891	-6.214608	0.000000	0.000000	-79.353651
6086	-0.112354	0.968297	-6.396930	0.000000	-6.396930	-300.441000
6087	0.000000	-311.984521	-9.011889	0.000000	-5.298317	-261.991836
6088	0.137938	1.409011	-6.684612	0.000000	-4.605170	-64.431561
6089	-0.286945	-0.278665	-6.684612	0.000000	-4.605170	-64.431561
6090	0.000000	0.000000	-5.991465	0.000000	0.000000	-68.813586
6091	-1.673239	-0.930858	0.000000	0.000000	-5.703782	-304.290508
6092	1.253500	1.871578	-5.991465	0.000000	-5.991465	-252.589605
6093	-5.298317	-62.336137	-5.298317	0.000000	-5.298317	-63.697592
6094	-0.456829	0.284109	-5.703782	0.000000	0.000000	-68.931368
6095	0.000000	-133.364386	-5.298317	0.000000	0.000000	-50.616047
6096	-1.555442	-0.224177	-5.298317	0.000000	-5.703782	-325.267414
6097	0.000000	-260.956397	0.000000	0.000000	-5.298317	-293.142630
6098	-0.274508	1.979297	-5.991465	0.000000	0.000000	-58.006230
6099	-0.274508	0.276226	-5.991465	0.000000	0.000000	-58.006230
6100	-4.605170	-64.472380	-4.605170	0.000000	0.000000	-51.098474
6101	-2.739922	-150.275081	-9.729134	0.000000	-4.605170	-325.684753
6102	0.099013	1.542469	-9.629051	0.000000	-5.298317	-78.681122
6103	-2.739922	-150.275081	-9.729134	0.000000	-4.605170	-325.684753
6104	-8.389360	-439.542872	-8.909235	0.000000	-6.684612	-270.191959
6105	-8.389360	-439.542872	-8.909235	0.000000	-6.684612	-270.191959
6106	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6108	0.166785	1.908299	-7.090077	0.000000	-6.684612	-246.903360
6109	-1.885628	-139.203709	-7.090077	0.000000	-6.684612	-246.903360
6110	0.128823	1.377303	-6.907755	0.000000	-5.703782	-182.933608
6111	0.001664	-36.701333	-5.703782	0.000000	-5.703782	-266.372109
6112	-1.202309	-73.520757	-6.396930	0.000000	-6.396930	-300.441000
6113	6.168905	5.323210	-6.214608	0.000000	-5.298317	-291.683428
6114	-1.280941	2.810093	-6.214608	0.000000	-5.703782	-257.678800
6115	-0.546972	0.510901	-5.298317	0.000000	-5.991465	-64.220838
6116	-1.057797	-2.154756	-5.298317	0.000000	-5.991465	-64.220838
6117	0.000000	-193.412185	0.000000	0.000000	-4.605170	-60.251657
6118	-1.990766	-67.240486	-6.214608	0.000000	-5.703782	-256.300471
6119	0.128650	-34.439188	-6.684612	0.000000	-6.214608	-310.500663
6120	0.000000	-239.468840	-4.605170	0.000000	-5.703782	-60.981761
6121	0.169985	-44.581913	-7.740664	0.000000	-6.214608	-86.531488
6122	0.000000	-1.933891	-6.214608	0.000000	0.000000	-79.353651
6123	-5.298317	-287.311795	0.000000	0.000000	-6.551080	-305.320129
6124	-1.897739	-101.095323	-6.551080	0.000000	-5.703782	-263.867476
6125	-1.897739	-101.095323	-6.551080	0.000000	-5.703782	-263.867476
6126	-3.863852	-168.190958	-6.396930	0.000000	-6.214608	-308.549713
6127	-3.863852	-168.190958	-6.396930	0.000000	-6.214608	-308.549713
6128	-0.166100	1.032555	-5.703782	0.000000	-5.298317	-96.436827
6129	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6130	-7.313220	-398.449498	-7.600902	0.000000	-5.991465	-294.462532
6131	-1.351724	-52.932317	-5.703782	0.000000	-4.605170	-88.089535
6132	-1.885628	-77.882769	-7.090077	0.000000	-6.684612	-246.903360
6133	-3.863852	-168.190958	-6.396930	0.000000	-6.214608	-308.549713
6134	-6.907755	-374.748994	-6.684612	0.000000	-7.090077	-341.725362
6135	0.220417	3.051658	-6.214608	0.000000	0.000000	-79.353651
6136	-0.941791	-0.998464	-6.214608	0.000000	0.000000	-79.353651
6137	-0.340841	-42.576517	-7.170120	0.000000	-5.991465	-219.474866
6138	-1.202309	-73.520757	-6.396930	0.000000	-6.396930	-300.441000
6139	0.169985	-44.581913	-7.740664	0.000000	-6.214608	-86.531488
6140	0.169985	-44.581913	-7.740664	0.000000	-6.214608	-86.531488
6141	0.169985	-44.581913	-7.740664	0.000000	-6.214608	-86.531488
6142	-0.427852	-0.787017	-9.609116	0.000000	0.000000	-78.182131
6143	0.119447	-26.562731	-5.991465	0.000000	-5.298317	-259.506927
6144	0.000000	-56.226890	-4.605170	0.000000	-5.298317	-253.656962
6145	0.629346	-1.204010	-5.298317	0.000000	-5.703782	-66.587965
6146	0.102520	1.727469	-5.991465	0.000000	-4.605170	-76.629850
6147	0.000000	-2.871886	-5.703782	0.000000	0.000000	-70.253122
6148	0.000000	-46.051700	-5.298317	0.000000	0.000000	-55.367589
6149	-5.298317	-62.336137	-5.298317	0.000000	-5.298317	-63.697592
6150	-0.456829	1.267479	-5.298317	0.000000	-5.703782	-58.804739
6151	0.000000	-186.533100	-5.298317	0.000000	0.000000	-50.616047
6152	-4.605170	-4.605170	-5.703782	0.000000	0.000000	-52.407806
6153	-1.843124	4.184252	0.000000	0.000000	-5.298317	-57.025399
6154	0.000000	-186.533100	-5.298317	0.000000	0.000000	-50.616047
6155	-0.274508	0.276226	-5.991465	0.000000	0.000000	-58.006230
6156	-4.605170	-50.656870	-5.298317	0.000000	0.000000	-247.904389
6157	-0.456829	0.284109	-5.703782	0.000000	0.000000	-68.931368
6158	-0.456829	0.284109	-5.703782	0.000000	0.000000	-68.931368
6159	-1.555442	1.745381	-5.991465	0.000000	0.000000	-246.412736
6160	-4.605170	-3.725365	0.000000	0.000000	0.000000	-58.958891
6161	0.000000	-260.956397	0.000000	0.000000	-5.298317	-293.142630
6162	-5.298317	-62.336137	-5.298317	0.000000	-5.298317	-63.697592
6163	-0.763937	-10.824221	-6.396930	0.000000	-5.298317	-83.078899
6164	0.000000	0.000000	0.000000	0.000000	-4.605170	-55.128278
6165	-0.653484	-34.423198	-8.748305	0.000000	-5.298317	-264.857552
6166	-0.230371	1.746255	-9.729134	0.000000	-4.605170	-325.684753
6167	-2.739922	-150.275081	-9.729134	0.000000	-4.605170	-325.684753
6168	-2.739922	-150.275081	-9.729134	0.000000	-4.605170	-325.684753
6169	-0.907687	-33.638383	-6.802395	0.000000	-8.006368	-328.148005
6170	-1.202309	-59.879510	-6.396930	0.000000	-6.396930	-300.441000
6171	0.128650	-34.439188	-6.684612	0.000000	-6.214608	-310.500663
6172	0.000000	-193.412185	0.000000	0.000000	-4.605170	-60.251657
6173	-4.605170	-61.642990	0.000000	0.000000	0.000000	-58.958891
6174	0.128650	-21.072089	-6.684612	0.000000	-6.214608	-310.500663
6175	0.000000	-239.468840	-4.605170	0.000000	-5.703782	-60.981761
