,WADDR_ID,WXCORD,WYCORD
1059,9912 EXECUTIVE DR_HIXON_TN,-85.235416,35.132261
1060,9917 ROLLING WIND DR_SODDY-DAISY_TN,-85.118621,35.219474
1061,9950 FROST RIDGE DR_EAST BRAINERD_TN,-85.084835,34.998849
1062,998 BATTLEFIELD PARKWAY_FORT OGLETHORPE_GA,-85.248132,34.953241
1063,ALABAMA HWY / NASHVILLE ST_RINGGOLD_GA,-85.1232985,34.9182345
1064,ALLIN ST / N ORCHARD KNOB AVE_CHATTANOOGA_TN,-85.2508606,35.0786427
1065,APPLING STREET / AMNICOLA HWY_CHATTANOOGA_TN,-85.2686413,35.0732939
1066,AUGUSTA AIKEN RD / CHESTERFIELD ST S_AIKEN_SC,-81.7195533,33.5604168
1067,BAILEY AVE / S WILLOW ST_CHATTANOOGA_TN,-85.2728424,35.0321826
1068,BATTLELINE RD / ALEXANDER BRIDGE RD_FORT OGLETHORPE_GA,-85.2547988,34.9326477
1069,BAYLOR SCHOOL RD / NEW BAYLOR SCHOOL RD_CHATTANOOGA_TN,-85.3335956,35.0851153
1070,BEAULIEU RD / ALABAMA 277_BRIDGEPORT_AL,-85.7252021,34.9606039
1071,BELLA VISTA DR / N MOORE RD_CHATTANOOGA_TN,-85.219861,35.0281684
1072,BENNETT RD / JOHN ROSS RD_EAST RIDGE_TN,-85.2556299,34.9943268
1073,BONNY OAKS DR / JERSEY PIKE_CHATTANOOGA_TN,-85.1903227,35.0736013
1074,BONNY OAKS DR / YOUNGSTOWN RD_CHATTANOOGA_TN,-85.2167998,35.0804387
1075,BRAINERD RD / N GERMANTOWN RD_CHATTANOOGA_TN,-85.2464485,35.024155
1076,BROAD ST / W 2ND ST_CHATTANOOGA_TN,-85.3106438,35.0547579
1077,BROAD ST / W 3RD ST_CHATTANOOGA_TN,-85.3106352,35.053493
1078,BROAD ST / W 6TH ST_CHATTANOOGA_TN,-85.3105317,35.0496575
1079,BROOKE STONE DR / EMERALD POINTE DR_SALE CREEK_TN,-85.103858,35.3185285
1080,CAMPBELL ST / MOON ST_CHATTANOOGA_TN,-85.2434349,35.0696258
1081,CENTRAL AVE / E 11TH ST_CHATTANOOGA_TN,-85.2932766,35.0377343
1082,CHURCH ST NE / 2ND ST NE_CLEVELAND_TN,-84.8742903,35.160111
1083,CLARENCE KING DR / UNION GROVE RD SE_ADAIRSVILLE_GA,-84.927104,34.4350278
1084,CRABTREE ST / WOLVERINE DR_TRENTON_GA,-85.5126229,34.8720353
1085,DAYTON PIKE /  HARRISON LN_SODDY-DAISY_TN,-85.200603,35.2363017
1086,DISCOVERY DR_CHATTANOOGA_TN,-85.14955,35.074739
1087,E 11TH ST / DOUGLAS ST_CHATTANOOGA_TN,-85.3037968,35.041806
1088,E 20TH ST / WASHINGTON ST_CHATTANOOGA_TN,-85.3053823,35.0302865
1089,E 3RD ST / CENTRAL AVE_CHATTANOOGA_TN,-85.2881864,35.0468933
1090,E BRAINERD RD / GUNBARREL RD_CHATTANOOGA_TN,-85.1636395,35.015193
1091,E BRAINERD RD / LEE HWY_CHATTANOOGA_TN,-85.2079541,35.0164088
1092,E ML KING BLVD / GEORGIA AVE_CHATTANOOGA_TN,-85.308264,35.0457804
1093,E ML KING BLVD / MARKET ST_CHATTANOOGA_TN,-85.3096801,35.0456297
1094,EAST BRAINERD RD / CONCHORD RD_CHATTANOOGA_TN,-85.172238,35.01875
1095,EAST GATE SHOPING CENTER / LEE HWY_CHATTANOOGA_TN,-85.2159681,35.005914
1096,FLYNN ST / LINDSAY ST_CHATTANOOGA_TN,-85.3065281,35.0457994
1097,FOUNDERS WAY / ENTERPRISE PARK DR_CHATTANOOGA_TN,-85.1855797,35.0706025
1098,GAME RESERVE RD / WHASHA LN_CHATTANOOGA_TN,-85.42724,35.139812
1099,GEORGE TOWN RD / OLD LEE HWY_OOLTEWAH_TN,-85.0948945,35.0728993
1100,GEORGIA 3 / TIPTON DR_INDIAN SPRINGS_GA,-85.1392452,34.9376229
1101,GILLESPIE RD / HOYT ST_CHATTANOOGA_TN,-85.2372711,35.0410709
1102,GLENWOOD DR / CITICO AVE_CHATTANOOGA_TN,-85.2594254,35.0408936
1103,GLENWOOD DR / DESALES AVE_CHATTANOOGA_TN,-85.2594045,35.0404689
1104,HAMBY RD / SEQUOYAH ACCESS RD_SODDY-DAISY_TN,-85.132841,35.230599
1105,HAMILTON AVE / 19TH ST_SOUTH PITTSBURG_TN,-85.7235394,34.9928196
1106,HAMILTON PLACE BLVD / GUNBARREL RD_CHATTANOOGA_TN,-85.3096801,35.0456297
1107,HIXSON PIKE / ADAMS RD_CHATTANOOGA_TN,-85.232778,35.140556
1108,HWY 153 / GADD RD_CHATTANOOGA_TN,-85.2487384,35.1418205
1109,HWY 153 / HAMILL RD_CHATTANOOGA_TN,-85.2394932,35.1230939
1110,IGOU FERRY RD / STONESAGE RD_LAKESITE_TN,-85.0880091,35.2331263
1111,INTERSTATE 24 / HWY 27_CHATTANOOGA_TN,-85.2962555,35.0199898
1112,JAMES BLVD / ROLLING WAY_SIGNAL MOUNTAIN_TN,-85.3362882,35.1331869
1113,JENKINS RD / EAST BRAINERD RD_CHATTANOOGA_TN,-85.1532148,35.0090203
1114,JUPITER RD / FRONTIER BLUFF RD_LOOKOUT MOUNTAIN_GA,-85.3761448,34.965543
1115,LAUREL BRAE DR / STATE HIGHWAY 156_SEWANEE_TN,-85.8919786,35.2009175
1116,LEE HWY / OOLTEWAH RINGGOLD RD_OOLTEWAH_TN,-85.0585229,35.0828724
1117,MARKET ST /  2ND ST_CHATTANOOGA_TN,-85.309711,35.0547818
1118,MARKET ST / E 6TH ST_CHATTANOOGA_TN,-85.3095494,35.0496808
1119,MARKET ST / E 8TH ST_CHATTANOOGA_TN,-85.3095042,35.0470692
1120,MARKET ST / E MARTIN LUTHER KING BLVD_CHATTANOOGA_TN,-85.3096801,35.0456297
1121,MARKET ST / W 6TH ST_CHATTANOOGA_TN,-85.3097054,35.049693
1122,MC FARLAND ST / CHURCH OF CHRIST_ROSSVILLE_GA,-85.2860676,34.9831309
1123,MCCALLIE AVE / N WILLOW ST_CHATTANOOGA_TN,-85.2712547,35.034639
1124,MOUNTAIN CREEK RD / CREEK DR_CHATTANOOGA_TN,-85.3037576,35.1354035
1125,N CREST RD / CABIN RD_CHATTANOOGA_TN,-85.2525529,35.0474137
1126,N LEE HWY / STUART RD NE_CLEVELAND_TN,-84.8456685,35.201046
1127,OAK ST / LINDSAY ST_CHATTANOOGA_TN,-85.3050541,35.0483577
1128,OAK ST / PALMETTO ST_CHATTANOOGA_TN,-85.2953389,35.0446524
1129,PINE ST / CEDAR ST_CHATTANOOGA_TN,-85.2333218,35.0911216
1130,RED HOT TRAIL / CORDELL RD_ROCK SPRING_GA,-85.2137527,34.7534713
1131,RINGGOLD RD / E RIDGE AVE_EAST RIDGE_TN,-85.2434744,34.9972655
1132,RINGGOLD RD / FRUITLAND DR_EAST RIDGE_TN,-85.2302722,34.9935622
1133,RIVER CHASE RD / FOX DEN LN_HIXSON_TN,-85.193527,35.1306316
1134,S HOLLY ST / BENNETT AVE_CHATTANOOGA_TN,-85.2825884,35.0308341
1135,S MARKET ST / ALTON PARK BLVD_CHATTANOOGA_TN,-85.3115107,35.0201481
1136,S PENTZ ST / W CUYLER ST_DALTON_GA,-84.9702228,34.7698021
1137,SCENIC HWY / BAILEY RD_LOOKOUT MOUNTAIN_GA,-85.4108776,34.923465
1138,SCHOOL LN / ALLGOOD RD_CHATTANOOGA VALLEY_GA,-85.3587554,34.9286962
1139,SHALLOWFORD RD / HICKORY VALLEY RD_CHATTANOOGA_TN,-85.166253,35.0462739
1140,SIGNAL MOUNTAIN BLVD / MOUNTAIN CREEK RD_CHATTANOOGA_TN,-85.3280718,35.098569
1141,STANDIFER GAP RD / WALKER RD_CHATTANOOGA_TN,-85.1386973,35.0521811
1142,STEWART ST/RICHARDSON ST_OGLETHORPE_GA,-84.0611549,32.2892473
1143,TAFT HIGHWAY / COUNTY LINE RD_CHATTANOOGA_TN,-85.353642,35.189557
1144,U.S. 11 / E VALLEY DR_BRISTOL_VA,-82.1723062,36.6150803
1145,UNIVERISTY DR / APISON PIKE_COLLEGEDALE_TN,-85.0486677,35.0529119
1146,VOLKSWAGEN DR / US 11_CHATTANOOGA_TN,-85.1122474,35.0733476
1147,W 3RD ST / BROAD ST_CHATTANOOGA_TN,-85.3106352,35.053493
1148,W WALNUT AVE / COLLEGE DR_DALTON_GA,-85.0021173,34.7610439
1149,WARNER BRIDGE RD / CARD RD_SHELBYVILLE_TN,-86.5804473,35.5174913
1150,WILLARD DR / CROSS ST_CHATTANOOGA_TN,-85.2079753,35.0838684
1151,YALE ST / GRASTON AVE_EAST RIDGE_TN,-85.2216726,34.9981559
