RespondentID,Route ,linked trip weight,unlinked weight (boarding weight),TAZ_ID_LEFT,DISTRICT_LEFT,TAZ_ID_DEST,DISTRICT_DEST
4270484129.0,9- East Lake,2.504202,2.504202,315,9.0,293,9.0
4270488888.0,9- East Lake,2.504202,5.008404,266,9.0,752,9.0
4270494811.0,13- Rossville,2.37037,4.74074,734,9.0,157,8.0
4270503165.0,16- Northgate,1.833333,1.833333,392,4.0,246,9.0
4270509055.0,16- Northgate,1.833333,1.833333,393,4.0,246,9.0
4270514796.0,16- Northgate,1.833333,1.833333,385,4.0,279,9.0
4270521666.0,16- Northgate,1.833333,1.833333,849,9.0,289,9.0
4270525503.0,16- Northgate,1.833333,3.666666,315,9.0,711,7.0
4270531419.0,16- Northgate,1.833333,3.666666,315,9.0,711,7.0
4270537382.0,16- Northgate,1.833333,1.833333,500,4.0,267,9.0
4270587147.0,19- Cromwell Road,1.52381,3.04762,292,9.0,305,9.0
4270612226.0,4- Hamilton Place,2.734848,5.469696,431,8.0,428,8.0
4270632478.0,4- Hamilton Place,2.734848,8.204544,331,8.0,711,7.0
4270641016.0,4- Hamilton Place,2.734848,5.469696,462,8.0,462,8.0
4270652353.0,4- Hamilton Place,2.734848,2.734848,431,8.0,462,8.0
4270675422.0,4- Hamilton Place,2.734848,5.469696,336,8.0,711,7.0
4270705439.0,4- Hamilton Place,2.734848,2.734848,711,7.0,487,7.0
4270728109.0,6- East Brainerd,1.0,3.0,266,9.0,467,8.0
4270735000.0,6- East Brainerd,1.0,3.0,334,8.0,862,7.0
4270740534.0,4- Hamilton Place,2.734848,2.734848,272,9.0,405,9.0
4270746748.0,1- Alton Park,2.488372,2.488372,488,7.0,405,9.0
4271177240.0,1- Alton Park,2.488372,2.488372,222,9.0,405,9.0
4271192796.0,4- Hamilton Place,2.734848,2.734848,462,8.0,332,8.0
4271199378.0,5- North Brainerd,1.022727,1.022727,432,8.0,717,8.0
4271207299.0,5- North Brainerd,1.022727,1.022727,465,8.0,717,8.0
4271221920.0,5- North Brainerd,1.022727,2.045454,322,9.0,428,8.0
4271231249.0,5- North Brainerd,1.022727,3.068181,449,8.0,717,8.0
4271238792.0,5- North Brainerd,1.022727,3.068181,905,9.0,466,8.0
4271249469.0,4- Hamilton Place,2.734848,5.469696,462,8.0,487,7.0
4271258487.0,4- Hamilton Place,2.734848,8.204544,271,9.0,724,9.0
4271265288.0,4- Hamilton Place,2.734848,2.734848,336,8.0,279,9.0
4271270535.0,4- Hamilton Place,2.734848,2.734848,454,8.0,278,9.0
4286437795.0,2- North Chattanooga,1.457627,1.457627,244,9.0,309,4.0
4286363386.0,2- North Chattanooga,1.457627,1.457627,849,9.0,309,4.0
4286385063.0,13- Rossville,2.37037,7.11111,335,8.0,757,8.0
4286394893.0,21- Golden Gateway,2.755814,5.511628,849,9.0,717,8.0
4286429141.0,4- Hamilton Place,2.734848,5.469696,293,9.0,734,9.0
4286449130.0,9- East Lake,2.504202,7.512606,266,9.0,715,13.0
4286461974.0,4- Hamilton Place,2.734848,2.734848,428,8.0,715,13.0
4288234246.0,4- Hamilton Place,2.734848,2.734848,711,7.0,711,7.0
4288241378.0,4- Hamilton Place,2.734848,5.469696,294,9.0,294,9.0
4288246984.0,8- Eastdale,1.421053,2.842106,735,8.0,332,8.0
4288258453.0,4- Hamilton Place,2.734848,2.734848,332,8.0,258,9.0
4288264273.0,8- Eastdale,1.421053,2.842106,430,8.0,214,9.0
4288269475.0,16- Northgate,1.833333,1.833333,426,8.0,679,5.0
4288274616.0,16- Northgate,1.833333,3.666666,849,9.0,849,9.0
4288286365.0,16- Northgate,1.833333,1.833333,386,4.0,398,4.0
4290412843.0,9- East Lake,2.504202,5.008404,416,9.0,711,7.0
4290426050.0,9- East Lake,2.504202,7.512606,314,9.0,863,7.0
4290441864.0,9- East Lake,2.504202,7.512606,319,9.0,863,7.0
4292188130.0,19- Cromwell Road,1.52381,3.04762,834,9.0,225,9.0
4292201347.0,14- Mocs Express,2.678571,5.357142,189,9.0,694,8.0
4292217734.0,1- Alton Park,2.488372,2.488372,292,9.0,292,9.0
4292225836.0,8- Eastdale,1.421053,4.263159,336,8.0,292,9.0
4292233369.0,5- North Brainerd,1.022727,3.068181,451,8.0,223,9.0
4292257016.0,5- North Brainerd,1.022727,2.045454,449,8.0,711,7.0
4292265523.0,2- North Chattanooga,1.457627,4.372881,849,9.0,711,7.0
4292279949.0,2- North Chattanooga,1.457627,1.457627,849,9.0,223,9.0
4292287278.0,21- Golden Gateway,2.755814,5.511628,341,9.0,223,9.0
4292297061.0,21- Golden Gateway,2.755814,5.511628,849,9.0,274,9.0
4292305729.0,21- Golden Gateway,2.755814,2.755814,849,9.0,227,9.0
4292315994.0,1- Alton Park,2.488372,2.488372,415,9.0,272,9.0
4292326789.0,1- Alton Park,2.488372,2.488372,908,9.0,726,9.0
4292339301.0,1- Alton Park,2.488372,2.488372,907,9.0,266,9.0
4292348856.0,1- Alton Park,2.488372,2.488372,228,9.0,838,9.0
4292358847.0,1- Alton Park,2.488372,4.976744,272,9.0,882,9.0
4292366896.0,1- Alton Park,2.488372,2.488372,752,9.0,271,9.0
4292374713.0,1- Alton Park,2.488372,4.976744,837,9.0,271,9.0
4292385665.0,6- East Brainerd,1.0,3.0,474,8.0,271,9.0
4292435243.0,6- East Brainerd,1.0,3.0,752,9.0,863,7.0
4292443894.0,6- East Brainerd,1.0,1.0,487,7.0,540,7.0
4292456188.0,6- East Brainerd,1.0,2.0,752,9.0,396,4.0
4292495912.0,10- East Chattanooga,3.184783,3.184783,223,9.0,723,9.0
4292506270.0,10- East Chattanooga,3.184783,6.369566,326,9.0,545,7.0
4292517006.0,10- East Chattanooga,3.184783,6.369566,752,9.0,849,9.0
4292535684.0,10- East Chattanooga,3.184783,6.369566,405,9.0,410,9.0
4292545139.0,10- East Chattanooga,3.184783,6.369566,907,9.0,907,9.0
4292553816.0,10- East Chattanooga,3.184783,3.184783,897,8.0,344,8.0
4292581378.0,8- Eastdale,1.421053,1.421053,405,9.0,221,9.0
4292589819.0,4- Hamilton Place,2.734848,5.469696,267,9.0,717,8.0
4292600969.0,4- Hamilton Place,2.734848,5.469696,276,9.0,841,7.0
4292620107.0,4- Hamilton Place,2.734848,5.469696,717,8.0,717,8.0
4292629288.0,4- Hamilton Place,2.734848,5.469696,267,9.0,717,8.0
4292642022.0,4- Hamilton Place,2.734848,5.469696,849,9.0,332,8.0
4293598074.0,4- Hamilton Place,2.734848,5.469696,309,4.0,418,8.0
4293607222.0,4- Hamilton Place,2.734848,5.469696,309,4.0,418,8.0
4293666888.0,4- Hamilton Place,2.734848,8.204544,252,4.0,717,8.0
4293679433.0,4- Hamilton Place,2.734848,5.469696,279,9.0,717,8.0
4293697918.0,4- Hamilton Place,2.734848,5.469696,472,7.0,717,8.0
4293728156.0,4- Hamilton Place,2.734848,5.469696,318,9.0,279,9.0
4293737933.0,4- Hamilton Place,2.734848,2.734848,763,7.0,285,9.0
4293746572.0,4- Hamilton Place,2.734848,8.204544,335,8.0,711,7.0
4293754305.0,4- Hamilton Place,2.734848,8.204544,335,8.0,717,8.0
4293763943.0,4- Hamilton Place,2.734848,5.469696,304,9.0,849,9.0
4289229925.0,4- Hamilton Place,2.734848,5.469696,264,9.0,462,8.0
4289352368.0,4- Hamilton Place,2.734848,2.734848,865,7.0,6,12.0
4289443502.0,4- Hamilton Place,2.734848,5.469696,849,9.0,227,9.0
4289942766.0,4- Hamilton Place,2.734848,8.204544,317,9.0,317,9.0
4289953303.0,4- Hamilton Place,2.734848,8.204544,849,9.0,717,8.0
4289965065.0,4- Hamilton Place,2.734848,5.469696,240,13.0,717,8.0
4289975273.0,4- Hamilton Place,2.734848,2.734848,835,9.0,849,9.0
4290001550.0,4- Hamilton Place,2.734848,2.734848,694,8.0,481,8.0
4290024883.0,4- Hamilton Place,2.734848,2.734848,487,7.0,241,13.0
4290179281.0,4- Hamilton Place,2.734848,5.469696,465,8.0,723,9.0
4290192398.0,4- Hamilton Place,2.734848,5.469696,263,9.0,454,8.0
4290227303.0,4- Hamilton Place,2.734848,2.734848,395,4.0,279,9.0
4290235953.0,13- Rossville,2.37037,4.74074,319,9.0,849,9.0
4290291585.0,13- Rossville,2.37037,2.37037,276,9.0,297,9.0
4290351701.0,13- Rossville,2.37037,4.74074,420,8.0,297,9.0
4292305680.0,13- Rossville,2.37037,4.74074,429,8.0,410,9.0
4293111336.0,3- Enterprise South,1.0,2.0,324,9.0,748,7.0
4293117145.0,3- Enterprise South,1.0,1.0,404,13.0,748,7.0
4293136011.0,3- Enterprise South,1.0,1.0,500,4.0,500,4.0
4293146928.0,3- Enterprise South,1.0,1.0,302,9.0,748,7.0
4293160527.0,2- North Chattanooga,1.457627,2.915254,309,4.0,723,9.0
4293173628.0,2- North Chattanooga,1.457627,1.457627,309,4.0,238,9.0
4293188911.0,2- North Chattanooga,1.457627,1.457627,384,4.0,244,9.0
4293352250.0,2- North Chattanooga,1.457627,1.457627,309,4.0,309,4.0
4293595048.0,2- North Chattanooga,1.457627,1.457627,849,9.0,309,4.0
4293601052.0,4- Hamilton Place,2.734848,5.469696,460,8.0,487,7.0
4293606513.0,4- Hamilton Place,2.734848,2.734848,232,9.0,908,9.0
4293611337.0,4- Hamilton Place,2.734848,2.734848,322,9.0,487,7.0
4293663038.0,4- Hamilton Place,2.734848,2.734848,276,9.0,481,8.0
4293667262.0,6- East Brainerd,1.0,2.0,764,7.0,460,8.0
4293676663.0,6- East Brainerd,1.0,3.0,540,7.0,382,4.0
4293688980.0,6- East Brainerd,1.0,1.0,863,7.0,476,8.0
4293694797.0,6- East Brainerd,1.0,2.0,326,9.0,844,7.0
4293711534.0,8- Eastdale,1.421053,2.842106,454,8.0,434,8.0
4293720606.0,8- Eastdale,1.421053,4.263159,731,9.0,379,13.0
4293725962.0,8- Eastdale,1.421053,2.842106,765,7.0,897,8.0
4293730576.0,8- Eastdale,1.421053,1.421053,434,8.0,434,8.0
4293735937.0,8- Eastdale,1.421053,1.421053,434,8.0,428,8.0
4293740223.0,8- Eastdale,1.421053,2.842106,898,8.0,898,8.0
4293750135.0,8- Eastdale,1.421053,4.263159,384,4.0,717,8.0
4293754981.0,8- Eastdale,1.421053,2.842106,711,7.0,432,8.0
4293760163.0,8- Eastdale,1.421053,2.842106,431,8.0,432,8.0
4293764953.0,8- Eastdale,1.421053,1.421053,717,8.0,432,8.0
4293769856.0,16- Northgate,1.833333,3.666666,833,9.0,432,8.0
4293778215.0,4- Hamilton Place,2.734848,8.204544,240,13.0,844,7.0
4293794606.0,19- Cromwell Road,1.52381,1.52381,268,9.0,712,7.0
4293798972.0,19- Cromwell Road,1.52381,1.52381,865,7.0,267,9.0
4293802440.0,19- Cromwell Road,1.52381,1.52381,903,8.0,882,9.0
4293806199.0,3- Enterprise South,1.0,1.0,748,7.0,268,9.0
4293810336.0,3- Enterprise South,1.0,2.0,305,9.0,749,7.0
4293813644.0,3- Enterprise South,1.0,1.0,866,7.0,808,7.0
4293817256.0,21- Golden Gateway,2.755814,2.755814,227,9.0,309,4.0
4293821045.0,16- Northgate,1.833333,3.666666,849,9.0,223,9.0
4293825074.0,2- North Chattanooga,1.457627,2.915254,279,9.0,717,8.0
4293828810.0,21- Golden Gateway,2.755814,5.511628,849,9.0,752,9.0
4293832807.0,21- Golden Gateway,2.755814,5.511628,849,9.0,308,4.0
4293842444.0,21- Golden Gateway,2.755814,2.755814,238,9.0,849,9.0
4297708495.0,9- East Lake,2.504202,2.504202,724,9.0,415,9.0
4297711155.0,16- Northgate,1.833333,3.666666,723,9.0,679,5.0
4297713498.0,9- East Lake,2.504202,5.008404,334,8.0,410,9.0
4297722357.0,9- East Lake,2.504202,2.504202,314,9.0,679,5.0
4297723561.0,9- East Lake,2.504202,2.504202,224,9.0,412,9.0
4297728338.0,4- Hamilton Place,2.734848,2.734848,309,4.0,254,9.0
4297729564.0,4- Hamilton Place,2.734848,5.469696,763,7.0,849,9.0
4297732235.0,4- Hamilton Place,2.734848,2.734848,487,7.0,265,9.0
4297733946.0,4- Hamilton Place,2.734848,2.734848,228,9.0,717,8.0
4297734825.0,4- Hamilton Place,2.734848,2.734848,426,8.0,487,7.0
4297740177.0,4- Hamilton Place,2.734848,8.204544,328,8.0,764,7.0
4297741437.0,4- Hamilton Place,2.734848,5.469696,694,8.0,487,7.0
4297742764.0,4- Hamilton Place,2.734848,2.734848,694,8.0,487,7.0
4297744874.0,4- Hamilton Place,2.734848,2.734848,328,8.0,711,7.0
4373614054.0,4- Hamilton Place,2.734848,2.734848,865,7.0,229,9.0
4384066347.0,4- Hamilton Place,2.734848,5.469696,849,9.0,227,9.0
4401779443.0,21- Golden Gateway,2.755814,5.511628,849,9.0,430,8.0
4401804301.0,2- North Chattanooga,1.457627,2.915254,335,8.0,335,8.0
4401829568.0,4- Hamilton Place,2.734848,2.734848,721,9.0,227,9.0
4401845747.0,4- Hamilton Place,2.734848,5.469696,429,8.0,849,9.0
4401905125.0,14- Mocs Express,2.678571,2.678571,275,9.0,278,9.0
4401964371.0,21- Golden Gateway,2.755814,5.511628,849,9.0,837,9.0
4401992306.0,21- Golden Gateway,2.755814,2.755814,849,9.0,309,4.0
4402010510.0,21- Golden Gateway,2.755814,8.267441999999999,905,9.0,849,9.0
4402046595.0,1- Alton Park,2.488372,4.976744,905,9.0,734,9.0
4402471196.0,1- Alton Park,2.488372,7.465116,907,9.0,488,7.0
