,RespondentID,Route ,Route - In/Out Bound,Left From,Left Other,Left St No,Left St Name,Left Nearest Intersection,Left Name,Final Destination,Destination-Other,Dest St No,Dest St Name,Dest Nearest Intersection ,Dest Name,Zipcode,confidence_left,lat_left,lng_left,confidence_dest,lat_dest,lng_dest,Route,Geocode_result_left,Geocode_result_dest,Left_Add_EDIT,lat_left_EDIT,lng_left_EDIT,Dest_Add_EDIT,lat_dest_EDIT,lng_dest_EDIT
1487,4261754694,4- Hamilton Place,Out Bound,Home,,706,W 12th St CTE,,,Home,,,Lee Hwy,,Burger King,37401,9,35.0443905,-85.316356,9,35.0306673,-85.1840253,4- Hamilton Place,pass,pass,,,,,,
1488,4261758402,4- Hamilton Place,In Bound,Personal errands,,,,,,Home,,,,,,37,,,,,,,4- Hamilton Place,insufficient_data,insufficient_data,,,,,,
1489,4261763194,4- Hamilton Place,In Bound,Recreation,,,Brainerd Rd,Brainerd & Belvoir,Brainerd United Methodist,Home,,1,E 11th St,E 11th st & Market St,Patten Towers,37404,9,35.01636,-85.2344042,9,35.0440479,-85.3088152,4- Hamilton Place,pass,pass,,,,,,
1490,4261836460,4- Hamilton Place,Out Bound,Home,,951,Boynton,,MLK,Home,,,5,,,,9,35.0478503,-85.3206087,9,35.0306678,-85.1590496,4- Hamilton Place,pass,pass,,,,,,
1491,4261843119,4- Hamilton Place,In Bound,Work,,,Marriot Hotel,,,Home,,,,,,37411,9,35.0434593,-85.3126889,,,,4- Hamilton Place,pass,insufficient_data,,,,,,
1492,4261847328,4- Hamilton Place,Out Bound,Home,,,,4th & Market,,Store,,,,,MD,37408,9,35.0522576,-85.3096174,9,35.0411548,-85.2582596,4- Hamilton Place,pass,pass,,,,,,
1493,4261851845,4- Hamilton Place,Out Bound,Work,,,Market St,,Family Dollar,Home,,809,Belmeade,,,37411,9,35.0505008,-85.3098734,9,35.0389472,-85.2401618,4- Hamilton Place,pass,pass,,,,,,
1494,4261857492,4- Hamilton Place,Out Bound,Store,,,Brainerd Rd,,Walmart,Home,,,,,,37421,9,35.0053727,-85.1491517,,,,4- Hamilton Place,pass,insufficient_data,,,,,,
1495,4261861765,4- Hamilton Place,Out Bound,School (K-12),,,Virginia College,,,Home,,6200,Fisk Ave #rm 3,,,37421,9,35.0071276,-85.2102605,9,35.037895,-85.186261,4- Hamilton Place,pass,pass,,,,,,
1496,4261865803,4- Hamilton Place,Out Bound,Home,,879,Vine St,,,Store,,,Shallowford Rd,,,37402,9,35.044867,-85.2921624,4,35.0539565,-85.1889657,4- Hamilton Place,pass,no_pass,,,,,,
1497,4261880478,4- Hamilton Place,In Bound,Personal errands,,,,,,Personal errands,,,,,,37406,,,,,,,4- Hamilton Place,insufficient_data,insufficient_data,,,,,,
1498,4261885668,19- Cromwell Road,In Bound,Home,,,,,,Personal errands,,,,,,37421,,,,,,,19- Cromwell Road,insufficient_data,insufficient_data,,,,,,
1499,4261891527,2- North Chattanooga,In Bound,Store,,,Market,4th & Market,Across from Dollar Store,Home,,959,Boynton Dr,MLK & Boynton Dr,Boynton Terrace,37402,9,35.0505008,-85.3098734,9,35.0465178,-85.320399,2- North Chattanooga,pass,pass,,,,,,
1500,4261896399,5- North Brainerd,In Bound,,,,Akins,,,Personal errands,,,,,Eastgate Mall,37406,9,35.0437018,-85.2336979,9,35.0084556,-85.2151665,5- North Brainerd,pass,pass,,,,,,
1501,4261901798,5- North Brainerd,Out Bound,Work,,Ihop,Brainerd,,,Home,,1520,Akins Dr,,,37411,9,35.0120541,-85.2126761,9,35.0430383,-85.2337336,5- North Brainerd,pass,pass,,,,,,
1502,4261904645,5- North Brainerd,Out Bound,Work,,,,Colonial & Moore Rd,,Work,,,,,Downtown,,9,35.0195731,-85.2246483,9,35.0456297,-85.3096801,5- North Brainerd,pass,pass,,,,,,
1503,4261912230,5- North Brainerd,Out Bound,Home,,,,Woodmore & Howell,,Work,,2100,Hamilton Pl Blvd,,,37411,9,35.0319895,-85.2270252,9,35.0340089,-85.1587186,5- North Brainerd,pass,pass,,,,,,
1504,4261916231,5- North Brainerd,Out Bound,School (K-12),,724,Belle Vist Ave,,,Store,,,Bank,Eastgate & Brainerd,1st TN Bank,37411,9,35.0321658,-85.2345021,9,35.048276,-85.3103009,5- North Brainerd,pass,pass,,,,,,
1505,4261931543,5- North Brainerd,Out Bound,Home,,2208,Union Ave,Bailey & Kelley,,Work,,,,Rogers Rd & Gillespie,,37404,9,35.030451,-85.271553,9,35.0295527,-85.2408761,5- North Brainerd,pass,pass,,,,,,
1506,4261937033,4- Hamilton Place,Out Bound,Home,,3700,Cherryton,Brainerd & Germantown,,Social / restaurant,,,,,Hamilton Place Mall,37411,9,35.0240541,-85.2427731,9,35.0336912,-85.1585253,4- Hamilton Place,pass,pass,,,,,,
1507,4261941596,4- Hamilton Place,Out Bound,Home,,1695,Dodson Ave,Chamberlain & Ocoee,,Work,,,Lee Hwy,Lee Hwy & Vance Rd,,37406,9,35.0554218,-85.2595741,9,35.0294852,-85.1870575,4- Hamilton Place,pass,pass,,,,,,
1508,4261946994,4- Hamilton Place,Out Bound,Home,,2804,5th Ave,4th Ave & 28th St,,Work,,490,Greenway View,Greenway view & Walmart,Walmart,37407,9,35.0105444,-85.2822907,9,35.0085358,-85.2051089,4- Hamilton Place,pass,pass,,,,,,
1509,4261953147,4- Hamilton Place,Out Bound,Work,,400,E 11th St,11th & Houston,Corner of 11th & Houston,Home,,,Bennett Ave,,,37404,9,35.04298,-85.30677,7,35.0297754,-85.2796913,4- Hamilton Place,pass,no_pass,,,,,,
1510,4261991432,21- Golden Gateway,In Bound,Home,,,JC Towers,,,Personal errands,,,Downtown,,,37402,9,35.04689,-85.31873,9,35.0456297,-85.3096801,21- Golden Gateway,pass,pass,,,,,,
1511,4261996857,21- Golden Gateway,In Bound,Home,,,JC Towers,,,Personal errands,,,Downtown,,,37402,9,35.04689,-85.31873,9,35.0456297,-85.3096801,21- Golden Gateway,pass,pass,,,,,,
1512,4262001031,21- Golden Gateway,In Bound,Home,,,JC Towers,,,Recreation,,,Downtown,,,37402,9,35.04689,-85.31873,9,35.0456297,-85.3096801,21- Golden Gateway,pass,pass,,,,,,
1513,4262006630,3- Enterprise South,Out Bound,Home,,4118,Wilkesview Dr,Bonny Oaks & Hwy 58,,Work,,,Volkswagen Dr,Bonny Oaks & Lee hwy,,37406,9,35.0789266,-85.2046435,9,35.0607122,-85.1342386,3- Enterprise South,pass,pass,,,,,,
1514,4262012487,3- Enterprise South,In Bound,Home,,,Mulberry St,Mulberry & Willow,Home,University / College,,,Amnicola Hwy,,Chattanooga State,37404,9,35.0223927,-85.2793765,9,35.1003674,-85.2375518,3- Enterprise South,pass,pass,,,,,,
1515,4262016946,13- Rossville,In Bound,Home,,2117,Rossville Blvd,,,Work,,,Cameron Hill,,Blue Cross Blue Shield,37404,9,35.026222,-85.2993197,9,35.0532016,-85.3180524,13- Rossville,pass,pass,,,,,,
1516,4262020885,13- Rossville,Out Bound,Home,,18,S Germantown Rd,Brainerd & Germantown,,Work,,3815,Rossville Blvd,Rossville & 39th,,37411,9,35.0231597,-85.2462509,9,34.9990972,-85.2919017,13- Rossville,pass,pass,,,,,,
1517,4262028813,13- Rossville,In Bound,Home,,717,E 11th St,Market & Georgia,,Work,,,23rd,,Bojangles,37401,9,35.0407188,-85.3004128,9,35.020778,-85.286405,13- Rossville,pass,pass,,,,,,
1518,4262033258,13- Rossville,In Bound,Home,,3104,4th Ave,,,Work,,401,Chesnut,,,37407,9,35.0075545,-85.2849174,9,35.0518602,-85.3121677,13- Rossville,pass,pass,,,,,,
1519,4262037642,13- Rossville,In Bound,Home,,,4th Ave,23,,Personal errands,,,Broad St,,,37407,7,35.0080104,-85.2849525,6,35.032616,-85.3140632,13- Rossville,no_pass,no_pass,4th Ave & E 23rd St,35.01794175,-85.27968578,,,
1520,4262044052,13- Rossville,In Bound,Home,,1904,Mulberry St,,Market St & 12th,Social / restaurant,,2296,Gunbarrel,,Steak & Shake,37404,9,35.0211588,-85.2803104,9,35.0398145,-85.1497293,13- Rossville,pass,pass,,,,,,
1521,4262049229,13- Rossville,In Bound,Home,,2000,E 23rd St,4th,,Home,,,Market St,Market & 5th,,37404,9,35.0185179,-85.282513,9,35.0509513,-85.3095897,13- Rossville,pass,pass,,,,,,
1522,4262053307,13- Rossville,In Bound,Home,,,4th,23rd,,Personal errands,,,Market,,,37407,9,35.0179478,-85.2796804,9,35.0558478,-85.310956,13- Rossville,pass,pass,,,,,,
1523,4262057440,13- Rossville,In Bound,Home,,48th,Rossville Blvd,Rossville & Dodds Ave,Walgreens,Personal errands,,6th,Market ,6th & Market,Regions Bank,37407,9,34.9870277,-85.287547,9,35.0494423,-85.310066,13- Rossville,pass,pass,,,,,,
1524,4262062553,13- Rossville,Out Bound,Home,,,6th St,,,Personal errands,Plasma Center,,,,,37402,8,35.0496162,-85.3116946,,,,13- Rossville,pass,insufficient_data,,,,,,
1525,4262066595,13- Rossville,Out Bound,Home,,2706,Woodside,Dobbs & 24th ,Robert Willingham,,,,,,,,9,35.0110793,-85.2739967,,,,13- Rossville,pass,insufficient_data,,,,,,
1526,4262072466,13- Rossville,In Bound,Home,,3517,4th Ave,4th & 35th,,Work,,,,6th & Market,,37407,9,35.0025251,-85.2881098,9,35.0496808,-85.3095494,13- Rossville,pass,pass,,,,,,
1527,4262078054,13- Rossville,In Bound,Home,,2444,5th,23rd,,Work,,763,E MLK Blvd,,,37407,9,35.0151577,-85.2798012,9,35.0420022,-85.2975241,13- Rossville,pass,pass,,,,,,
1528,4262083856,13- Rossville,In Bound,Home,,2001,23rd St,23rd,,Work,,,Brainerd Rd,,,37404,9,35.0196975,-85.2830383,6,35.0166054,-85.2366382,13- Rossville,pass,no_pass,,,,,,
1529,4262089830,13- Rossville,In Bound,Home,,727,11th St,,,Recreation,,,Rossville,,,37403,9,35.0406142,-85.299928,7,35.0310866,-85.3029892,13- Rossville,pass,no_pass,,,,,,
1530,4262093115,13- Rossville,Out Bound,Medical/hospital,,,11th,11th & Peeples,,Medical / Hospital,,979,E 3rd St,,Erlanger Hospital,37403,9,35.0400336,-85.2993638,9,35.0480353,-85.2893997,13- Rossville,pass,pass,,,,,,
1531,4262099275,13- Rossville,In Bound,Home,,1000,16 st,Main & Pok,,Home,,50 st,Rossville,50 st & Rossville,,37408,9,35.030372,-85.2953828,9,34.9856233,-85.2872522,13- Rossville,pass,pass,,,,,,
1532,4262103032,13- Rossville,In Bound,Home,,,,Brainerd & Germantown,,Personal errands,,,,How,Brainerd & Germantown,,9,35.024155,-85.2464485,9,35.0248197,-85.2456763,13- Rossville,pass,pass,,,,,,
1533,4262108526,13- Rossville,In Bound,Home,,2256,E 26th St,Fest & 4th Eastlake Courts,,Other,,919,Norfolk Green Cir,Julian & Davis,off East Brainerd Rd,37407,9,35.0134741,-85.2822015,9,34.9964684,-85.1573748,13- Rossville,pass,pass,,,,,,
1534,4262112704,13- Rossville,Out Bound,Home,,Bus stop,W Gordon St,Old Food lion Rossville GA,,Work,,,Dodson Ave - Wilcox,,Dodson Community Health Center,30741,9,34.9841,-85.28679,9,35.0504643,-85.2616934,13- Rossville,pass,pass,,,,,,
1535,4262116678,13- Rossville,In Bound,Home,,2515,East Lake,,,Medical / Hospital,,,,,,37407,9,34.99469,-85.2871618,,,,13- Rossville,pass,insufficient_data,,,,,,
1536,4262120613,13- Rossville,Out Bound,Home,,250,Water St,Kirkland & Water,,Store,,Bilo,23rd St,,,37410,9,35.0069025,-85.3126242,9,35.0205556,-85.2886111,13- Rossville,pass,pass,,,,,,
1537,4262124126,13- Rossville,Out Bound,Home,,207,Spears,,,Personal errands,,,,,,37405,9,35.0651588,-85.3109156,,,,13- Rossville,pass,insufficient_data,,,,,,
1538,4262126908,13- Rossville,In Bound,Home,,,4th Ave,,,School (K-12),,5th,,5th & Family Dollar,,37407,7,35.0080104,-85.2849525,9,35.0399991,-85.2685689,13- Rossville,no_pass,pass,,,,,,
1539,4262130196,13- Rossville,In Bound,Home,,3505,5th Ave,4th & 35th,,Work,,829,McCallie,McCallie & Magnolia,,37407,9,35.0026405,-85.2866551,9,35.0434002,-85.2942717,13- Rossville,pass,pass,,,,,,
1540,4262134021,13- Rossville,Out Bound,Personal errands,,727,E 11th St,,dt,Medical / Hospital,,,,,Burger King,30707,9,35.0405999,-85.2999564,9,35.0050906,-85.1533395,13- Rossville,pass,pass,,,,,,
1541,4262138381,10- East Chattanooga,In Bound,Home,,2712,Citico,Glenwood & 3rd St,,Work,,255,Lookout St,Lookout & Aquarium Way,,37406,9,35.0409234,-85.2565602,9,35.0545468,-85.3069934,10- East Chattanooga,pass,pass,,,,,,
1542,4262141647,10- East Chattanooga,In Bound,Work,,,,,,University / College,,,,,,,,,,,,,10- East Chattanooga,insufficient_data,insufficient_data,,,,,,
1543,4262145063,10- East Chattanooga,In Bound,Home,,2406,Crutchfield,,,Work,,633,Chestnut,,,37406,9,35.0628117,-85.2510024,9,35.0485093,-85.3120869,10- East Chattanooga,pass,pass,,,,,,
1544,4262149038,10- East Chattanooga,In Bound,Home,,2311,Glass St,Latta & N Chamberlain,,Work,,,Northpoint Blvd,,Home Depot,37406,9,35.064744,-85.2521345,9,35.1373608,-85.2435405,10- East Chattanooga,pass,pass,,,,,,
1545,4262154245,10- East Chattanooga,In Bound,Home,,,Olive St,,,Work,,,E 3rd St,,,37406,7,35.0566316,-85.2586196,6,35.0454835,-85.2843147,10- East Chattanooga,no_pass,no_pass,,,,,,
1546,4262157145,10- East Chattanooga,In Bound,Home,,,,,,Home,,,,,,,,,,,,,10- East Chattanooga,insufficient_data,insufficient_data,,,,,,
1547,4262160748,10- East Chattanooga,Out Bound,Work,,,,,,Home,,,,,,,,,,,,,10- East Chattanooga,insufficient_data,insufficient_data,,,,,,
1548,4262165659,10- East Chattanooga,Out Bound,Home,,457,Dodson Ave 3rd St,4th Ave & Eastlake,,Work,,2276,Gunbarrel Rd,,Shallowford Rd,37404,9,35.040179,-85.266954,9,35.0374444,-85.1428327,10- East Chattanooga,pass,pass,,,,,,
1549,4262168949,10- East Chattanooga,Out Bound,Home,,1257,Cypress St,10th & Broad,EPB,Work,,2525,DeSales,,Memorial,37402,9,35.0429397,-85.3177519,9,35.0414352,-85.2603854,10- East Chattanooga,pass,pass,,,,,,
1550,4262173152,10- East Chattanooga,In Bound,Home,,2010,Citico,Orchard Knob,Market St,Work,,work,,,,37406,9,35.0449501,-85.2672955,,,,10- East Chattanooga,pass,insufficient_data,,,,,,
1551,4262177267,10- East Chattanooga,Out Bound,Home,,,Citico Ave,,,Work,,,Gifford St,,,37406,7,35.0454029,-85.2680743,9,35.0217489,-85.293483,10- East Chattanooga,no_pass,pass,,,,,,
1552,4262390543,10- East Chattanooga,Out Bound,Home,,2001,Citico Ave,,,Work,,,,,,,9,35.045476,-85.267826,,,,10- East Chattanooga,pass,insufficient_data,,,,,,
1553,4262393866,10- East Chattanooga,Out Bound,Other,,,Stubert St,,,University / College,,,,,UTC,37406,9,35.0355502,-85.3145048,9,35.0458509,-85.2953072,10- East Chattanooga,pass,pass,,,,,,
1554,4262396196,10- East Chattanooga,Out Bound,Home,,,,,,Work,,,,,,37406,,,,,,,10- East Chattanooga,insufficient_data,insufficient_data,,,,,,
1555,4262399007,10- East Chattanooga,In Bound,Home,,1908,Blockford,,,Other,,,Downtown,,,37404,9,35.0422135,-85.2708037,9,35.0456297,-85.3096801,10- East Chattanooga,pass,pass,,,,,,
1556,4262401183,10- East Chattanooga,Out Bound,Home,,,Garfield,,,Work,,,,,,37404,7,35.0426499,-85.273202,,,,10- East Chattanooga,no_pass,insufficient_data,,,,,,
1557,4262403560,10- East Chattanooga,Out Bound,Home,,700,Highland Pk Ave,3rd & Holtzclaw,,Work,,,Carter St,MLK & I-24,Chattanooga Convention Center,37404,9,35.0465678,-85.2757839,9,35.0423331,-85.3125639,10- East Chattanooga,pass,pass,,,,,,
1558,4262408516,10- East Chattanooga,Out Bound,Home,,,Cleveland Ave,3rd & Market,,Work,,,Market St,7th & Market,,37404,9,35.0535287,-85.3096654,9,35.0483673,-85.3094664,10- East Chattanooga,pass,pass,,,,,,
1559,4262411946,10- East Chattanooga,Out Bound,Home,,1125,Grove St,12th & Grove,,Work,,,3rd St,Holtzclaw & 3rd,,37402,9,35.0454373,-85.3176488,9,35.0438201,-85.2799481,10- East Chattanooga,pass,pass,,,,,,
1560,4262416202,10- East Chattanooga,Out Bound,Home,,1209,North Chamberlin,,,School (K-12),,,,,,37406,9,35.0486826,-85.258442,,,,10- East Chattanooga,pass,insufficient_data,,,,,,
1561,4262419238,10- East Chattanooga,Out Bound,Home,,1400,N Chamberlain,Chamberlain & Wilson,,Work,,3373,Brainerd Rd,,,37406,9,35.049563,-85.25514,9,35.0264258,-85.2513615,10- East Chattanooga,pass,pass,,,,,,
1562,4262422219,10- East Chattanooga,In Bound,Home,,1319,Roanoke Ave,,,Home,,,,,Family Dollar,37406,9,35.0533761,-85.2643445,9,35.0505008,-85.3098734,10- East Chattanooga,pass,pass,,,,,,
1563,4262425110,10- East Chattanooga,Out Bound,Home,,817,W 13th St,Market & 11th St,Donald Braswell,Home,,,,,,37406,9,35.0340792,-85.2956461,,,,10- East Chattanooga,pass,insufficient_data,,,,,,
1564,4262427437,10- East Chattanooga,Out Bound,Work,,,,,,Work,,,,,,,,,,,,,10- East Chattanooga,insufficient_data,insufficient_data,,,,,,
1565,4262430038,10- East Chattanooga,In Bound,Medical/hospital,,2709,Citico,,,Medical / Hospital,,,3rd St,,,37406,9,35.0412095,-85.2568547,6,35.0454835,-85.2843147,10- East Chattanooga,pass,no_pass,,,,,,
1566,4262432766,1- Alton Park,In Bound,Home,,2249,Colhan Ave,Rossville,,Work,,,11th St,,,37407,9,35.013177,-85.294013,7,35.0407894,-85.3012202,1- Alton Park,pass,no_pass,,,,,,
1567,4262436148,10- East Chattanooga,In Bound,Home,,,Taylor St,Appling & Taylor,,Work,,,,,Krystals Hamburger Restaurant,,9,35.0347864,-85.2664519,9,35.0291687,-85.1882979,10- East Chattanooga,pass,pass,,,,,,
1568,4262438654,10- East Chattanooga,In Bound,Home,,903,N Hickory St,Orchard Knob & Milne,,Store,,,Greenway Dr,,,37406,9,35.0485949,-85.2716207,8,35.0237082,-85.1730432,10- East Chattanooga,pass,pass,,,,,,
1569,4262440588,10- East Chattanooga,In Bound,Home,,,,,,Home,,,,,,37406,,,,,,,10- East Chattanooga,insufficient_data,insufficient_data,,,,,,
1570,4262443748,1- Alton Park,In Bound,Home,,,,,,School (K-12),,,,,Waffles Factory,37410,,,,9,35.0328102,-85.1611415,1- Alton Park,insufficient_data,pass,,,,,,
1571,4262446811,1- Alton Park,In Bound,Home,,5205,Woodland View Cir,,,Home,,,,,Koch's Food,37410,9,34.9892485,-85.3049754,9,35.0323238,-85.3052556,1- Alton Park,pass,pass,,,,,,
1572,4262449184,1- Alton Park,In Bound,Home,,49th,Jeffery,20 & Market,,Work,,,Capalla,,,37410,9,34.99182,-85.30576,9,35.0477104,-85.3091787,1- Alton Park,pass,pass,,,,,,
1573,4262452324,1- Alton Park,Out Bound,Home,,5506,Brainerd Rd,CVS & Behind,,Home,,20th,Country Heart,Market,,37408,9,35.0095798,-85.2196355,9,35.0477104,-85.3091787,1- Alton Park,pass,pass,,,,,,
1574,4262455094,1- Alton Park,In Bound,Home,,3812,Chandler Ave,38th & Chandler,Big H,Work,,,Chestnut,4th & Market,Courtyard Marriott,37410,9,35.0078699,-85.317747,9,35.0544291,-85.3116488,1- Alton Park,pass,pass,,,,,,
1575,4262458083,1- Alton Park,In Bound,Home,,1200,Poplar,W 12th & Poplar,Marriott & Siskin,Work,,,Erlanger Hospital,,,37402,9,35.05176,-85.2920462,9,35.0485516,-85.2895013,1- Alton Park,pass,pass,,,,,,
1576,4262460495,1- Alton Park,In Bound,Home,,33rd,Broad St,,,Work,,,Market & 4th,,,37408,9,35.0176256,-85.3222371,9,35.0522576,-85.3096174,1- Alton Park,pass,pass,,,,,,
1577,4262463702,4- Hamilton Place,Out Bound,Home,,5001,MLK Blvd,,,Store,,,Hamilton Place Mall,,,37402,7,35.0471368,-85.3156589,9,35.0336912,-85.1585253,4- Hamilton Place,no_pass,pass,,,,,,
1578,4262466497,4- Hamilton Place,Out Bound,Personal errands,,EPB,Market St,MLK & Market St,,Store,,Walgreen,Germantown Rd,Brainerd & Germantown,Brainerd & Germantown,37404,9,35.0455606,-85.3096622,9,35.0248197,-85.2456763,4- Hamilton Place,pass,pass,,,,,,
1579,4262470497,4- Hamilton Place,Out Bound,Home,,1618,N Orchard Knob,Wilcox,V.A. Shopping Home,Home,,,,,,37406,9,35.0576251,-85.2636529,,,,4- Hamilton Place,pass,insufficient_data,,,,,,
1580,4262473259,4- Hamilton Place,Out Bound,Store,,951,Boynton Dr,11th & Market,951 Boynton Dr,Store,,5600,Brainerd Rd,Brainerd & Greenway View Dr,951 Boynton Dr,37402,9,35.0478503,-85.3206087,9,35.0478503,-85.3206087,4- Hamilton Place,pass,pass,,,,,,
1581,4262478318,4- Hamilton Place,Out Bound,Home,,1259,Poplar St,13th & Grove,College Hall Courts,Personal errands,,,Greenway Dr,,Walmart,37402,9,35.0416461,-85.3167356,9,35.0085358,-85.2051089,4- Hamilton Place,pass,pass,,,,,,
1582,4262481203,4- Hamilton Place,Out Bound,Home,,4900,Jeffery Ln,49th & Jeffery Ln,,Store,,,Greenway View Dr,,Walmart,37410,9,34.9917789,-85.305959,9,35.0085358,-85.2051089,4- Hamilton Place,pass,pass,,,,,,
1583,4262484336,4- Hamilton Place,Out Bound,Work,,,McCallie Ave,,Parkridge Hospital,Home,,1116,McBrien,McBriend & Brainerd,Home,37412,9,35.0349467,-85.2675694,9,34.9996704,-85.2314476,4- Hamilton Place,pass,pass,,,,,,
1584,4262488035,4- Hamilton Place,Out Bound,Store,,,Downtown,,,Home,,,,,,,9,35.0456297,-85.3096801,,,,4- Hamilton Place,pass,insufficient_data,,,,,,
1585,4262490161,4- Hamilton Place,In Bound,Store,,,,,Hamilton Place Mall,Home,,818,University St,,Stophel Apts,,9,35.0336912,-85.1585253,9,35.0438466,-85.3004915,4- Hamilton Place,pass,pass,,,,,,
1586,4262493406,4- Hamilton Place,In Bound,Home,,,State St/W Gordon,,Old Food Lion in rossville Ga,Store,,,HAmilton Place Gunbarrel,Walmart Gunbarrel Rd,,30741,9,34.98411,-85.2882609,9,35.0438466,-85.3004915,4- Hamilton Place,pass,pass,,,,,,
1587,4262497032,4- Hamilton Place,In Bound,Work,,2276,Gunbarrel Rd,Hamilton Blvd & Shallowford Rd,,Home,,457,Dodson Ave Apt,3rd St & Willow St,Family Dollar & Auto Zone,37404,9,35.0381238,-85.1511967,9,35.040179,-85.266954,4- Hamilton Place,pass,pass,,,,,,
1588,4262500167,4- Hamilton Place,In Bound,University / College,,,,,Chatt State E Campus,University / College,,,,,"Chatt State, Amnicola Hwy",37421,9,35.1003674,-85.2375518,9,35.1003674,-85.2375518,4- Hamilton Place,pass,pass,,,,,,
1589,4262503112,4- Hamilton Place,Out Bound,Home,,264,Water St,Kirkland & Highland,,Home,,264,Water St,Kirkland & Highland,,37410,9,35.0071252,-85.3132582,9,35.0071252,-85.3132582,4- Hamilton Place,pass,pass,,,,,,
1590,4262506117,4- Hamilton Place,Out Bound,Work,,,Market,,Choo-Choo,Home,,4904,Cameron Ln,East B & Moore,Home,37411,9,35.0372222,-85.3069444,9,35.0224966,-85.2222046,4- Hamilton Place,pass,pass,,,,,,
1591,4262509209,4- Hamilton Place,Out Bound,Personal errands,,1300,Grove St,,,Home,,,Duncan Ave,,,37402,9,35.0431322,-85.3186448,7,35.0351599,-85.2753434,4- Hamilton Place,pass,no_pass,,,,,,
1592,4262511860,4- Hamilton Place,Out Bound,Personal errands,,1300,Grove,,,Personal errands,,1200,Duncan Ave,,,37402,9,35.0429049,-85.3185582,9,35.0385801,-85.2846134,4- Hamilton Place,pass,pass,,,,,,
1593,4262514281,4- Hamilton Place,Out Bound,Personal errands,,,27th,27th & 4th,,Home,,Ashley Oaks Dr,,,,37421,7,35.0142145,-85.2882772,,,,4- Hamilton Place,no_pass,insufficient_data,E 27th St & 4th Ave,35.01212709,-85.2828052,,,
1594,4262517393,4- Hamilton Place,Out Bound,Home,,6130,Vance Circle,Vance Rd & Shallowford,Speedy Stop,Home,,6130,Vance Circle,Vance Rd,Speedy Stop,37421,9,35.0343289,-85.1891414,9,35.0385801,-85.2846134,4- Hamilton Place,pass,pass,,,,,,
1595,4262520618,4- Hamilton Place,Out Bound,Work,,,Shallowford Rd,,Arby's,Home,,3611,Ridgeside Dr,,,37411,9,35.0408745,-85.1524593,9,35.031489,-85.2413374,4- Hamilton Place,pass,pass,,,,,,
1596,4262487971,4- Hamilton Place,Out Bound,Work,,,Brainerd Rd,,,Home,,,:Lee Hwy,,,37411,6,35.0166054,-85.2366382,1,35.0175697,-85.2061066,4- Hamilton Place,no_pass,no_pass,,,,,,
1597,4262492910,4- Hamilton Place,In Bound,Home,,514,Spears,Bell & Spears,,Work,,514,Spears,Bell & Spears,,37405,9,35.067933,-85.3099664,9,35.067933,-85.3099664,4- Hamilton Place,pass,pass,,,,,,
1598,4262505805,4- Hamilton Place,Out Bound,Work,,,Shallowford Village,Shallowford Rd and Shallowford Village,,,,,Market St.,Market ST. & 5th,,37406,8,35.0448192,-85.1559593,9,35.0509513,-85.3095897,4- Hamilton Place,pass,pass,,,,,,
1599,4262511094,4- Hamilton Place,In Bound,Store,,825,West 12th,poplar & west 12th,,Store,,,Northgate Mall,,,37402,9,35.0450776,-85.3171557,9,35.1300842,-85.2400216,4- Hamilton Place,pass,pass,,,,,,
1600,4262523671,4- Hamilton Place,In Bound,Home,,,Liway Way,,Food market,Home,,,,,Downtown,,9,35.0405255,-85.3581838,9,35.0456297,-85.3096801,4- Hamilton Place,pass,pass,,,,,,
1601,4263287476,21- Golden Gateway,Out Bound,Home,,1201,Boynton Dr,Downtown & Market St,Walmart,Personal errands,,,Market St,Market & 12,Market St,37402,9,35.0452594,-85.3202049,9,35.0419414,-85.3087985,21- Golden Gateway,pass,pass,,,,,,
1602,4263295800,21- Golden Gateway,Out Bound,Home,,,,17th St & Grove St,,Work,,,,Amnicola Hwy,,37402,9,35.0437577,-85.3185533,6,35.0847888,-85.262224,21- Golden Gateway,pass,no_pass,,,,,,
1603,4263307441,21- Golden Gateway,Out Bound,Home,,1201,Boynton Dr,,,Personal errands,,,Market St,,,37402,9,35.0452594,-85.3202049,6,35.0413955,-85.3085032,21- Golden Gateway,pass,no_pass,,,,,,
1604,4263311965,10- East Chattanooga,In Bound,Home,,,,Oakland & Hwy 58,,Work,,,,Greenway & Brainerd,Walmart,37416,9,35.0892973,-85.1886354,9,35.0085358,-85.2051089,10- East Chattanooga,pass,pass,,,,,,
1605,4263317358,1- Alton Park,Out Bound,Home,,101,East 20th St,Market St & 20th St,,Home,,,,,Hamilton Place Mall,37406,9,35.0317273,-85.3076842,9,35.0336912,-85.1585253,1- Alton Park,pass,pass,,,,,,
1606,4263338445,28- Amnicola,In Bound,Work,,,Market St,Market & 11th,,Social / restaurant,,,,Market & 3rd St,Thai Smile,37343,9,35.0439357,-85.3093615,9,35.054098,-85.309966,28- Amnicola,pass,pass,,,,,,
1607,4263343997,9- East Lake,Out Bound,Work,,6,Market,6 & Market,in front of court house,Home,,3014,12th Ave,31 & Dodds,,37407,9,35.0601053,-85.3090021,9,35.0057155,-85.2773601,9- East Lake,pass,pass,,,,,,
